file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1417709.exe,253981820,22818968,179593266,2353387,176650373,2467187,1510636,21373344,906989547,47714,239336354,52539,17652,795136451,5698,2.45,0.15,270175188,257612000,11981000,334227086
2791527.exe,310438010,775988,199812903,592979,198795241,583832,232532,2264963,364353302,11928,319408345,18869,4079,933124240,1034,1.31,0.05,98048637,93781000,3990000,112268985
3056990.exe,316510873,558309,195304662,531761,193349418,524806,217718,1948359,349111881,11047,319196596,15937,3411,955977577,522,1.25,0.05,94121711,92833000,998000,108364687
3713341.exe,453917048,18769782,289092739,996144,288912652,1003128,3798149,10602352,871804954,79406,459366193,88053,17494,1426263963,10648,2.78,0.16,235143249,215833000,18985000,249191679
4111853.exe,311562469,534877,195644774,524723,194694023,531815,240270,2080431,349754047,10901,312155139,15567,3545,927652917,519,1.25,0.05,93731431,90351000,2978000,107943798
4563103.exe,327010341,1129450,215448438,631404,213394598,621665,316867,2831847,371967968,16985,330728096,25555,5059,974327961,1940,1.34,0.05,100497052,98136000,2002000,114750889
4731548.exe,97910428,629826,63956262,73834,62681025,88629,272111,1989027,130650666,12797,94653831,2525,1703,328999911,915,0.39,0.02,36528539,33212000,3019000,50643426
4839731.exe,94534900,213272,63297480,100147,65681923,126958,197243,1379066,122177197,6622,92866678,2430,1763,308714043,527,0.41,0.02,33397932,31079000,2005000,47536163
5091866.exe,394331219,9024853,259096801,906002,263562227,923339,1111376,4664152,658539500,33855,403628963,52884,9985,1187543051,4815,2.15,0.1,178367688,167869000,9992000,192540055
5095087.exe,397193675,10718874,294652652,1611205,298749737,1637661,1397704,5874567,719162070,39664,408943059,56733,28343,1381391217,6379,2.4,0.11,194279375,182945000,10936000,208555978
5258624.exe,93257562,326526,61905575,76591,65051551,102273,190044,1316246,127387258,8951,92836105,2333,1685,312182904,522,0.39,0.02,35925403,32682000,2971000,50037096
5422224.exe,327232822,1091543,211355653,604462,210047231,611524,333777,3110668,384322682,16592,330758338,21832,5206,979682073,1938,1.36,0.06,103365758,102087000,1000000,117584303
5429242.exe,105667589,439612,80612491,90772,77816593,111575,225390,1727917,150078269,6525,99930513,6835,2901,354329270,1040,0.5,0.02,40699547,38283000,2014000,54842054
5489768.exe,163097726,16184050,145546841,743882,141038387,734049,1377023,4874228,428345411,27427,159643362,31616,11477,600752611,4822,1.28,0.07,116574406,104245000,12028000,130808188
5521819.exe,329040844,995029,211389151,596230,211038721,609341,337553,3147806,384667920,17535,330604944,20225,5547,974984048,1942,1.36,0.05,103621157,97362000,5960000,117729799
5706628.exe,142164687,9751933,103820590,453073,106251172,462517,892341,3358370,380838218,19508,143383512,19785,7685,448418129,3260,1.09,0.06,101455874,96199000,5010000,115638889
6323073.exe,179813787,16294698,146765495,472182,142124929,466998,1386918,4515971,429992598,30922,175480236,40218,9396,599838332,4824,1.27,0.07,116057146,102790000,12973000,130411392
7190968.exe,91137092,1143779,76657702,162936,78027010,147451,292913,2127782,159553649,11305,98907800,11165,4295,330295605,1943,0.54,0.02,43386173,40088000,3006000,57584565
7910691.exe,180204729,11130774,133678599,506747,134216931,503367,1841816,6258637,504606788,34674,175548640,53493,10939,593142400,6383,1.47,0.09,135755025,118520000,16931000,149963178
8565099.exe,404466364,10730587,261312115,1246859,260433513,1250601,1565779,5740665,728974352,40195,409925718,54679,11666,1221823193,6378,2.29,0.12,197577855,188225000,9010000,211684253
