file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1409011.exe,192380131,719800,124267123,1514664,123002057,1434416,278038,2684442,255681557,19243,188993650,11339,3716,577809276,908,0.75,0.05,90205289,83693000,5978000,135552063
2631785.exe,68648066,767126,43619314,1641899,45286934,1511054,244616,1914126,129787937,8995,73003027,1979,2167,250935099,916,0.42,0.02,34929129,31621000,2964000,49061197
2781088.exe,192590589,449627,118991659,1407333,118734580,1605654,157811,1585730,246141385,7417,194828858,10395,2728,590420314,521,0.85,0.03,66068331,63802000,1993000,80270202
2951063.exe,67730734,874140,42815891,1593359,45416089,1450793,215871,1731032,132300936,7396,72610641,1471,1763,250252478,917,0.44,0.02,36004027,32618000,2965000,50227137
3122929.exe,194504315,511341,121500748,1465899,120928032,1451142,194258,2016450,255360416,9344,192090056,16222,3097,590946173,1004,0.88,0.04,69215645,64860000,3991000,83390576
336539.exe,193602008,446253,119106719,1367428,117302405,1698068,158177,1546587,244551816,8681,198152226,12130,2382,593659006,520,0.84,0.03,65598040,63324000,2010000,79649181
4005226.exe,70615930,728309,46527589,1815368,47100533,1585386,241502,1745189,124386096,12641,74112061,1847,1468,253924220,914,0.41,0.02,33583069,31317000,2020000,47897213
4027093.exe,65134153,443012,45914598,1815829,48513258,1600349,149709,1246816,125120477,5410,72442257,3794,1826,240513803,524,0.4,0.02,33610780,32345000,1010000,47829446
4306462.exe,69174071,861263,43352693,1663458,44759306,1501314,223142,1794319,129841240,7787,73169417,1719,1616,251022614,918,0.42,0.02,35234194,31869000,2987000,49563487
4320720.exe,191359110,466418,120392081,1482767,121083262,1491305,201930,1637475,252092688,10622,198283698,10967,2306,580648101,517,0.86,0.04,67855906,64668000,2984000,81810739
4419376.exe,63987995,497969,48598556,1590441,49452083,1456910,133064,1113920,133135666,5243,70421567,3599,1925,234990578,524,0.39,0.02,36743009,34315000,2018000,50923695
533881.exe,193927002,447210,121480997,1402916,122103131,1520966,168001,1629725,245291784,9706,194058359,13668,3729,586205333,517,0.83,0.04,67002051,63665000,2984000,81514730
5569370.exe,194381458,442268,121599951,1441709,121387232,1431336,170524,1629247,249423722,9958,193320666,13666,2286,588306749,519,0.85,0.03,67426401,67124000,0,81402811
5842855.exe,195583691,891105,122428157,1446088,122474978,1416062,296274,2590286,260899323,11626,190873000,20118,4718,583635330,1906,0.89,0.04,70260384,63979000,5998000,84508289
5885275.exe,65103209,505050,47982889,1595375,49919677,1459713,152857,1111275,131905268,5222,70184448,2842,2049,234785875,524,0.42,0.02,35965232,34620000,989000,50122427
6068580.exe,194362148,434327,121110199,1424291,120260059,1691627,159901,1553165,244969290,10274,196008757,12392,2396,585256025,520,0.84,0.03,65987209,64723000,995000,80213002
6073943.exe,194465906,755950,118847897,1450621,117980480,1446874,319600,2243174,249695782,9275,195369021,5785,2553,592711192,911,0.84,0.04,68250944,64905000,2995000,82493028
6178134.exe,193165865,453284,119148203,1410460,119191198,1524978,160741,1617958,246562487,7686,193698621,13107,2644,588537706,521,0.84,0.03,66517310,65234000,1003000,80655086
7740449.exe,69598903,918002,49500364,1498062,49555076,1608779,224902,1858853,145421152,9364,74672507,10545,3853,253098367,1914,0.47,0.02,39073756,32730000,5950000,53431959
7765486.exe,68585882,439562,43595586,1727425,45761233,1578032,160884,1318251,125698608,6146,72735615,1694,1637,249861768,530,0.39,0.02,34749046,32506000,1970000,48999667
