4,17;Joules;power/energy-pkg/;134280063;100,00;;
4,17;Joules;power/energy-pkg/;134277281;100,00;;
0,42;Joules;power/energy-ram/;134275377;100,00;;
118527000;ns;user_time;118527000;100,00;;
15803000;ns;system_time;15803000;100,00;;
