file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1086590.exe ,  7.80,  7.56,  0.33,  0.00, 18.42,  644070252,  642678000,     999000,  657323900
1573990.exe , 24.72, 23.99,  1.27,  0.00, 58.11, 1963778299, 1815534000,  147962000, 1975984672
2703189.exe , 31.17, 30.23,  1.52,  0.00, 73.94, 2510807559, 2344472000,  165962000, 2522990628
3384818.exe , 14.23, 13.80,  0.66,  0.00, 35.90, 1168200743,  934107000,  234026000, 1180460060
4186402.exe ,  8.33,  8.06,  0.42,  0.00, 21.58,  700992694,  566933000,  133984000,  713137277
4374179.exe , 19.68, 19.09,  1.07,  0.00, 46.21, 1569898106, 1410668000,  158962000, 1582215937
4502274.exe , 20.43, 19.84,  0.86,  0.00, 50.32, 1682327035, 1681059000,    1000000, 1694670813
4955200.exe , 23.76, 23.05,  1.26,  0.00, 56.84, 1930490348, 1775306000,  154939000, 1942730566
5156250.exe , 24.78, 24.03,  1.29,  0.00, 58.56, 1995776822, 1835572000,  159962000, 2009591923
5481495.exe ,  8.02,  7.79,  0.34,  0.00, 19.14,  667647960,  664458000,    2997000,  679856008
5599936.exe , 33.04, 32.06,  1.58,  0.00, 77.86, 2655780095, 2505394000,  149963000, 2668118433
5696434.exe ,  9.29,  8.97,  0.48,  0.00, 24.53,  812926366,  690817000,  121967000,  825301726
5818310.exe ,  9.32,  9.04,  0.41,  0.00, 24.11,  794731339,  794635000,          0,  806963201
5824854.exe ,  1.21,  1.15,  0.10,  0.00,  3.63,  133103824,    2188000,    4376000,  145289206
5867753.exe , 14.72, 14.30,  0.60,  0.00, 34.78, 1182633392, 1181328000,    1000000, 1196724034
5926702.exe ,  3.93,  3.78,  0.23,  0.00, 10.14,  326555359,  192309000,  134216000,  338844624
5980254.exe , 33.32, 32.33,  1.59,  0.00, 78.63, 2659844203, 2506760000,  152985000, 2673651585
7309424.exe , 21.47, 20.84,  0.88,  0.00, 50.47, 1721227531, 1719883000,     999000, 1733405011
8032489.exe , 17.43, 16.96,  0.69,  0.00, 40.19, 1351585366, 1349422000,    1999000, 1364961148
8576029.exe , 10.63, 10.28,  0.52,  0.00, 27.48,  884418026,  755222000,  129038000,  896745773
