file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1499617.exe ,  3.20,  3.09,  0.22,  0.00,  8.00,  267350118,  252956000,   13942000,  279813929
193506.exe  ,  4.91,  4.74,  0.29,  0.00, 12.69,  416933549,  342888000,   73975000,  429065805
202900.exe  ,  2.07,  2.02,  0.12,  0.00,  5.29,  175592456,  168597000,    6983000,  191052932
2387311.exe ,  5.85,  5.67,  0.31,  0.00, 13.76,  462831379,  453811000,    8996000,  476315505
2897120.exe ,  4.19,  4.06,  0.23,  0.00, 10.18,  357999407,  344880000,   12995000,  370215519
3647296.exe ,  3.69,  3.57,  0.22,  0.00,  9.24,  297973719,  284863000,   12993000,  310228834
4154710.exe ,  4.66,  4.51,  0.27,  0.00, 11.26,  387109500,  366981000,   19998000,  399356408
481529.exe  ,  2.03,  1.96,  0.12,  0.00,  5.32,  171338474,  163299000,    8014000,  183609361
5183347.exe ,  6.67,  6.44,  0.41,  0.00, 17.43,  562305306,  513243000,   49023000,  574557181
6322295.exe ,  5.02,  4.87,  0.26,  0.00, 12.95,  424748746,  408724000,   15989000,  436910718
6322717.exe ,  6.14,  5.93,  0.35,  0.00, 16.07,  537645799,  468528000,   69077000,  550420069
6623355.exe ,  3.38,  3.28,  0.20,  0.00,  9.03,  296555810,  286549000,    9984000,  308851168
6645661.exe ,  3.93,  3.81,  0.23,  0.00,  9.67,  342449152,  332418000,   10012000,  357055602
7298136.exe ,  6.84,  6.61,  0.42,  0.00, 16.78,  586329548,  504180000,   82029000,  598611428
7372279.exe ,  2.01,  1.93,  0.13,  0.00,  5.21,  168597044,  156523000,   12040000,  181001028
7372799.exe ,  7.36,  7.13,  0.37,  0.00, 18.22,  636008227,  624912000,   10998000,  648264083
7629352.exe ,  9.94,  9.63,  0.52,  0.00, 24.13,  851146879,  829045000,   21974000,  863461783
8183565.exe ,  6.67,  6.46,  0.36,  0.00, 16.41,  552588099,  495598000,   56953000,  564677534
8335978.exe ,  6.07,  5.88,  0.30,  0.00, 14.80,  506799721,  436782000,   69965000,  519024221
904018.exe  ,  4.38,  4.24,  0.24,  0.00, 10.74,  372036243,  358968000,   12998000,  384299850
