file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
145020.exe  ,  2.88,  2.76,  0.20,  0.00,  7.86,  265411032,  135366000,   11412000,  277849682
2209419.exe ,  2.82,  2.72,  0.18,  0.00,  7.09,  249873967,  152031000,   13088000,  262599068
2536350.exe ,  2.77,  2.68,  0.18,  0.00,  7.10,  242081946,  147651000,    9039000,  256450904
2547962.exe ,  2.98,  2.87,  0.21,  0.00,  7.79,  276529497,  268495000,    7984000,  288760317
3902259.exe ,  3.39,  3.28,  0.20,  0.00,  8.77,  289365616,  198905000,    5997000,  301492266
3969157.exe ,  4.27,  4.13,  0.27,  0.00, 10.62,  375125490,  274502000,   14832000,  387878876
4245198.exe ,  2.52,  2.43,  0.17,  0.00,  6.59,  224877118,  129444000,   10034000,  239369285
438014.exe  ,  3.44,  3.33,  0.21,  0.00,  8.99,  293966949,  199473000,    8976000,  306695155
4757111.exe ,  2.53,  2.45,  0.17,  0.00,  6.68,  224911392,  129189000,   11102000,  240232615
4873112.exe ,  3.41,  3.30,  0.25,  0.00,  9.15,  314117703,  307095000,    7002000,  326304718
5401467.exe ,  2.17,  2.09,  0.20,  0.00,  6.07,  216286492,  209153000,    6971000,  230307911
5682441.exe ,  8.36,  8.09,  0.53,  0.00, 21.66,  770369121,  762286000,    8003000,  782630865
5949121.exe ,  2.72,  2.64,  0.17,  0.00,  6.93,  238214499,  146311000,    7014000,  250495542
6306969.exe ,  2.56,  2.48,  0.17,  0.00,  6.71,  227675980,  128970000,   13300000,  240024427
6925989.exe ,  3.24,  3.12,  0.21,  0.00,  8.56,  293317403,  197887000,    9994000,  307826693
7241259.exe ,  2.52,  2.44,  0.17,  0.00,  6.64,  224232654,  127757000,   10979000,  236396597
7382941.exe ,  2.30,  2.23,  0.15,  0.00,  6.00,  205551638,  107677000,   12887000,  217834120
7511176.exe ,  2.55,  2.46,  0.17,  0.00,  6.74,  228794692,  133932000,    9994000,  241501404
8157367.exe ,  2.63,  2.54,  0.18,  0.00,  6.96,  236307426,  140374000,   11029000,  248605276
8686515.exe ,  2.71,  2.62,  0.17,  0.00,  6.89,  239368508,  146031000,    8423000,  251507975
