file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1054386.exe ,  0.48,  0.47,  0.02,  0.00,  1.18,   39096034,   33787000,    4968000,   51643062
2082270.exe ,  0.64,  0.63,  0.03,  0.00,  1.63,   52557837,   49505000,    2970000,   64793667
2136822.exe ,  0.90,  0.87,  0.05,  0.00,  2.25,   73482220,   69414000,    4024000,   85685817
2395206.exe ,  1.98,  1.91,  0.10,  0.00,  5.09,  183087042,  133924000,   48972000,  196815897
2666073.exe ,  1.48,  1.44,  0.07,  0.00,  3.70,  127993741,  121984000,    5999000,  141361743
301392.exe  ,  0.34,  0.33,  0.02,  0.00,  0.87,   28718182,   22753000,    5935000,   40925221
3960987.exe ,  0.49,  0.47,  0.03,  0.00,  1.42,   51665960,   44687000,    6951000,   65056875
3989839.exe ,  0.39,  0.38,  0.02,  0.00,  1.15,   43794762,   36813000,    6964000,   57507268
4443808.exe ,  1.13,  1.09,  0.06,  0.00,  2.89,   91491873,   87448000,    4020000,  103861845
4870928.exe ,  6.92,  6.68,  0.41,  0.00, 18.02,  628831814,  552572000,   76078000,  641135942
5060739.exe ,  0.66,  0.65,  0.03,  0.00,  1.69,   55706801,   46734000,    8949000,   68045701
5237654.exe ,  4.12,  3.99,  0.21,  0.00, 10.82,  358571955,  352532000,    6009000,  370815382
5454536.exe ,  1.32,  1.28,  0.07,  0.00,  3.39,  112039804,  103954000,    7996000,  124733066
5962406.exe ,  0.91,  0.87,  0.05,  0.00,  2.29,   75353436,   69309000,    6026000,   87646435
6021928.exe ,  0.67,  0.65,  0.03,  0.00,  1.70,   54927465,   50908000,    3992000,   67215528
670905.exe  ,  0.47,  0.45,  0.02,  0.00,  1.19,   38801809,   33808000,    4971000,   51141405
704949.exe  ,  0.48,  0.46,  0.02,  0.00,  1.24,   39415074,   37365000,    2019000,   51660319
718631.exe  ,  0.90,  0.87,  0.04,  0.00,  2.36,   76343775,   72316000,    4017000,   88553627
7209909.exe ,  0.63,  0.61,  0.03,  0.00,  1.70,   58203262,   54174000,    4012000,   70942115
820436.exe  ,  1.01,  0.98,  0.05,  0.00,  2.55,   83874321,   74877000,    8985000,   96215005
