file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1735981.exe ,  1.95,  1.89,  0.10,  0.00,  5.28,  172029610,  166657000,    4989000,  192264247
2408959.exe ,  1.78,  1.72,  0.08,  0.00,  4.32,  149098852,  146047000,    3000000,  163970054
3675256.exe ,  1.08,  1.04,  0.05,  0.00,  2.65,   89398595,   86344000,    3012000,  101661043
4166218.exe ,  1.15,  1.11,  0.06,  0.00,  3.01,   99182679,   95154000,    4006000,  111313892
4381451.exe ,  2.00,  1.94,  0.12,  0.00,  5.08,  180397133,  175357000,    5010000,  193183834
4540243.exe ,  2.02,  1.95,  0.09,  0.00,  5.03,  163307069,  159266000,    4006000,  175599663
4860832.exe ,  1.81,  1.76,  0.08,  0.00,  4.49,  146032271,  141904000,    3997000,  158274644
5461201.exe ,  1.23,  1.19,  0.06,  0.00,  3.04,  102857709,   98737000,    3989000,  115164334
5528880.exe ,  1.01,  0.97,  0.06,  0.00,  2.67,   94751460,   90349000,    4015000,  108574087
5557634.exe ,  1.18,  1.14,  0.08,  0.00,  3.14,  108625601,   97586000,   10953000,  120810305
6164655.exe ,  1.34,  1.30,  0.08,  0.00,  3.32,  114584170,  110528000,    4019000,  127342402
6968005.exe ,  1.30,  1.26,  0.08,  0.00,  3.25,  112386589,  107226000,    5010000,  126261952
7117658.exe ,  1.16,  1.12,  0.06,  0.00,  3.04,   99465334,   93367000,    5959000,  112645048
7240130.exe ,  1.75,  1.69,  0.09,  0.00,  4.63,  157697750,  151698000,    5988000,  172277958
7244472.exe ,  1.16,  1.12,  0.06,  0.00,  2.92,   98916028,   94860000,    4036000,  111683581
7380878.exe ,  1.84,  1.79,  0.09,  0.00,  4.77,  153184511,  150153000,    3003000,  165385821
7534269.exe ,  6.05,  5.85,  0.38,  0.00, 16.22,  540554049,  526537000,   13987000,  552742810
7568057.exe ,  1.10,  1.06,  0.06,  0.00,  2.87,   93653489,   89679000,    3985000,  105863757
7632862.exe ,  0.41,  0.40,  0.02,  0.00,  1.10,   35645489,   30674000,    4947000,   47912854
7824960.exe ,  1.80,  1.74,  0.09,  0.00,  4.61,  147499836,  143391000,    3983000,  159812197
