file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1358987.exe ,  2.34,  2.26,  0.12,  0.00,  6.11,  198423282,  192105000,    6034000,  217503482
2432135.exe ,  1.50,  1.45,  0.09,  0.00,  3.74,  129367971,  125245000,    4007000,  141690155
3260092.exe ,  2.00,  1.94,  0.09,  0.00,  5.00,  161531553,  156552000,    4985000,  173740562
3609782.exe ,  1.80,  1.73,  0.10,  0.00,  4.29,  137343068,  132304000,    5011000,  149701415
3645649.exe ,  1.53,  1.49,  0.09,  0.00,  4.03,  135377030,  128383000,    6966000,  147667268
4263023.exe ,  1.03,  1.00,  0.06,  0.00,  2.80,   98883394,   92889000,    5992000,  113452146
5372036.exe ,  1.66,  1.60,  0.10,  0.00,  4.45,  151709783,  140707000,   10977000,  164885614
5633224.exe ,  4.29,  4.15,  0.22,  0.00, 11.24,  386259938,  379145000,    7002000,  400123098
5940692.exe ,  2.20,  2.13,  0.11,  0.00,  5.61,  182542942,  175473000,    7018000,  194855593
6225030.exe ,  1.96,  1.90,  0.10,  0.00,  5.19,  175103348,  170008000,    5000000,  188969220
6620990.exe ,  1.25,  1.21,  0.07,  0.00,  3.28,  108829842,  107741000,    1006000,  121561622
6742873.exe ,  2.22,  2.14,  0.12,  0.00,  5.68,  185317634,  179274000,    6009000,  197615672
6908878.exe ,  1.50,  1.45,  0.09,  0.00,  4.12,  138780006,  136676000,    1995000,  152179790
7442336.exe ,  1.54,  1.48,  0.09,  0.00,  4.14,  139378377,  135330000,    4009000,  153972702
7738068.exe ,  2.25,  2.18,  0.11,  0.00,  5.76,  189719955,  183689000,    5989000,  202074833
8036932.exe ,  1.32,  1.29,  0.07,  0.00,  3.31,  113751252,  106736000,    6982000,  126037776
8122852.exe ,  1.27,  1.22,  0.07,  0.00,  3.22,  107196650,  104167000,    3004000,  119514088
8193334.exe ,  1.42,  1.37,  0.08,  0.00,  3.87,  133840043,  126822000,    6990000,  147246297
8322422.exe ,  1.43,  1.38,  0.08,  0.00,  3.79,  123464403,  116473000,    6968000,  135755294
8430040.exe ,  2.07,  2.00,  0.10,  0.00,  5.28,  169476581,  162472000,    6977000,  181674253
