file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1097798.exe ,  0.55,  0.53,  0.03,  0.00,  1.38,   43999340,   40534000,    3040000,   56543261
2710332.exe ,  1.16,  1.12,  0.05,  0.00,  2.84,   90007913,   86975000,    2999000,  102245437
282754.exe  ,  0.53,  0.52,  0.03,  0.00,  1.35,   44650104,   41649000,    2974000,   56794825
2877258.exe ,  1.33,  1.28,  0.08,  0.00,  3.29,  106532463,  100528000,    5971000,  118837568
3551732.exe ,  0.92,  0.89,  0.08,  0.00,  2.35,   80444534,   72520000,    7947000,   92671911
3639330.exe ,  0.69,  0.66,  0.05,  0.00,  1.85,   60722629,   54610000,    6067000,   72817201
3726166.exe ,  0.72,  0.70,  0.05,  0.00,  1.89,   65233355,   59176000,    6017000,   77418395
4232119.exe ,  0.77,  0.74,  0.07,  0.00,  2.13,   70918525,   63793000,    7088000,   83060546
4736614.exe ,  1.34,  1.29,  0.09,  0.00,  3.52,  112832843,  107811000,    4991000,  125106984
5365488.exe ,  1.21,  1.16,  0.12,  0.00,  3.30,  113602344,  100624000,   12951000,  126966279
5605071.exe ,  1.13,  1.09,  0.05,  0.00,  2.81,   88927969,   83904000,    4994000,  101101092
5747101.exe ,  1.04,  1.02,  0.05,  0.00,  2.70,   92552030,   89521000,    3017000,  105879858
5996947.exe ,  0.81,  0.77,  0.07,  0.00,  2.15,   72518568,   64549000,    7944000,   84863594
6811790.exe ,  0.79,  0.76,  0.07,  0.00,  2.07,   70882411,   64746000,    5976000,   83038300
6965093.exe ,  1.38,  1.34,  0.09,  0.00,  3.62,  117902608,  106983000,   10896000,  130007356
7259642.exe ,  1.35,  1.31,  0.09,  0.00,  3.58,  118533309,  113465000,    5020000,  130775870
7663838.exe ,  1.62,  1.57,  0.11,  0.00,  4.22,  136873827,  123756000,   13079000,  149159353
7731830.exe ,  0.51,  0.49,  0.03,  0.00,  1.35,   43494149,   34559000,    8886000,   55612595
8513722.exe ,  1.14,  1.10,  0.06,  0.00,  2.83,   90578086,   84462000,    5962000,  102744916
943025.exe  ,  0.84,  0.80,  0.07,  0.00,  2.23,   75160281,   66095000,    9013000,   87303401
