file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
2366368.exe ,  0.34,  0.32,  0.01,  0.00,  0.84,   25530467,   24142000,    1005000,   38138145
2591738.exe ,  0.12,  0.11,  0.01,  0.00,  0.32,   10165288,    9148000,    1016000,   22259296
2736242.exe ,  0.13,  0.12,  0.01,  0.00,  0.34,   10061824,    9053000,    1005000,   22157995
2780834.exe ,  0.31,  0.31,  0.01,  0.00,  0.75,   24780065,   22799000,    1982000,   36949780
2913642.exe ,  0.12,  0.13,  0.01,  0.00,  0.30,   10487345,    7618000,    2857000,   23797159
3236787.exe ,  0.32,  0.31,  0.01,  0.00,  0.80,   25114268,   25099000,          0,   38058352
3477485.exe ,  0.30,  0.29,  0.01,  0.00,  0.73,   22926528,   21924000,     996000,   35140433
3521600.exe ,  0.13,  0.12,  0.01,  0.00,  0.31,   10066889,    9066000,    1007000,   22231894
3892624.exe ,  0.29,  0.28,  0.01,  0.00,  0.74,   24039311,   22039000,    2003000,   37472773
4121629.exe ,  0.29,  0.28,  0.01,  0.00,  0.70,   23185876,   21172000,    2016000,   35358449
526412.exe  ,  0.35,  0.34,  0.01,  0.00,  0.86,   28003323,   27003000,    1000000,   40128737
5415124.exe ,  0.33,  0.31,  0.01,  0.00,  0.83,   25097126,   24085000,    1003000,   37346179
5734036.exe ,  0.17,  0.16,  0.01,  0.00,  0.42,   13062487,   12051000,    1004000,   25240428
5810737.exe ,  0.28,  0.27,  0.01,  0.00,  0.70,   22192959,   22113000,          0,   34399044
5811632.exe ,  0.26,  0.25,  0.02,  0.00,  0.86,   34482978,   32464000,    2029000,   48891666
5817743.exe ,  0.32,  0.30,  0.01,  0.00,  0.78,   24380102,   22343000,    2031000,   36565186
6198424.exe ,  0.30,  0.29,  0.01,  0.00,  0.72,   23214559,   23213000,          0,   35349427
6841510.exe ,  0.12,  0.12,  0.01,  0.00,  0.31,   10053548,   10060000,          0,   22528157
7449568.exe ,  0.28,  0.28,  0.01,  0.00,  0.68,   22585205,   20618000,    1963000,   34791965
8327121.exe ,  0.27,  0.28,  0.01,  0.00,  0.70,   22970526,   21973000,     998000,   35145513
