file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1230547.exe ,  3.18,  2.86,  0.00,  0.03,  0.00,   80679062,   76192000,    1002000,   97050571
1647016.exe ,  5.47,  4.33,  0.00,  0.10,  0.00,  288142245,  285176000,    2991000,  307515014
1983458.exe , 45.09, 37.08,  0.00,  0.69,  0.00, 2035509606, 2034464000,    1000000, 2054756399
2344548.exe ,  2.27,  1.98,  0.00,  0.02,  0.00,   69557159,   66573000,    2980000,   84379140
2492423.exe ,  2.08,  1.83,  0.00,  0.02,  0.00,   61259753,   59293000,    1976000,   75857734
2708553.exe , 50.41, 42.27,  0.00,  0.69,  0.00, 2025848621, 2025747000,          0, 2041106913
3942378.exe ,  1.64,  1.30,  0.00,  0.03,  0.00,   86111070,   85142000,    1001000,  105913401
4162716.exe ,  1.57,  1.26,  0.00,  0.03,  0.00,   80739139,   80772000,          0,  100088505
5070692.exe ,  1.46,  1.19,  0.00,  0.02,  0.00,   70367150,   70354000,          0,   88774200
5111284.exe ,  1.42,  1.12,  0.00,  0.03,  0.00,   77185586,   76205000,    1002000,   97463529
5466468.exe ,  2.29,  1.84,  0.00,  0.04,  0.00,  114435924,  112448000,    2008000,  131118179
5474729.exe ,  3.34,  2.68,  0.00,  0.06,  0.00,  167246206,  166287000,     995000,  184854140
5598721.exe ,  0.66,  0.51,  0.00,  0.01,  0.00,   38346207,   38353000,          0,   54061979
5722411.exe ,  2.17,  1.75,  0.00,  0.04,  0.00,  106914418,  105932000,     999000,  127471987
5999868.exe ,  1.89,  1.51,  0.00,  0.03,  0.00,   95956232,   95963000,          0,  112537043
6578108.exe , 42.20, 34.53,  0.00,  0.66,  0.00, 1939204560, 1937923000,     999000, 1955838039
7823228.exe ,  2.02,  1.62,  0.00,  0.03,  0.00,  100382185,   99339000,    1003000,  117145261
8001049.exe ,  1.87,  1.51,  0.00,  0.03,  0.00,   92672043,   90580000,    1990000,  108873396
8588479.exe ,  1.97,  1.56,  0.00,  0.03,  0.00,  102653581,  101678000,     996000,  121752051
941239.exe  ,  0.83,  0.65,  0.00,  0.02,  0.00,   46652956,   46516000,          0,   64101060
