file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
2366368.exe ,  1.33,  1.05,  0.00,  0.02,  0.00,   70536739,   67249000,    3011000,   91340716
2591738.exe ,  0.57,  0.43,  0.00,  0.01,  0.00,   36070743,   35086000,    1002000,   56757135
2736242.exe ,  0.60,  0.45,  0.00,  0.01,  0.00,   37078937,   36108000,    1003000,   56574891
2780834.exe ,  2.08,  1.68,  0.00,  0.03,  0.00,  101358483,   99412000,    2008000,  118611163
2913642.exe ,  0.62,  0.47,  0.00,  0.01,  0.00,   38068709,   37063000,    1029000,   55081935
3236787.exe ,  1.29,  1.03,  0.00,  0.02,  0.00,   66677431,   65735000,    1011000,   84268036
3477485.exe ,  1.00,  0.78,  0.00,  0.02,  0.00,   57013313,   55977000,     999000,   76808744
3521600.exe ,  0.62,  0.48,  0.00,  0.01,  0.00,   34859162,   32888000,    1993000,   51956492
3892624.exe ,  1.07,  0.84,  0.00,  0.02,  0.00,   58558588,   56580000,    1985000,   78717131
4121629.exe ,  1.06,  0.82,  0.00,  0.02,  0.00,   59681764,   57679000,    1988000,   79835389
526412.exe  ,  1.07,  0.85,  0.00,  0.02,  0.00,   55182400,   52298000,    2960000,   72038168
5415124.exe ,  2.10,  1.71,  0.00,  0.03,  0.00,   99371303,   98376000,    1003000,  116277632
5734036.exe ,  1.06,  0.84,  0.00,  0.02,  0.00,   54606396,   51628000,    2978000,   71404066
5810737.exe ,  1.04,  0.82,  0.00,  0.02,  0.00,   55875371,   54897000,     998000,   74125546
5811632.exe ,  0.78,  0.59,  0.00,  0.02,  0.00,   47120617,   45095000,    2004000,   67032765
5817743.exe ,  2.05,  1.63,  0.00,  0.04,  0.00,  103861891,  101899000,    1998000,  123017731
6198424.exe ,  1.05,  0.84,  0.00,  0.02,  0.00,   52930438,   51898000,     998000,   70616308
6841510.exe ,  0.59,  0.44,  0.00,  0.01,  0.00,   37511493,   36499000,    1013000,   57661777
7449568.exe ,  1.04,  0.82,  0.00,  0.02,  0.00,   54477338,   51564000,    2974000,   74740335
8327121.exe ,  1.01,  0.79,  0.00,  0.02,  0.00,   56271030,   53310000,    2961000,   74780699
