file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1056877.exe ,  7.64,  6.22,  0.00,  0.12,  0.00,  353974105,  342650000,   11020000,  370805583
1110958.exe ,  3.21,  2.61,  0.00,  0.05,  0.00,  149917314,  145890000,    3997000,  169903459
1313602.exe ,  3.16,  2.57,  0.00,  0.05,  0.00,  146819953,  140868000,    5952000,  164207784
1333327.exe ,  2.98,  2.41,  0.00,  0.05,  0.00,  141702601,  136717000,    5026000,  159093665
1383313.exe ,  4.77,  3.88,  0.00,  0.07,  0.00,  219709513,  213650000,    6018000,  238602206
1524420.exe ,  4.94,  4.01,  0.00,  0.08,  0.00,  229858504,  220898000,    8995000,  247562370
1576250.exe ,  5.39,  4.39,  0.00,  0.08,  0.00,  249029199,  247002000,    2000000,  266531854
1899156.exe ,  3.29,  2.65,  0.00,  0.05,  0.00,  158179027,  155051000,    3000000,  178335740
2080168.exe ,  5.00,  4.06,  0.00,  0.08,  0.00,  234538465,  226475000,    7981000,  254380621
2083684.exe ,  4.94,  4.02,  0.00,  0.08,  0.00,  230346720,  224333000,    6008000,  250732950
2098233.exe ,  3.71,  3.00,  0.00,  0.06,  0.00,  175438874,  166420000,    9022000,  196094888
2126664.exe ,  5.64,  4.57,  0.00,  0.09,  0.00,  264512598,  248428000,   16027000,  281762483
2134751.exe ,  5.92,  4.80,  0.00,  0.09,  0.00,  276495927,  268477000,    8014000,  293776417
2162489.exe ,  5.31,  4.31,  0.00,  0.08,  0.00,  246969618,  241008000,    6000000,  264829635
2190864.exe ,  6.17,  5.01,  0.00,  0.10,  0.00,  287389342,  283242000,    4003000,  305958258
2237372.exe ,  4.89,  3.97,  0.00,  0.08,  0.00,  228211711,  224201000,    4003000,  245351455
238280.exe  ,  3.31,  2.67,  0.00,  0.05,  0.00,  157695392,  151566000,    5982000,  177759654
2406283.exe ,  4.85,  3.93,  0.00,  0.08,  0.00,  226926701,  205795000,   20979000,  246556373
2434772.exe ,  3.43,  2.78,  0.00,  0.05,  0.00,  160140980,  157120000,    2983000,  177056201
2551095.exe ,  5.06,  4.13,  0.00,  0.08,  0.00,  229034156,  223040000,    6001000,  248863350
