file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1315752.exe ,  1.77,  1.40,  0.00,  0.03,  0.00,   94658843,   92494000,    2010000,  114284640
1571671.exe ,  3.44,  2.78,  0.00,  0.06,  0.00,  167330626,  159307000,    8015000,  184168264
1992683.exe , 25.12, 20.67,  0.00,  0.38,  0.00, 1129136142, 1126811000,    1997000, 1149578423
2696383.exe , 66.03, 54.52,  0.00,  0.99,  0.00, 2921175397, 2919909000,     999000, 2938307600
2706187.exe ,  1.86,  1.49,  0.00,  0.03,  0.00,   92749159,   92732000,          0,  112436291
344718.exe  , 111.01, 91.24,  0.00,  1.69,  0.00, 4979776985, 4976728000,    2999000, 4999419611
3594696.exe ,  2.06,  1.64,  0.00,  0.04,  0.00,  104637609,  102657000,    2012000,  124011645
4301671.exe , 25.52, 20.91,  0.00,  0.39,  0.00, 1159867777, 1159785000,          0, 1176774677
4303820.exe ,  3.60,  2.94,  0.00,  0.06,  0.00,  167340672,  161223000,    6008000,  184932505
4663650.exe , 41.14, 33.99,  0.00,  0.61,  0.00, 1807266271, 1806033000,     999000, 1824355015
5032811.exe ,  2.73,  2.20,  0.00,  0.04,  0.00,  131756574,  122765000,    8982000,  149207298
5108067.exe , 40.90, 33.77,  0.00,  0.61,  0.00, 1795376109, 1793054000,    2000000, 1812267451
5372423.exe ,  1.95,  1.57,  0.00,  0.03,  0.00,   97108310,   96104000,    1001000,  115750395
5624865.exe ,  3.15,  2.52,  0.00,  0.05,  0.00,  156464042,  150505000,    5980000,  174448832
5804862.exe ,  2.63,  2.12,  0.00,  0.04,  0.00,  128125611,  127124000,    1000000,  144699379
6470436.exe ,  1.98,  1.59,  0.00,  0.03,  0.00,   98734515,   95767000,    2992000,  115340235
6627581.exe ,  2.19,  1.74,  0.00,  0.04,  0.00,  112049385,  111098000,     991000,  131671577
713282.exe  , 81.37, 66.51,  0.00,  1.26,  0.00, 3725845847, 3724792000,     999000, 3742902696
835034.exe  , 71.80, 59.28,  0.00,  1.06,  0.00, 3126671562, 3125665000,    1000000, 3143530694
907195.exe  ,  6.45,  5.28,  0.00,  0.10,  0.00,  292494171,  289455000,    3004000,  309282648
