file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1285040.exe , 12.82, 10.41,  0.00,  0.21,  0.00,  608490689,  606196000,    2000000,  629050287
1369343.exe , 60.61, 49.55,  0.00,  0.94,  0.00, 2769378313, 2763301000,    6000000, 2787416703
1591395.exe , 14.29, 11.64,  0.00,  0.23,  0.00,  663392591,  659332000,    3995000,  681638714
181251.exe  , 28.72, 23.59,  0.00,  0.43,  0.00, 1270803524, 1267544000,    2998000, 1290747072
2042950.exe , 35.58, 29.18,  0.00,  0.54,  0.00, 1603987239, 1599833000,    3999000, 1623729712
2048339.exe , 64.58, 53.07,  0.00,  0.98,  0.00, 2882768894, 2875423000,    6998000, 2900060291
2075294.exe , 22.84, 18.42,  0.00,  0.37,  0.00, 1104932182, 1101595000,    3001000, 1121913736
2110646.exe , 31.89, 26.15,  0.00,  0.49,  0.00, 1435127344, 1427961000,    6999000, 1454222341
2117851.exe , 26.73, 21.79,  0.00,  0.42,  0.00, 1231565798, 1227430000,    3998000, 1250807330
2266288.exe , 26.33, 21.65,  0.00,  0.40,  0.00, 1165709154, 1160626000,    4998000, 1182824873
2275011.exe , 20.64, 16.91,  0.00,  0.32,  0.00,  929780633,  924654000,    4998000,  948830918
232022.exe  , 43.85, 35.84,  0.00,  0.68,  0.00, 1992465580, 1992150000,          0, 2012786688
2361679.exe , 12.32, 10.02,  0.00,  0.19,  0.00,  573144210,  571081000,    2000000,  593048268
2383883.exe , 18.08, 14.76,  0.00,  0.28,  0.00,  827329899,  821242000,    6001000,  843641925
2434254.exe , 26.29, 21.20,  0.00,  0.43,  0.00, 1267256298, 1260889000,    5999000, 1287219544
2560483.exe , 15.63, 12.67,  0.00,  0.25,  0.00,  735978171,  728974000,    6999000,  754072862
2590789.exe ,  5.62,  4.51,  0.00,  0.09,  0.00,  276504645,  274445000,    1995000,  294035983
2597067.exe ,  3.07,  2.38,  0.00,  0.06,  0.00,  171268771,    5029000,   14083000,  190067903
2677392.exe , 14.17, 11.58,  0.00,  0.22,  0.00,  643139964,  638161000,    5001000,  659776280
2792238.exe , 41.97, 34.33,  0.00,  0.64,  0.00, 1900171973, 1893964000,    5999000, 1917005796
2900204.exe , 48.62, 39.82,  0.00,  0.74,  0.00, 2183355293, 2179017000,    3998000, 2202015307
2950717.exe , 36.86, 30.13,  0.00,  0.57,  0.00, 1673147400, 1671133000,    2000000, 1692373366
3093096.exe ,  2.70,  2.15,  0.00,  0.05,  0.00,  131614025,    6175000,    9262000,  148916796
3094511.exe , 19.73, 16.12,  0.00,  0.30,  0.00,  892788934,  885777000,    6998000,  912666499
3097233.exe , 55.24, 45.31,  0.00,  0.84,  0.00, 2470554167, 2467121000,    3000000, 2488179603
3170097.exe , 18.57, 15.07,  0.00,  0.29,  0.00,  869092018,  863002000,    5993000,  888238790
3264125.exe , 47.00, 38.57,  0.00,  0.71,  0.00, 2087750710, 2083586000,    3999000, 2105621189
3292593.exe , 26.83, 22.02,  0.00,  0.41,  0.00, 1194540064, 1191259000,    2998000, 1211209091
3521391.exe , 73.29, 60.26,  0.00,  1.10,  0.00, 3235331935, 3230050000,    5000000, 3255396548
3525212.exe , 13.69, 11.11,  0.00,  0.22,  0.00,  638753250,  633725000,    5005000,  655939919
3634165.exe , 58.98, 48.18,  0.00,  0.91,  0.00, 2675115304, 2669877000,    4997000, 2692569164
3634876.exe , 25.60, 20.87,  0.00,  0.40,  0.00, 1171858840, 1167745000,    3999000, 1189572104
3636799.exe , 38.05, 31.22,  0.00,  0.57,  0.00, 1692589884, 1687418000,    5001000, 1710823571
3888895.exe , 29.60, 24.28,  0.00,  0.45,  0.00, 1318849685, 1312587000,    5998000, 1339003105
3889984.exe , 49.91, 40.96,  0.00,  0.75,  0.00, 2221345725, 2218799000,    1999000, 2240108016
3890693.exe , 27.50, 22.47,  0.00,  0.42,  0.00, 1246165277, 1240915000,    4999000, 1265150291
3891304.exe , 70.74, 58.10,  0.00,  1.06,  0.00, 3128701783, 3122194000,    6000000, 3145939306
4000875.exe , 20.73, 16.80,  0.00,  0.33,  0.00,  973845361,  966805000,    6991000,  994507806
4003727.exe , 34.57, 28.22,  0.00,  0.54,  0.00, 1574543706, 1570345000,    3998000, 1593465298
4091662.exe , 21.11, 17.32,  0.00,  0.32,  0.00,  938291737,  932261000,    6001000,  955411886
420703.exe  , 46.97, 38.42,  0.00,  0.72,  0.00, 2117214716, 2115932000,     999000, 2134654621
4225221.exe , 16.79, 13.67,  0.00,  0.26,  0.00,  770638071,  767591000,    3002000,  788451803
4236232.exe , 18.01, 14.70,  0.00,  0.28,  0.00,  820592014,  810336000,   10004000,  837275949
4238463.exe , 16.69, 13.57,  0.00,  0.26,  0.00,  772852460,  768826000,    3999000,  790222619
4262237.exe , 11.03,  8.75,  0.00,  0.19,  0.00,  563523695,  556307000,    7003000,  583150455
4313247.exe , 18.08, 14.73,  0.00,  0.28,  0.00,  828907318,  826883000,    2002000,  848383021
4356413.exe , 26.50, 21.72,  0.00,  0.40,  0.00, 1184717381, 1181680000,    3001000, 1204815400
4445213.exe , 12.63, 10.28,  0.00,  0.20,  0.00,  581297471,  579153000,    2000000,  601234374
4507097.exe , 38.93, 31.98,  0.00,  0.58,  0.00, 1720540120, 1718303000,    2000000, 1741096036
4509369.exe , 26.37, 21.53,  0.00,  0.41,  0.00, 1194628649, 1185442000,    8995000, 1212140684
4515279.exe , 25.59, 20.89,  0.00,  0.40,  0.00, 1164059443, 1158915000,    4999000, 1180080722
4647849.exe , 16.54, 13.40,  0.00,  0.26,  0.00,  777610938,  771585000,    6004000,  798241273
4650689.exe , 48.67, 39.86,  0.00,  0.74,  0.00, 2175748796, 2169622000,    5998000, 2193206665
4652850.exe , 12.55, 10.22,  0.00,  0.20,  0.00,  576472930,  571469000,    5004000,  596046061
4654699.exe , 20.49, 16.75,  0.00,  0.31,  0.00,  925529061,  920560000,    5003000,  942788749
4661480.exe , 24.62, 20.07,  0.00,  0.38,  0.00, 1124247516, 1122030000,    1998000, 1142829132
469482.exe  , 17.34, 14.11,  0.00,  0.27,  0.00,  802411119,  797284000,    5001000,  823125688
496976.exe  , 15.84, 12.88,  0.00,  0.25,  0.00,  732178144,  728055000,    4000000,  748840687
5247010.exe , 18.47, 15.20,  0.00,  0.27,  0.00,  807169513,  801059000,    6000000,  825539699
5345045.exe , 21.51, 17.46,  0.00,  0.34,  0.00, 1000430057,  996370000,    4001000, 1020089823
5363537.exe , 36.61, 29.95,  0.00,  0.56,  0.00, 1641359732, 1637266000,    4000000, 1661696147
5483912.exe , 11.62,  9.20,  0.00,  0.20,  0.00,  595931359,  591806000,    3998000,  615784159
5705660.exe , 14.81, 12.14,  0.00,  0.22,  0.00,  661685697,  656634000,    4997000,  680221420
5790859.exe , 36.10, 29.68,  0.00,  0.54,  0.00, 1590922293, 1583858000,    6999000, 1608854582
5842014.exe , 26.22, 21.43,  0.00,  0.40,  0.00, 1184409207, 1180288000,    4000000, 1205109339
5936624.exe , 26.37, 21.52,  0.00,  0.41,  0.00, 1198526251, 1191368000,    7002000, 1215838666
6002652.exe , 13.81, 11.19,  0.00,  0.22,  0.00,  646270825,  644215000,    2000000,  663709490
6007350.exe , 21.98, 18.07,  0.00,  0.33,  0.00,  965096948,  961914000,    2999000,  982270563
6191697.exe , 51.79, 42.55,  0.00,  0.77,  0.00, 2275630965, 2269435000,    5998000, 2295127595
6444964.exe , 17.01, 13.84,  0.00,  0.27,  0.00,  784467075,  778372000,    6002000,  802613264
6614534.exe , 27.32, 22.34,  0.00,  0.42,  0.00, 1226108429, 1223093000,    3000000, 1246370195
6687094.exe , 27.40, 22.43,  0.00,  0.42,  0.00, 1227741107, 1218396000,    8988000, 1244768439
