file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1141757.exe ,  3.42,  2.75,  0.00,  0.06,  0.00,  166693773,  163429000,    3026000,  187157921
1194834.exe ,  6.35,  5.13,  0.00,  0.10,  0.00,  303736419,  294723000,    8991000,  321147616
1334614.exe ,  3.49,  2.81,  0.00,  0.06,  0.00,  171543667,  169512000,    1994000,  191630684
1369810.exe ,  4.14,  3.36,  0.00,  0.07,  0.00,  195268426,  191252000,    4005000,  212325680
1376527.exe ,  3.69,  3.01,  0.00,  0.06,  0.00,  169002588,  166970000,    1999000,  184981291
1394267.exe ,  1.91,  1.54,  0.00,  0.03,  0.00,   93005323,   89902000,    2996000,  110651845
1702636.exe ,  3.74,  3.02,  0.00,  0.06,  0.00,  180088211,  171110000,    9005000,  197685887
1828655.exe ,  5.95,  4.86,  0.00,  0.09,  0.00,  272812598,  266679000,    5970000,  290291719
1993016.exe ,  9.94,  8.10,  0.00,  0.16,  0.00,  460106614,  454039000,    6000000,  476849202
200463.exe  ,  6.10,  4.99,  0.00,  0.09,  0.00,  278374925,  277235000,    1000000,  295372115
215691.exe  ,  2.85,  2.28,  0.00,  0.05,  0.00,  142620032,  139540000,    2990000,  162204480
2182933.exe ,  3.76,  3.05,  0.00,  0.06,  0.00,  174702281,  169635000,    5018000,  194745244
2283561.exe ,  3.98,  3.24,  0.00,  0.06,  0.00,  187263922,  179218000,    8009000,  207304210
2317321.exe ,  3.37,  2.71,  0.00,  0.06,  0.00,  163388399,  159390000,    3984000,  184304544
2473888.exe ,  5.53,  4.50,  0.00,  0.09,  0.00,  256752950,  252754000,    3996000,  277163522
2557813.exe ,  3.75,  3.06,  0.00,  0.06,  0.00,  171072635,  167041000,    4000000,  190372261
2870679.exe ,  3.56,  2.90,  0.00,  0.06,  0.00,  166357865,  161409000,    4981000,  184492885
2876767.exe ,  3.89,  3.17,  0.00,  0.06,  0.00,  178620940,  172612000,    6021000,  195703607
2956436.exe ,  3.49,  2.83,  0.00,  0.06,  0.00,  163622002,  159601000,    3990000,  184014421
2961485.exe ,  8.11,  6.65,  0.00,  0.12,  0.00,  362645034,  350617000,   11986000,  381972141
315901.exe  ,  2.22,  1.77,  0.00,  0.04,  0.00,  111947440,  107961000,    3998000,  129329816
3310511.exe ,  3.67,  2.98,  0.00,  0.06,  0.00,  170397876,  167382000,    2988000,  188936199
3448452.exe ,  3.46,  2.79,  0.00,  0.06,  0.00,  165083663,  157057000,    8002000,  182230474
3533053.exe ,  6.23,  5.07,  0.00,  0.10,  0.00,  290089693,  285129000,    5002000,  309977671
3576195.exe ,  3.13,  2.53,  0.00,  0.05,  0.00,  148497228,  143486000,    5016000,  167075623
3581799.exe , 12.46, 10.19,  0.00,  0.19,  0.00,  566554070,  563443000,    3002000,  585270637
3642321.exe ,  3.67,  2.97,  0.00,  0.06,  0.00,  174866191,  171872000,    2997000,  191830774
3707962.exe ,  2.71,  2.19,  0.00,  0.04,  0.00,  130316554,  123355000,    6963000,  150078063
3753320.exe ,  3.51,  2.85,  0.00,  0.06,  0.00,  165495451,  163483000,    2005000,  182857812
385823.exe  , 27.29, 22.17,  0.00,  0.43,  0.00, 1272424671, 1268071000,    3997000, 1291601820
4010334.exe ,  3.86,  3.14,  0.00,  0.06,  0.00,  178012736,  169057000,    9003000,  198251092
402806.exe  ,  3.59,  2.92,  0.00,  0.06,  0.00,  166452030,  163468000,    3008000,  184467242
4110986.exe ,  6.73,  5.48,  0.00,  0.11,  0.00,  310614424,  306644000,    3995000,  327625990
4292167.exe ,  5.92,  4.80,  0.00,  0.09,  0.00,  277330392,  275280000,    2002000,  297037582
4327744.exe , 43.94, 36.05,  0.00,  0.66,  0.00, 1954897098, 1945694000,    8998000, 1975140916
4340748.exe ,  3.71,  3.00,  0.00,  0.06,  0.00,  173710706,  169768000,    3994000,  193571122
4455594.exe ,  2.83,  2.29,  0.00,  0.05,  0.00,  133738709,  128719000,    4989000,  152831520
4555067.exe ,  2.65,  2.12,  0.00,  0.04,  0.00,  131098844,  128092000,    3002000,  150444259
4625115.exe ,  6.11,  4.99,  0.00,  0.09,  0.00,  279221088,  276219000,    3002000,  299087600
4646902.exe ,  3.86,  3.14,  0.00,  0.06,  0.00,  180224562,  175211000,    5006000,  197304614
466493.exe  , 21.14, 17.19,  0.00,  0.33,  0.00,  977782494,  973734000,    3998000,  995383157
4699989.exe ,  3.75,  3.05,  0.00,  0.06,  0.00,  174730872,  171736000,    2995000,  193187895
4888119.exe ,  3.51,  2.85,  0.00,  0.06,  0.00,  163666205,  160664000,    2993000,  181143242
4909871.exe , 15.14, 12.34,  0.00,  0.23,  0.00,  690229868,  680973000,    8986000,  707364626
4958343.exe ,  6.16,  5.02,  0.00,  0.10,  0.00,  283899116,  279790000,    3997000,  301131098
5160992.exe ,  2.82,  2.29,  0.00,  0.04,  0.00,  131581379,  129467000,    2007000,  148444046
5253674.exe ,  6.53,  5.32,  0.00,  0.10,  0.00,  298083211,  293932000,    3999000,  318567693
5470489.exe ,  2.65,  2.13,  0.00,  0.04,  0.00,  128795583,  126768000,    1996000,  145981786
5473977.exe ,  3.51,  2.85,  0.00,  0.06,  0.00,  162111391,  160953000,     999000,  179021190
