file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1099920.exe ,  0.26,  0.19,  0.00,  0.01,  0.00,   18427817,   16602000,     976000,   38692397
1141254.exe ,  0.32,  0.24,  0.00,  0.01,  0.00,   19889699,   16921000,    2986000,   39679480
1164955.exe ,  0.34,  0.26,  0.00,  0.01,  0.00,   20482328,   18559000,    1953000,   37075951
1192925.exe ,  0.72,  0.57,  0.00,  0.01,  0.00,   38032357,   36029000,    2001000,   55052232
1253138.exe ,  0.64,  0.48,  0.00,  0.01,  0.00,   40783101,   36843000,    3983000,   61162077
1346798.exe ,  0.77,  0.61,  0.00,  0.01,  0.00,   40714265,   36685000,    3965000,   57387211
1399024.exe ,  0.69,  0.55,  0.00,  0.01,  0.00,   35787616,   34725000,     992000,   53184386
182932.exe  ,  1.04,  0.81,  0.00,  0.02,  0.00,   56282533,   54248000,    2009000,   74987848
1840297.exe ,  0.30,  0.24,  0.00,  0.01,  0.00,   16165390,   14075000,    2010000,   32555423
1859305.exe ,  0.35,  0.28,  0.00,  0.01,  0.00,   19090312,   18053000,    1002000,   35975645
1863270.exe ,  0.31,  0.23,  0.00,  0.01,  0.00,   19750291,   16677000,    2943000,   39594642
1956910.exe ,  0.42,  0.33,  0.00,  0.01,  0.00,   21412024,   19398000,    1939000,   38988666
2025154.exe ,  0.29,  0.22,  0.00,  0.01,  0.00,   16470466,   13564000,    2906000,   34186482
211894.exe  ,  0.31,  0.23,  0.00,  0.01,  0.00,   19349805,   15434000,    3858000,   36138996
2158936.exe ,  0.90,  0.69,  0.00,  0.02,  0.00,   50600576,   46661000,    3971000,   68366023
2165152.exe ,  0.73,  0.57,  0.00,  0.01,  0.00,   39844458,   36794000,    3066000,   57746720
2255569.exe ,  0.29,  0.22,  0.00,  0.01,  0.00,   18119409,   15318000,    2872000,   37398522
2320041.exe ,  0.73,  0.56,  0.00,  0.01,  0.00,   41521355,   37555000,    3953000,   60629310
2543436.exe ,  0.36,  0.27,  0.00,  0.01,  0.00,   22960301,   21921000,     996000,   42676199
2595975.exe ,  0.30,  0.24,  0.00,  0.01,  0.00,   15174516,   14083000,    1005000,   31890887
2605208.exe ,  0.33,  0.27,  0.00,  0.01,  0.00,   15715512,   13706000,    1958000,   32751926
2605331.exe ,  0.35,  0.27,  0.00,  0.01,  0.00,   19318314,   17297000,    2034000,   35821831
2607963.exe ,  0.31,  0.25,  0.00,  0.01,  0.00,   14182765,   14108000,          0,   30287909
2712872.exe ,  0.26,  0.19,  0.00,  0.01,  0.00,   16622700,   12710000,    3910000,   37252175
2768935.exe ,  0.30,  0.23,  0.00,  0.01,  0.00,   18660642,   14730000,    3928000,   37901323
2789652.exe ,  0.65,  0.50,  0.00,  0.01,  0.00,   36846579,   34885000,    1993000,   56110238
2793938.exe ,  1.42,  1.12,  0.00,  0.03,  0.00,   74190977,   66277000,    7913000,   93812921
2823544.exe ,  0.67,  0.52,  0.00,  0.01,  0.00,   36167376,   35133000,    1003000,   53353937
2942166.exe ,  0.68,  0.51,  0.00,  0.01,  0.00,   42295275,   39368000,    2952000,   62186872
2951975.exe ,  0.66,  0.49,  0.00,  0.01,  0.00,   40391914,   37436000,    2955000,   61194314
2974603.exe ,  0.32,  0.24,  0.00,  0.01,  0.00,   19214237,   18199000,    1011000,   36459048
3144096.exe ,  3.21,  2.58,  0.00,  0.05,  0.00,  154775723,  100866000,   53928000,  174852242
3300816.exe ,  0.30,  0.22,  0.00,  0.01,  0.00,   18066528,   15095000,    3019000,   35183787
3373883.exe ,  0.74,  0.58,  0.00,  0.01,  0.00,   39961473,   37052000,    2925000,   57000697
3500180.exe ,  0.71,  0.55,  0.00,  0.01,  0.00,   38000213,   35047000,    3004000,   54983504
3636636.exe ,  0.33,  0.25,  0.00,  0.01,  0.00,   19060510,   17043000,    2005000,   36669566
3806795.exe ,  0.27,  0.21,  0.00,  0.01,  0.00,   16019123,   15021000,    1001000,   33417707
3941489.exe ,  0.78,  0.61,  0.00,  0.01,  0.00,   41529957,   39515000,    2026000,   58282526
405152.exe  ,  0.67,  0.51,  0.00,  0.01,  0.00,   37950242,   34957000,    2996000,   58334521
4091019.exe ,  0.29,  0.22,  0.00,  0.01,  0.00,   18694197,   17694000,     983000,   38241661
4137155.exe ,  0.65,  0.50,  0.00,  0.01,  0.00,   37210178,   35221000,    2012000,   57230068
4229381.exe ,  0.31,  0.24,  0.00,  0.01,  0.00,   18128649,   15146000,    3029000,   35769007
4259947.exe ,  0.80,  0.62,  0.00,  0.01,  0.00,   42497706,   39540000,    2965000,   60038525
4327196.exe ,  0.71,  0.57,  0.00,  0.01,  0.00,   35562494,   35562000,          0,   52226494
4388131.exe ,  0.31,  0.23,  0.00,  0.01,  0.00,   18758439,   17768000,    1045000,   36696143
4453075.exe ,  0.69,  0.54,  0.00,  0.01,  0.00,   36295017,   35293000,    1008000,   52124637
4457827.exe ,  0.26,  0.19,  0.00,  0.01,  0.00,   17398163,   16394000,    1024000,   35832174
4509738.exe ,  0.30,  0.23,  0.00,  0.01,  0.00,   16911739,   14116000,    2823000,   33387741
4541520.exe ,  0.33,  0.25,  0.00,  0.01,  0.00,   19597968,   16645000,    2937000,   39466926
4546781.exe ,  0.28,  0.22,  0.00,  0.01,  0.00,   17188845,   15181000,    2024000,   34556608
4624508.exe ,  0.69,  0.54,  0.00,  0.01,  0.00,   37886707,   35914000,    1995000,   54451195
4823855.exe ,  0.28,  0.21,  0.00,  0.01,  0.00,   17020060,   16015000,    1000000,   34307105
5023680.exe ,  0.38,  0.30,  0.00,  0.01,  0.00,   19800093,   19719000,          0,   36683728
5118662.exe ,  0.32,  0.24,  0.00,  0.01,  0.00,   18412893,   15542000,    2914000,   38046273
5137967.exe ,  0.72,  0.56,  0.00,  0.01,  0.00,   39168838,   37222000,    2012000,   56538282
540473.exe  ,  0.68,  0.52,  0.00,  0.01,  0.00,   37906960,   35931000,    1996000,   58622043
5535842.exe ,  1.98,  1.63,  0.00,  0.03,  0.00,   89026009,   82999000,    5999000,  108679964
5567076.exe ,  0.30,  0.24,  0.00,  0.01,  0.00,   15536398,   12589000,    2905000,   33038451
5643578.exe ,  0.37,  0.30,  0.00,  0.01,  0.00,   18980026,   15748000,    2952000,   36688752
5667290.exe ,  0.27,  0.20,  0.00,  0.01,  0.00,   17489772,   15442000,    2058000,   36654088
5784842.exe ,  0.36,  0.27,  0.00,  0.01,  0.00,   21008278,   19016000,    2001000,   38795073
5981411.exe ,  0.32,  0.24,  0.00,  0.01,  0.00,   18956786,   17925000,     995000,   36038571
6093834.exe ,  0.74,  0.57,  0.00,  0.01,  0.00,   40841722,   39864000,     996000,   58130968
610334.exe  ,  0.69,  0.55,  0.00,  0.01,  0.00,   35170987,   32256000,    2932000,   53067515
6275088.exe ,  0.72,  0.54,  0.00,  0.01,  0.00,   41505713,   35582000,    5930000,   58999421
663149.exe  ,  0.38,  0.29,  0.00,  0.01,  0.00,   23699245,   21729000,    1975000,   44180718
6691947.exe ,  0.76,  0.60,  0.00,  0.01,  0.00,   41448943,   36523000,    4935000,   59058128
7274517.exe ,  0.63,  0.48,  0.00,  0.01,  0.00,   36506970,   36349000,          0,   53996044
7332878.exe ,  0.31,  0.24,  0.00,  0.01,  0.00,   18371519,   16340000,    2042000,   34963136
7375390.exe ,  0.81,  0.65,  0.00,  0.01,  0.00,   41021704,   38103000,    2931000,   60394743
7507851.exe ,  0.36,  0.28,  0.00,  0.01,  0.00,   21284429,   19242000,    2025000,   38773347
788876.exe  ,  0.81,  0.64,  0.00,  0.01,  0.00,   41774761,   39757000,    2038000,   57799731
8059454.exe ,  0.55,  0.42,  0.00,  0.01,  0.00,   30524744,   29552000,     985000,   47325013
811745.exe  ,  0.77,  0.60,  0.00,  0.01,  0.00,   42136872,   38122000,    4012000,   62821015
8124566.exe ,  0.30,  0.23,  0.00,  0.01,  0.00,   18024641,   15943000,    2125000,   35992069
8201251.exe ,  0.32,  0.24,  0.00,  0.01,  0.00,   19294256,   16408000,    2895000,   36511469
848361.exe  ,  0.65,  0.50,  0.00,  0.01,  0.00,   35981900,   35031000,     973000,   53048429
8545343.exe ,  0.32,  0.24,  0.00,  0.01,  0.00,   17666733,   15734000,    1966000,   34497408
8577288.exe ,  0.31,  0.24,  0.00,  0.01,  0.00,   19818780,   17895000,    1988000,   40175968
950066.exe  ,  0.39,  0.30,  0.00,  0.01,  0.00,   22145606,   20142000,    2014000,   39591799
