file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1251351.exe,1361653387,2116506459,8227057,7426309,302650471,306202,98338,301165679,311633,637955388,28133779,288817850,6871406,154131,41815,1106018,1145501,655106385,277198,298512830,945915,667829,307128,237719000,240716000
1678927.exe,536655913,1455510714,329436,62172,210482851,213433,239,208876897,126070,359789477,6413083,89782326,589702,28264,4818,9115,1798,377890482,2844,93511044,541,7170,2135,192087000,3981000
1712113.exe,1126337313,2046693999,9377939,1869344,307858238,673117,99567,309774253,739716,455542906,20485081,302327741,8127531,342918,145164,1528544,1073663,468826810,148786,306767469,668748,516824,131745,183808000,189802000
1727347.exe,1229427372,2144996470,8066666,7443401,306236056,297051,98332,305213466,298575,648784777,27800462,291462791,7322261,142008,48442,1241581,1230766,655507710,269747,297824884,944525,783974,115097,200964000,231959000
1822881.exe,376786421,441243808,5274739,938521,88690567,2907128,6251,88410235,3093123,113823570,8440391,53551575,11772541,1095243,125569,182600,45788,103216183,69323,54328741,42533,194810,42647,5850000,13472000
1850469.exe,218138478,916115879,156081,35268,97106949,70300,327,95702305,68272,189479627,6044153,100740490,332265,18197,1841,3051,102,212679390,839,107504098,258,2858,123,74248000,989000
2233911.exe,370864508,417831433,4351021,735390,83615670,2921370,6240,82647439,2834612,113304522,7505841,52256143,8779699,1162745,174763,136258,41585,98728621,68755,54010716,39994,186190,41278,4063000,15238000
2372143.exe,425076285,1230135495,243557,24477,200047988,98932,234,195621030,97057,289171616,6234410,98824035,547887,23305,2320,6151,1860,305993842,2806,102768011,582,5422,610,155672000,1004000
2379673.exe,371472639,413732129,4435571,738131,84556273,2893804,6250,81450490,2833026,110273192,7344523,50690212,8756376,1168689,168900,141160,44108,105571227,72786,55952937,44515,188795,44184,5982000,11964000
2467040.exe,347526755,408596973,3846454,561439,83352587,3011663,6242,80675928,2979653,108600364,6070219,55477791,11529975,977417,214577,134187,39719,108869219,63632,53315405,35766,125689,37313,1042000,9931000
2526872.exe,487401345,1111823677,31438804,52909,198693966,90805,530,198363292,89061,295414475,48974535,101468742,387244,6591378,1365,852064,1079,300938786,5007,102598334,763,7292,2188,165462000,3008000
2559658.exe,401134235,1627636277,24715141,39566,200857426,94533,726,196862784,98535,478061027,24434733,196202237,543165,95445,11501,780738,638,509909296,5804,206009361,689,5956,1628,141983000,5999000
2595156.exe,362662183,414751973,4712085,789908,84828120,2928542,6251,83571436,2777987,110066100,7613252,54930596,9458766,1029184,142002,176748,59325,109422571,70916,56059158,41026,202778,37795,4361000,14174000
2630421.exe,1353821762,2218723466,7957988,7181402,304195074,312261,99216,302345066,317267,638985034,29024148,190442388,7191655,125201,47202,922046,922646,655604569,275968,197664192,957574,700619,119785,242833000,235838000
2795168.exe,219918905,924420292,304943,45556,97244956,89832,329,93901317,92486,185045934,5994917,98505510,330299,18030,2513,5386,1378,209412575,2023,107474742,276,2669,810,82247000,5015000
2863666.exe,1204628134,2060760524,7552775,7004484,306108856,305658,98333,306567939,307356,653442616,28356432,293981004,6843647,103457,42934,1017049,984061,621580894,276932,279793924,972622,859855,146939,190295000,226351000
2863908.exe,368213432,410303899,4260308,728980,85647846,2934024,6242,82976830,3014382,109862632,6117753,54339788,11061240,888562,193921,120300,39625,107792348,94827,54568393,46074,149312,40787,3886000,15415000
2881871.exe,1437927007,2967625971,7946862,1556497,497161346,264804,97887,497166147,266876,538540292,15742232,189165192,4957554,117631,40288,1150099,1047942,539642039,101876,188055002,605986,679202,99951,313538000,183314000
3046101.exe,368961250,1302620483,294716,48305,289669490,1171888,234,281976071,1162365,352988207,6287305,37676274,442111,23892,1543,4777,743,380285442,1344,35617072,516,4844,1138,132630000,3988000
3095538.exe,1205043863,2265687384,8335195,7241972,301314965,308517,98339,295383585,322269,602278518,27512738,187840153,7317209,133498,50268,1186443,1163864,677382469,249393,194965050,975486,844864,114468,201816000,223796000
3147217.exe,369809405,413405754,4234868,802821,84575843,2938219,6245,84199842,2907172,113912798,7499381,54676896,8695481,1209791,181463,146149,41299,113759588,61359,60025202,45844,186295,64388,7161000,12057000
3153091.exe,523665169,1215725669,307433,39099,199407029,102521,227,197674228,101894,293615125,6314636,101340796,509731,17922,1281,4261,733,303746489,6229,102720004,831,7350,2332,187534000,3008000
3305401.exe,830410514,1930351768,368663,37512,401175884,104605,330,397787678,106287,396709014,12585133,102186780,783706,35191,5507,19149,1995,404640521,2829,102607576,808,9724,709,291751000,4995000
3372874.exe,1357177673,3003510504,9255036,7804762,503262174,292878,98334,500694757,301131,833473371,28547299,190783233,7088286,281254,58294,1417859,1396912,843564015,279358,193939051,956397,751230,120096,247417000,230457000
3442617.exe,368397627,414990055,4387874,735518,84866923,2902984,6254,81741103,2843747,112127054,7455303,51984688,8863886,1211847,180048,136391,44396,106975904,70944,57227047,44561,185939,51239,8930000,9525000
3777482.exe,486669645,1271491563,251597,32427,389412285,1195237,333,376852767,1214858,185271658,5685798,41344164,551393,24365,2516,7043,2274,195247740,2116,33430185,795,7664,519,174584000,2992000
3840368.exe,1223102904,2134305180,8950528,7621914,304737233,296856,98333,301551293,303176,624387456,27451129,283093783,7425732,184730,73561,1340686,1344666,665122858,253459,298428340,980426,814200,116995,188444000,241288000
3841280.exe,368403074,1440270716,362823,50824,199586938,88992,331,194608389,96483,288751238,23177878,196060559,586794,33057,4278,10335,1210,307347943,2663,207673152,540,4820,1301,134630000,3014000
3914075.exe,433794789,490060234,2987558,731646,92698198,2975311,16013,89997952,2895138,121053530,8097644,59429308,9700758,1428114,170788,214943,98230,120644673,82215,66665432,127263,183989,44941,20170000,33281000
3975405.exe,262444764,977803183,322485,32219,196886285,88289,336,191711080,85843,265898817,12045894,87981574,349697,21623,2272,11572,851,279452660,3039,92013412,426,3762,1427,95720000,4985000
412303.exe,1166837221,2040606095,7927787,6779707,292179367,270659,98774,290127212,271911,423967649,19654505,186670963,4511051,83478,30230,1218930,1148970,454842880,201872,193520302,917294,728011,101315,203342000,208350000
4174244.exe,368229473,407624060,4671866,728449,86350604,2908017,6247,82925311,3000395,106017139,6629503,57272691,11244314,752820,197947,124682,32314,115621771,108420,54124522,39683,142655,30431,2038000,17125000
4181599.exe,1346504212,2907331687,9017968,7920124,414225459,313026,98334,409095356,328814,837956079,28057606,193788107,7246273,228992,97864,1389600,1393881,883192831,248592,193798054,974856,671708,127445,245151000,228140000
4284661.exe,316702540,1338345944,235862,36006,198580464,87721,228,196671957,89097,292225023,6277006,100581845,534371,30963,6694,7494,1276,307844518,1772,104483569,335,4225,599,115402000,3979000
