file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1061805.exe,196161381,305692564,1688583,219118,65292891,881963,3649,63313741,859078,84519774,2981911,37361294,1150501,130995,27949,58826,46052,94549519,11552,39190015,20039,22422,6169,67829000,10123000
1094941.exe,346387452,758673144,1591245,259038,155708044,1204620,2475,151196220,1218911,240442873,1765246,123112614,1051345,96655,20196,33590,27077,262858216,11595,128692732,14182,29510,4598,120546000,9040000
1133411.exe,254159935,670984340,313197,67118,136010920,880435,518,129040218,1246280,190912607,808170,93523846,571001,42822,19034,6049,1986,240810954,2491,125709939,379,5951,1142,92339000,6022000
1141022.exe,164020882,301863173,1481624,266276,62521805,252559,2477,58279677,238279,74877877,1758744,32032045,789346,112453,21257,36306,30418,88342887,5371,36115829,13389,20766,4720,59091000,6009000
1165956.exe,314896942,719289392,1239328,141132,146943910,486029,2477,147528443,498402,232828694,1808597,120065208,1041548,130810,28554,36914,27830,241950279,6777,125768702,16434,24587,3937,108200000,11020000
1344769.exe,315106358,719957674,1411022,292341,148308978,671224,2474,145340057,683731,228105282,1564676,121519692,939404,102425,22896,32535,27602,248376516,4530,125839179,15113,20309,3601,102201000,6011000
1370229.exe,176719898,297680430,1570110,276568,58458269,836780,3260,59776152,839431,81225950,2408788,35854292,798906,95098,20777,41005,27761,103534194,22435,41799852,13270,21775,4244,50249000,11054000
1435015.exe,106283327,187331309,294192,43466,33930222,1412593,589,34126385,1040682,47004856,377265,24273326,531688,57273,29378,10475,6095,76266117,2934,27291785,2391,4914,1085,42544000,4051000
1769104.exe,316080947,722717602,1194508,125770,149139150,505014,2472,149657355,511263,232818696,1796973,117645738,1057567,128496,29145,34165,27332,245911742,48402,125354741,16311,29058,3544,111974000,5998000
1979579.exe,315564830,722325240,1233100,228594,154397175,611220,2473,155833408,612240,239968484,2009230,122056314,1044391,130897,29136,36570,27220,244290480,5739,126083306,16514,25236,6509,113844000,5037000
1997948.exe,254324644,672833247,325988,80884,135572670,872190,520,128758946,1211282,192682505,813783,96184296,579937,45470,20151,8624,1813,231584529,2649,123970070,438,7692,1685,93258000,5952000
2059363.exe,108251844,183615781,386158,49948,32969075,1203514,524,32154324,886089,46990049,433450,23064219,360868,40608,25503,5618,1375,69086227,1684,23014573,199,2446,555,39987000,5998000
2061586.exe,315379452,730065935,1254948,195797,152954813,517542,2473,152471365,508154,231338446,1776417,115785157,985073,121599,30050,33279,29491,247321653,5683,125054846,16494,25625,4829,108745000,6983000
2203032.exe,161241076,308954105,1452142,295582,62332373,204527,2673,56191232,197118,75101613,1717412,32646865,843228,108417,19183,38514,30129,86510003,6482,37308934,15509,19522,3583,52338000,12837000
2203602.exe,312867265,722777977,1200260,145340,149124553,457526,2473,151100848,465434,230747727,1769021,119323415,1058612,128335,30108,33843,28608,247376335,5426,126877806,16645,31932,3612,112109000,5004000
2207605.exe,157914113,306478867,1439865,278021,59644936,192441,2868,52751920,185231,75048347,1751499,31753707,920261,103644,19322,40478,32417,91442654,9886,39895130,13895,16122,4213,53189000,11039000
2213898.exe,248408300,645130901,346012,77568,125038583,1637007,326,117978303,1718371,180802783,448525,101931839,413411,41606,21579,4102,3889,239919191,2047,125316591,326,7214,916,90882000,3994000
2231071.exe,317307032,722800526,1173075,127128,148236153,495022,2472,148238939,503924,233403730,1780261,119462267,968867,126348,29128,35626,28145,247335104,5629,127442696,16725,25351,3556,107683000,10967000
237541.exe,154212664,299509569,1388859,241684,57152733,195357,2479,53359274,199252,76299105,1814992,31781213,708131,105749,19446,37329,31317,94066101,10620,40310771,14010,11989,13284,53055000,10010000
2407087.exe,318043793,721749040,1192258,131221,147467362,493875,2474,146680683,500233,233299312,1801080,119457706,956539,127114,29874,34044,26825,239277295,5292,124522138,16616,24885,3817,111128000,8009000
2481996.exe,250013627,665607446,312059,69629,130089030,1139914,324,122934189,1504239,182151640,533227,96965959,451659,42127,22408,4125,964,234245376,2093,122785536,291,8664,963,93951000,2998000
2745547.exe,307725267,717929899,1323302,220144,144023225,439497,2474,146031363,446816,231232542,1572736,122296854,991061,106475,24276,34229,25800,248927145,13064,122767531,14314,25085,3890,101213000,3969000
2774509.exe,255409818,682704788,372481,66198,133261282,1089542,520,125010041,1397993,182840249,832442,92928294,487156,43390,20779,3891,1020,240755211,2035,125397878,309,7040,1025,93633000,3984000
2832245.exe,242438584,600687998,285166,87230,128433309,369645,326,133135339,285693,215459272,276094,119340756,296771,32399,20073,3574,755,191490124,1165,98920680,533,9985,1646,81144000,3005000
2847173.exe,158018375,305741578,1401044,256103,58920167,197651,2478,53160864,197646,75178644,1748096,31500897,744412,104827,19343,38586,32322,89000523,13237,38412720,13964,13815,4072,53290000,10054000
3184306.exe,242760569,603733745,276196,83069,129738826,284548,326,132947040,281226,215852128,272060,118895895,221335,25177,18407,1820,296,192405418,608,99525539,460,8075,1455,80712000,2989000
3187447.exe,159455590,303543914,1467658,260025,58661915,201534,2478,52763016,196785,76251907,1942469,31799939,724808,109123,19803,37207,29273,88057141,9350,38588132,14107,16106,4178,55194000,8028000
3234095.exe,242710621,603920812,291246,83238,130826247,289580,325,134886545,286740,218529243,274844,119002369,224922,26832,18314,3514,264,191347893,722,98823541,440,10618,1493,80633000,2986000
3235338.exe,249253486,667957977,303717,66503,130983181,1271310,326,124613514,1654944,182140186,515028,98120790,511298,42992,21130,6300,1372,232117994,2416,124505689,294,10029,980,90161000,5944000
3270012.exe,251773297,667381992,336539,67616,131553247,1361987,324,124507886,1753727,181667340,480826,98981714,566122,49915,27997,13989,1231,236429479,2298,125515953,295,8958,953,93347000,2007000
3523845.exe,104670761,179126703,1461700,292790,32807090,210460,2957,30910462,208966,32867928,1474877,14027144,629348,117971,14117,42099,37295,37314392,6989,16988297,21913,23441,3388,33795000,11927000
3627289.exe,247168466,668687300,278712,70454,130509754,1221955,325,122523289,1594259,180914383,521669,96929217,413393,41003,24195,4368,902,235031766,1867,123183588,274,8664,827,93801000,2993000
375888.exe,152385183,301700373,1316039,201248,54720930,190440,2478,55077942,199854,76292811,1823848,31415160,698544,108619,19310,35818,24135,96202789,14834,39380304,12132,16906,3921,52781000,8962000
3863251.exe,304363792,752651225,1403430,274168,153092752,403421,2669,147519016,423615,224117240,1598514,114923211,776182,108347,21517,39121,31980,247387056,6084,128736262,18611,28242,4306,104749000,8978000
3901913.exe,166400271,333188724,1114224,129616,67479631,231059,2479,66348328,239923,73238037,1638044,41862497,764978,99495,23979,34026,27325,77256743,6305,43636518,16838,16378,7807,52415000,5039000
3902315.exe,94152136,222543316,366900,104078,40058472,493087,525,37882216,745430,47977704,676062,18011828,137477,31820,17455,6604,1169,79878177,1151,31451141,139,2587,581,31894000,2057000
