file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1285040.exe,249981738,609696629,223426,59584,187828015,1586499,136,187556064,1576026,96559446,173208,1529016,279519,8488,599,1305,21,105343109,260,367813,273,4014,1417,83338000,1004000
1369343.exe,23436040,20280689,348618,44149,3061794,81147,2088,2854373,63244,3853336,226788,2223115,228858,6850,870,14303,12761,6944865,7990,3736942,16711,12838,4053,7853000,7853000
1591395.exe,242177912,635287590,291011,75268,192566934,977195,1111,184389769,966623,96254382,407987,4541872,685851,10191,1166,3498,719,110879561,250,1468993,672,3784,788,81612000,3022000
181251.exe,277194311,643195014,360377,61334,198331310,1985715,1113,194218926,1955223,191392626,338672,2911076,462820,18648,2631,4633,1291,215743473,1724,809597,527,4203,1276,99664000,6976000
2042950.exe,1107977300,1644051550,388233,117561,205686517,1094186,2089,204471821,1086020,108620130,787026,104067611,827830,32504,4522,10139,1511,106091122,1985,103987887,842,12050,489,377128000,6002000
2048339.exe,9796415,14878446,269308,50122,3115607,47883,2083,3005296,38064,4898111,240102,2493236,190113,8766,2349,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,3400000,5668000
2075294.exe,293444413,655735258,418798,87260,208828633,2089935,2087,203662409,2020031,102198008,466310,5023539,955150,24203,5543,20401,14746,105890167,23049,4715507,16563,11847,2204,96761000,12968000
2110646.exe,263771366,662307419,286176,49464,210256466,1578121,2089,204692778,1531216,100845195,319511,2966265,479541,21759,4806,24892,8281,108101404,3978,976102,5010,4698,1109,89501000,11061000
2117851.exe,6560121,9722563,166628,30780,1933619,31327,1111,1989282,31335,2827463,159385,1611446,138346,11108,3536,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,5547000,0
2266288.exe,269660290,642127735,297289,37981,208564417,1565683,2083,205615714,1498550,103551029,297651,3788954,881299,20178,2379,17003,13264,107293624,24228,6127731,16618,25886,3708,90696000,13100000
2275011.exe,254767820,602502787,239936,62716,194961167,1837804,131,194677128,1796469,99556585,225012,1052276,258059,9860,1543,1449,0,104993592,160,345611,218,2783,253,86170000,2003000
232022.exe,344287061,732060838,130697,40485,199126196,1018054,1106,193046719,1004071,99131849,326718,3834078,397529,17214,4253,11354,3837,107319683,346,949853,280,3494,51,115651000,3016000
2361679.exe,299862979,626343446,200257,18029,197636371,1166312,130,194583390,1181089,97793634,213084,2128490,486048,24458,3931,4216,727,112329456,1439,480362,300,3317,352,109961000,1999000
2383883.exe,1117784357,1660210210,334184,74019,208366441,1113018,2081,207363326,1100260,109470601,685470,106020407,1739160,36020,6615,10743,1083,106100389,1595,104371817,940,12619,832,377259000,7004000
2434254.exe,12435491,1898840,132815,22749,2498440,45956,1111,4758293,36251,3562160,151775,3317473,181486,8738,1561,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,4965000,1986000
2560483.exe,331153960,631328479,389431,88678,214871375,1712494,2082,214199942,1702074,107956876,429554,4862331,855668,20150,2707,23361,15797,99297760,30277,7513853,18866,18559,4245,109497000,14063000
2590789.exe,11311491,9718473,240086,40704,2324631,56643,1111,2133045,45061,2891932,174634,1556550,186270,11285,2276,3842,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,4788000,6703000
2597067.exe,10496523,8937127,236326,47862,2725920,47396,2088,2700972,37562,3822012,233718,2638030,203501,9497,2432,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,3596000,5395000
2677392.exe,346727823,727463365,299590,69399,198734962,1090353,131,197267530,1107961,104429335,486775,6666767,1408172,52033,8801,12175,1711,103250788,1751,583558,422,5423,1227,127569000,1993000
2792238.exe,42157372,23470210,233945,52392,6280914,75457,4036,6152667,76283,8361890,394175,4979621,385642,11447,1614,21139,19774,5196853,11006,3327559,41699,34736,5818,7957000,16910000
2900204.exe,258354574,632883853,185921,55198,194377829,1664597,1111,184267672,1611468,95811611,388254,3142438,273913,6637,325,1568,11,109466847,160,362589,178,2791,0,85832000,2019000
2950717.exe,20603547,10377305,278992,23761,2505510,74965,1112,2460190,58611,3363712,198563,2034715,205597,7646,896,3838,1909,6043007,7395,2607998,761,3314,3254,4235000,9530000
3093096.exe,10122684,1837722,214492,38837,2575923,57002,2081,2604442,44801,3728433,226959,2584541,235466,9762,2303,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,3213000,6427000
3094511.exe,9836631,4635246,211125,45841,2665181,44958,2088,2643063,35745,3738988,227279,2759970,183067,8556,2297,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,1018000,7131000
3097233.exe,262666786,656792552,183540,57203,198784041,1661335,2091,188893522,1570325,95035420,552258,5417968,473765,13782,1312,1752,57,113008726,194,380608,190,2864,0,84228000,7019000
3170097.exe,294704950,653171670,148056,41859,199128256,2006109,4037,198584641,2002573,102866171,326080,4727771,587524,10757,1453,15250,7925,110123397,12095,5681284,10313,36441,4840,94099000,6006000
3264125.exe,457207748,736708009,188619,37838,201357316,1056345,1107,196240504,1037035,195299599,405377,4748141,532800,15594,2303,3453,33,212289545,290,656972,329,4839,464,151818000,3995000
3292593.exe,370010669,647854148,205238,18458,206630295,1560824,1105,200159963,1539064,101461467,406517,4877095,674862,55945,23047,6233,996,105497278,1613,578151,363,4118,570,131683000,4020000
3521391.exe,11574540,1797153,219487,43331,2952601,57450,2083,3413880,46631,5161069,236037,3670949,636793,8263,2617,<not counted>,0,352602,1162,313269,0,1609,1122,2077000,7269000
