file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1022576.exe,149683692,259326005,1031773,140523,45497130,619847,2216,46091835,553645,74469558,1563810,40923385,449592,85300,7849,13791,5851,105133628,7274,44630143,28669,23658,3469,43964000,5995000
1086870.exe,477747521,962247814,2044620,302434,195112481,1191530,2865,187889829,1273752,295050565,3178856,164609639,1742329,1126108,131317,155759,19260,327577367,82266,176592078,40794,29443,14072,161206000,13016000
1122546.exe,450162371,917776562,1816583,183868,188660185,1306198,2353,187046118,1208942,293512785,2217910,163421350,961096,1017912,65929,147551,14017,315313837,48771,168493477,29919,39287,4112,155995000,8999000
1172403.exe,462955284,954644107,1660849,158328,190816720,1496966,2459,184043059,1639418,287609093,3471558,156603353,975250,1011837,71834,123039,8509,335343069,23397,180781169,15826,32020,3870,157094000,12007000
1200646.exe,287128454,452972915,2579313,680230,91481067,562235,7311,86869292,562036,108608622,2661414,54401547,1174767,1095841,109561,120304,26558,120713533,60395,58845261,34446,32468,7876,83804000,23944000
1252190.exe,245022018,354024118,1800294,125673,75921209,682699,2803,78907737,485840,108364157,2261861,55388373,874152,1076282,162160,122495,11633,101181757,66574,50154708,13092,15341,5304,75139000,18033000
1261343.exe,257693474,376437168,1878867,169680,76690783,842995,2157,76068267,773652,109697699,2147383,56950228,705139,977988,62636,175576,11462,134065752,46935,59834084,19937,18875,3355,89644000,10072000
1290574.exe,250968172,336030259,1777200,267405,68411086,878731,2876,70554741,838097,99589130,3069243,52642257,1025082,1165437,138179,217465,25262,106681848,118608,51400076,38895,34134,6446,85951000,10993000
1318039.exe,1679485347,852483336,10613287,3293647,192989174,11966674,9215,192083345,11888181,254896095,26276468,104341499,3420109,8483442,2519722,433554,140235,249528900,2868264,103078215,211189,91688,16805,563364000,27017000
1947067.exe,131546413,246418226,343830,62134,50213530,458310,357,48919671,437056,72266488,1193842,35304961,381943,105617,28806,12345,3802,78587535,6070,37460258,1033,5130,2748,54531000,2974000
