@relation problema
@attribute 'cpu-cycles' real
@attribute 'instructions' real
@attribute 'cache-references' real
@attribute 'cache-misses' real
@attribute 'branch-instructions' real
@attribute 'branch-misses' real
@attribute 'page-faults' real
@attribute 'branch-loads' real
@attribute 'branch-load-misses' real
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-load-misses' real
@attribute 'L1-dcache-stores' real
@attribute 'L1-icache-load-misses' real
@attribute 'LLC-loads' real
@attribute 'LLC-load-misses' real
@attribute 'LLC-stores' real
@attribute 'LLC-store-misses' real
@attribute 'dTLB-loads' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-stores' real
@attribute 'dTLB-store-misses' real
@attribute 'iTLB-loads' real
@attribute 'iTLB-load-misses' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
104801703,254500694,255120,54753,45264368,235475,139,42434697,228902,57121116,261491,26242412,300137,36484,21614,3093,720,76043025,2451,34019054,162,4785,1612,43785000,1018000,0
519580046,765589674,275797,117746,152649089,586727,129,152512457,584534,245256274,304153,132687156,376657,27604,17729,4721,1403,253801602,104079,135032994,432,308961,306707,124748000,52893000,0
378850058,337614153,525176,215043,64618488,397644,1894,63686780,385336,91530179,614264,47791195,482060,26152,19199,3432,2644,99540309,110697,47091804,385,335588,108165,82021000,48012000,0
523076563,767282915,307288,77441,153287105,598883,130,152498790,595115,242291882,291449,132154008,531441,35376,18523,6807,1290,247575699,106012,134190613,618,370588,309765,131790000,58906000,0
519720569,765162619,246616,79864,152846941,586647,129,152553329,587983,244755984,303349,132422670,487623,34419,18844,4033,463,254642713,103663,134987576,326,233948,164912,139615000,40177000,0
511161796,758304497,284005,89051,152771889,593523,129,152309040,595395,244382412,297408,133362360,373028,27218,16679,2960,88,253860904,103628,134424375,387,203056,307551,137161000,40047000,0
366521581,326838443,282241,66685,62505680,403487,137,61512526,402455,90129277,301622,43932894,520293,40372,18141,5280,1484,92496134,104208,45168097,273,331132,313123,82785000,53860000,0
106304198,253748382,242841,56725,46149167,197731,135,42551304,196395,59184412,257961,26865846,437801,40124,21904,4106,1085,69795971,2544,32279618,164,4598,2361,42683000,2977000,0
526095848,770853501,326950,58623,154040688,600419,129,152670869,600669,242676825,302849,131656859,593423,42309,21933,6237,1157,249252386,105150,133653843,655,560225,308774,146276000,45085000,0
523258101,767182848,346144,73461,153837238,598605,129,152447033,590357,242258205,290950,131451579,611611,41928,20406,6234,1205,245366945,104917,132804288,611,308934,308922,146635000,43890000,0
105883922,259042312,274264,58178,45179725,194519,137,42395618,190799,59057588,258517,26833355,331475,34409,19075,3744,1225,70586871,2602,33488970,175,4983,2210,40783000,4973000,0
528738085,771760589,358608,75455,154466194,599770,130,153143928,597376,245238293,298628,131838687,541207,40654,20259,5751,914,253411723,106554,134282801,730,346171,309718,146671000,45207000,0
525289839,767462767,342672,81769,153865967,653027,129,152893560,644686,241861421,284774,130962812,528734,33466,17701,10100,1129,247391485,104640,133469443,759,322474,308866,144508000,45158000,0
105995726,259753776,228169,51455,45632451,195213,136,42413223,193023,59062747,262617,26731274,440713,42657,22387,3681,897,69799404,2381,32736738,153,4515,1974,40231000,5028000,0
527066562,767926937,345966,64829,153567122,614061,129,152760766,611759,244505821,305544,132080346,620247,41481,20194,6865,969,252234295,106514,134806394,585,378654,310303,136689000,53877000,0
369390720,324057393,261761,48903,61830179,399672,134,61290086,401400,90096495,304398,43194510,568208,48496,20047,6124,1945,94529872,105900,44542798,375,515160,417545,91016000,45007000,0
103546148,254906732,299643,58922,44177834,192469,135,41650096,188035,57473890,264120,26866291,317164,35331,22205,9903,5431,76887972,2479,34880627,161,4869,1761,38129000,6020000,0
103674682,253643001,301060,64425,44697389,191137,136,41754312,187362,57687934,259305,26077922,316549,35410,20935,2742,915,77061908,2559,34688027,224,6246,1386,42675000,2032000,0
92679314,225600304,267907,74753,42643042,175269,134,42888554,171332,62821685,209235,31454843,143883,28321,18813,3190,167,74721834,1552,33430985,89,4884,638,33106000,0,0
522710884,767387584,329661,61844,153942220,595754,129,152312970,591925,243822545,286605,131313166,540678,38336,18877,7769,1664,252680718,105878,133345821,624,213691,309004,142420000,48801000,0
518604181,757499025,214251,83392,152300386,591619,129,151821441,593546,243875896,318121,133154070,419188,31587,19381,2243,0,254268622,103053,134849795,282,369120,308639,139149000,40043000,0
521678911,770580517,286347,56989,154420072,594057,129,153355900,591359,245220502,293903,131687313,565619,40236,22237,36026,35052,249247445,105058,134195648,619,170818,309200,131957000,56981000,0
526888220,769964616,291181,55403,154214225,597838,128,153035648,598985,244698857,291163,130625536,611555,41820,20999,7526,742,253534085,106427,134671461,658,370995,308944,145491000,44843000,0
525597858,770416764,356713,63948,153500475,591423,130,152087500,588380,243206148,291182,131801424,548027,41009,21743,5679,1249,252258422,108953,135221031,827,160455,311993,139007000,52002000,0
510349764,702695183,283354,88183,145633236,675294,323,150937136,684821,251316411,350601,142330098,447859,32312,20576,6440,1985,231799696,114721,123072877,1148,167570,114801,139178000,37047000,0
525844984,770865042,396403,61699,153468579,498234,127,152438904,497291,244688622,298365,132459968,598726,43157,20222,6237,1296,252805353,105496,134674010,703,385067,309815,151420000,39847000,0
104462054,259549172,270379,50988,44754844,152391,135,41441261,150877,56543822,253887,25546705,347961,34292,20431,2564,700,76895454,2519,34675895,165,4967,1769,40479000,3949000,0
521687146,765278166,339645,71479,152651625,596370,127,151654234,596521,241258401,301428,132008600,578089,40639,20131,6837,1241,247016323,105812,134180691,652,285580,104345,149837000,40955000,0
525474900,766260610,302722,49597,152439189,512575,129,151619909,514264,241937772,309709,131858364,611111,58157,35334,5601,1093,249753135,107244,134856883,760,367771,311426,137447000,53173000,0
266784703,682939650,310584,63588,141689725,542314,326,135951543,509134,211217917,294296,113470350,448448,35541,19244,7181,1056,227899107,6314,122945919,584,13422,4269,97024000,5001000,0
104063865,254288378,247211,52509,45096744,195907,136,41901339,189703,56545253,257456,25286317,321290,31611,17643,2227,702,74094208,2394,33108453,175,4402,1766,41123000,3916000,0
106656826,250521489,321415,74087,43465933,196901,136,41204035,190238,54858192,244770,26875250,305986,30028,17848,2873,795,75721773,2430,33920593,170,4836,2757,38765000,4969000,0
523690575,765475015,355129,78115,153357858,626003,130,152459940,623389,242022563,298497,131656404,547338,35840,19842,5981,768,250652035,106762,135007619,647,332690,104313,139303000,52113000,0
521891274,766779068,331730,78034,154136256,595478,128,152861261,587078,243852897,286071,131913697,513499,34025,18997,4716,1139,250485057,105380,133476403,719,401304,309751,149004000,42001000,0
522830955,763576584,276546,56225,152555809,587119,131,151605209,587493,239954551,291605,131345575,563146,44114,22186,9342,1276,244916417,105655,133845438,621,418674,309280,144880000,44962000,0
109499030,275277317,245095,57344,47915886,152074,140,45404245,150300,63218923,263493,28167851,373621,36543,18670,4492,1013,72148259,2851,33636569,182,4402,1883,42962000,3996000,0
525241644,770128904,424754,126782,153646700,599946,127,152632696,590541,244219531,296134,132278382,516178,36844,20147,5889,1376,250368365,105826,133992036,832,344047,119452,139981000,51993000,0
103423730,248890083,298369,69897,43465784,192847,136,41093247,185783,54853728,251729,27713374,291855,29331,17892,2363,731,74981133,2240,33582483,164,4608,1769,40975000,3073000,0
104041839,258340199,289070,71579,44706921,192069,135,41606931,183979,57515419,258068,27688544,261932,26780,17287,2324,900,73514013,2413,32939336,189,4693,1618,41915000,3991000,0
92238938,220870750,219656,73983,41247027,168312,135,41904979,165879,62378628,209525,32316588,126018,27504,18328,1937,171,73979318,1140,33373598,73,4363,535,31094000,2006000,0
517639239,765175256,247287,78865,152607565,580706,130,152105850,581035,244072504,303761,132383203,431104,31059,17583,3875,259,253588093,105152,135027312,418,278110,309939,123791000,54907000,0
362334552,322175177,260809,84531,61673680,392775,133,61236888,390598,90640247,281799,43802351,328409,37847,25815,2232,73,95146874,105733,44880756,462,383819,407080,90221000,35086000,0
524271045,766613515,385269,78575,153347964,593846,129,151842049,590412,243354367,298107,131510685,613157,40371,19153,7609,1943,253482284,106090,133817343,777,329104,273743,148295000,44087000,0
524891661,770179855,264488,51020,152940498,569037,131,151990503,570177,242025572,293407,131470424,571375,44101,21127,11065,1938,250049907,106514,134845114,652,173645,309851,151697000,38175000,0
528210567,773906329,396100,119098,154322057,611596,129,153013892,608240,244697651,316891,131089180,579476,40768,20219,6685,1626,253080909,106086,133584360,654,344931,309235,143043000,49014000,0
516384157,762975727,233829,76589,152600587,583709,128,152174147,584552,244328701,303428,132392161,405003,30276,18095,4819,1490,253770191,104037,134755995,379,301053,308723,128247000,50096000,0
523416840,766758785,347728,80192,153469322,595948,128,152850416,593204,244761325,290360,132377487,559480,37050,19510,6437,1434,250416993,106642,134345623,780,399558,309877,148783000,42222000,0
365422389,323535148,282735,70566,61873512,411626,132,61082058,411453,88394144,309118,42177854,504974,34569,18613,4111,707,92739771,105256,44476702,253,312345,313862,84844000,48910000,0
521091601,769941923,303561,77639,153774199,608342,128,153186279,606430,245137914,296841,132792730,617829,39908,18969,12798,1163,249604681,105762,134126038,647,261829,280613,149009000,41002000,0
523444811,767380215,300741,66693,153112232,591541,129,152442127,593338,244198476,290557,132243609,595931,38919,19486,7647,1753,251969577,106859,134878975,744,278427,310726,155755000,34945000,0
367903133,327504653,355014,74754,62587992,424440,134,61959337,422344,91232889,332387,43527025,538076,39536,18674,5053,979,95629239,107850,45366363,408,358485,316776,85528000,49725000,0
97112442,233967629,211408,76367,42401140,177867,137,42624506,175131,62327288,214022,31047438,171166,26475,18440,12066,137,76538076,2006,34441399,124,4285,1914,32223000,1952000,0
525973961,768735500,335378,73702,153177098,588749,130,152353603,586557,243966036,287874,131889792,588489,41363,21880,6256,904,253318808,105876,134410406,637,322889,104396,150292000,42081000,0
97649762,229522920,223380,77355,41204918,136552,135,41940486,132401,61874967,214901,31502918,158367,26423,19777,10536,694,66832518,3092,31784390,246,5866,2485,31756000,2977000,0
524160677,765626455,380463,83988,153785929,600783,129,152964956,592276,243867131,300016,131173908,559433,35162,17987,6939,1500,251787849,106275,133712169,701,331713,309778,135909000,54963000,0
523371112,768342431,316326,64125,154346095,599140,130,152579940,594548,244317803,284058,131183180,513609,36325,19913,7398,997,249317693,106050,132784703,733,344509,308751,145949000,43984000,0
962565981,221820990,278911,46038,21842921,127111,134,21729765,129575,5046715,269900,2093295,711165,27677,4031,10037,1971,2479590,3042,1468751,864,10027,896,337727000,3006000,1
116780008,106860333,250043,58701,3959074,81629,127,3943002,77500,3309158,161559,270103,117626,5170,360,567,0,252155,72,164747,85,1948,761,40832000,1020000,1
84323150,77096935,291224,34871,4508108,139725,129,4155384,147943,3174846,158092,1128039,236415,11502,1405,2591,613,256008,1169,198500,353,2429,1101,38121000,2006000,1
189512671,179933787,232758,68561,5315244,116570,133,5301303,118573,5860632,307823,2175213,264730,4994,129,1203,11,427712,114,279770,136,2004,2,63113000,2003000,1
394152535,249930428,246276,21885,17139974,83758,132,17093478,83051,3785133,195109,1605674,432200,23193,3531,5843,1153,2411259,4696,1109622,661,6297,1077,144197000,2002000,1
45841717,51387684,188899,15766,2956084,61144,133,3227581,63847,2736252,147120,1344628,284655,21495,2002,2186,839,168065,1429,101845,137,626,338,25766000,1030000,1
419368213,449049136,225436,27634,49968543,92699,133,49370265,91741,27538921,229390,25559592,411716,15052,1988,4763,1035,26094285,1620,25703042,433,4768,454,151579000,2007000,1
127146439,72801211,241579,32411,5419447,115829,196,5191947,117809,2887864,149031,1054144,467867,30609,3836,3439,1202,453712,1522,264085,210,1598,403,50626000,3746000,1
403980225,60904281,299857,54214,5073883,102095,132,4932241,99708,4172273,230532,1743861,461564,22676,2544,6827,1414,1061451,2662,1030145,681,6512,1092,146223000,3004000,1
585779565,734605525,374684,50599,140103251,108823,134,138901316,112021,88804489,248721,60230454,546274,24343,3575,6903,1298,91235186,5120,62314056,811,7648,1330,209967000,2999000,1
144686137,112856620,326419,52373,3851786,82279,139,3620504,80240,3256288,167646,941260,279739,14192,2166,2808,619,445716,3279,840928,544,4064,1268,58964000,1998000,1
354421177,534274058,266470,27989,42982431,92393,134,42592763,93724,4291676,228393,1615831,449833,23844,3526,7283,2490,1193578,2810,660830,416,4341,648,129812000,2995000,1
1138789682,1583609649,271724,31672,166593607,104212,128,166133837,115671,5790599,310246,2765054,855546,36671,5813,8446,717,2684797,2986,1741697,1033,12194,1065,399661000,1998000,1
113427068,25625028,174211,13835,2098836,65654,133,2681556,71767,3157765,168117,1771968,441474,29637,3636,4489,1225,419668,1615,240946,185,1445,328,46525000,2969000,1
152885848,117836456,282602,37779,3949215,95495,130,4012991,89196,3478098,178938,1344782,324308,18867,2844,4308,1070,404607,1647,253690,269,2758,1113,61187000,2006000,1
90794294,66190573,296633,41908,4697036,154120,133,4473470,158945,3283187,167511,915352,285554,16095,2170,6101,7865,2959687,2138,1287417,256,1332,861,40259000,1963000,1
54115821,62205060,210915,19511,2990924,68184,132,3131178,62395,2514203,128811,1066873,267778,18022,1762,3042,1007,219433,1813,187589,194,843,379,30626000,1020000,1
351608664,63707155,294283,38155,6416430,144877,133,6459225,135056,4196737,198706,1560368,403898,17416,3290,4555,659,821595,1852,542483,434,3989,541,128866000,1997000,1
940348464,1298428310,306764,50535,102988814,110265,130,102472311,113298,57207609,296826,55140350,726129,33622,9990,7491,785,55615068,2712,55054212,996,11530,1317,328311000,3002000,1
1142100311,1584454025,321566,47021,166848600,118518,129,166179350,126301,6046368,322320,3267633,932899,35392,2775,8111,1944,2796639,5994,2524452,1324,20302,2448,395838000,3998000,1
48051256,55030338,225970,29907,2603502,65648,133,2643900,65413,2825399,145486,1088340,286037,16219,1178,2324,829,184258,1735,121757,171,727,411,24615000,2051000,1
145081412,115192302,274166,29627,3927889,82487,129,3633021,80164,3360261,176073,1274937,261512,15745,3178,2657,624,389384,1807,711120,435,3241,1186,58599000,1986000,1
344526018,57080983,255350,24063,6183105,138975,134,6473447,121864,3747401,196902,1685566,385485,17695,1492,3199,1500,874838,1791,589007,485,5371,1196,126295000,2004000,1
98366690,64149208,277269,38923,4475072,110531,134,4435852,129415,3607036,170578,1326987,262825,14698,1334,2343,799,342972,2263,295300,267,1608,663,41574000,1014000,1
58906951,27018851,215533,19163,3510074,129197,132,3703010,134164,2671749,132172,1119987,247809,15527,1756,5633,1020,204344,1909,136758,178,900,409,30387000,3038000,1
153854035,91893156,290794,37399,3307211,92905,129,3814312,87921,3541404,188721,1905103,489317,27871,4276,4454,1121,490169,2334,384347,470,3224,1153,59218000,2007000,1
565110378,878455889,204816,18928,84942114,90474,130,84546757,97650,6538495,241055,3022711,607341,28676,1981,5024,1922,3532235,1971,1564894,579,6316,766,200660000,2994000,1
185784581,39800050,236461,26435,3849087,75817,133,3831237,72655,3085814,167617,1417272,364464,23880,2657,5474,1616,564537,1823,336115,251,2234,457,70507000,3972000,1
943576746,336809632,285057,38602,65883233,3381152,1457,66739435,3389530,8623994,506859,5408852,1144725,43471,5344,20832,15114,4259000,3265,2969412,7592,19019,2267,329897000,3998000,1
1211606216,1842695843,238247,20947,171965892,111933,132,171312443,118462,9701549,306028,7386111,1000358,54930,17189,10676,1106,6993319,2280,5874253,966,14577,392,425737000,1998000,1
146712538,90467848,312136,44002,4083975,84528,133,3628764,77599,3208478,168384,967445,298081,15416,2278,2939,657,389530,1411,653131,424,3491,1031,57316000,3952000,1
146829149,95289388,184525,47675,3492640,66117,127,3329142,65127,3133546,160806,1137818,196426,12124,751,968,0,339384,89,211318,105,1542,0,50003000,1020000,1
616280703,880870263,212573,42062,83718381,84671,134,83451860,85797,4266118,221567,1782795,395660,10890,716,2874,63,2896229,5340,1385121,838,7370,1093,210542000,2005000,1
98093935,64351105,262942,25902,3805131,82920,134,3639376,84920,3583761,171910,1228936,307308,19343,2503,3125,751,281750,1326,177262,170,1208,576,38845000,3984000,1
51689009,60636595,203252,15043,4060037,104668,129,4252628,119372,2442619,125952,1280611,300504,21138,2265,3408,934,205331,1625,133184,165,825,394,28323000,2023000,1
173948914,117880256,248714,35860,3575338,78354,135,3743879,80986,3547520,178670,1132759,323670,18734,1206,3010,738,475805,1291,320026,224,1980,303,66659000,3979000,1
899344997,1534242440,318555,55097,124392643,109349,135,123836822,103144,86073998,264763,83633540,701186,29611,4978,9225,1107,84112710,2848,83385396,916,12235,961,317078000,2000000,1
91385689,100516432,186473,45143,9728995,92533,134,8836405,83193,4669053,118840,2497534,154264,10400,702,367,0,4310259,54,4288196,63,1026,11,30096000,1003000,1
209504729,39445857,153246,48363,4832863,102273,129,4912322,116246,3446118,174814,1275888,253541,16844,2577,1649,470,556200,262,321916,155,2054,488,71076000,0,1
68577892,57805129,273420,20675,4526161,97829,133,4908499,93469,3593648,145144,1207870,263897,14642,1313,4855,758,2338191,4761,752448,435,2674,1367,34318000,1961000,1
614836433,909846408,270219,55895,94107862,295651,132,93838684,301425,5540803,218098,2232875,383098,24975,12864,3500,74,4005563,3105,2838857,818,8186,1591,212089000,1000000,1
69407132,89712765,142226,38059,3072176,57864,128,3239920,59807,2949879,155706,511738,137854,6225,329,270,0,159425,43,107137,51,824,0,22738000,2067000,1
347810432,506367992,289639,32268,42624932,93958,136,42482663,88278,3787655,203800,1480378,427891,21545,3669,4621,880,806780,1487,508362,396,4838,881,126555000,3013000,1
46842472,38592528,284578,58676,4095642,147568,129,3545885,132246,2656369,124633,916907,107716,4944,1557,567,95,124918,1045,552947,289,1907,1219,14161000,2023000,1
65892494,51707497,302536,43335,5095113,522397,133,5027787,541142,2845541,146176,774800,254539,14340,2251,3784,1418,1645067,4904,738033,501,2670,1470,35861000,1024000,1
922494528,1101955696,305017,39025,98818442,118311,133,98553436,117316,55910482,290176,53549380,794386,32985,4291,8697,909,53929285,2506,53498154,812,11348,1631,323624000,3995000,1
146536281,89571977,165070,53140,3591651,62419,137,3421270,61228,3309108,173040,1019757,254356,17767,2089,2590,262,309813,404,199464,117,1569,126,49988000,999000,1
54362354,58353925,205883,44152,4469696,82480,127,4197174,70972,3036065,135141,982180,170908,8009,1151,1787,415,142979,547,145066,147,1925,927,18096000,0,1
46096541,38614108,287608,68606,3776746,82300,133,2822123,61657,2664207,119928,821894,92003,3655,165,248,0,202733,2426,560588,342,2058,1257,13639000,1948000,1
81792027,72836153,383274,43649,3773846,89722,135,3543753,81316,3146370,153414,1069585,270723,16813,3211,4015,856,281168,2951,653584,441,2280,1217,35574000,2964000,1
157175672,142806259,181123,44550,3590900,65497,131,3418986,62257,2906594,145453,485544,211623,14528,1413,1592,0,341674,251,236635,117,1771,33,53447000,1979000,1
90084215,65026944,272385,41674,4711377,84383,134,4618149,77854,3151808,165668,912984,279607,14319,1913,3061,1719,408274,1613,224037,238,2243,1145,38302000,3023000,1
155675977,109250055,259190,25807,3762571,86908,133,3921719,87513,3521883,183707,1393470,371039,20688,4258,2549,989,465406,1200,276433,199,2510,831,59427000,3961000,1
69772085,63621597,259393,32304,3346605,74291,134,3075534,65721,2945844,138369,942807,166730,6470,709,2123,646,1341558,3548,679953,442,2509,1192,35595000,2034000,1
554204847,105712127,321870,90974,10429275,108745,4040,11276461,130596,15805174,745139,10998113,1334260,38267,14379,29968,22876,7947429,11401,5348077,22016,21125,4134,188522000,10972000,1
47861667,43763308,235666,31376,2038727,67515,133,2532904,72508,2883118,150854,1592865,399900,28111,4138,2900,1161,284688,1420,148652,140,763,325,24282000,3035000,1
159187061,110659786,263971,29680,3815679,88155,133,3929373,90105,3825266,176333,1296422,318651,17588,2276,3243,917,483903,1259,283810,202,2008,719,61450000,2973000,1
298122502,474360794,232266,30257,42937537,87965,129,42104253,90755,3972042,212377,1737147,445750,21478,3065,5327,732,757643,1444,466369,317,3354,293,109640000,2990000,1
778155025,1035845966,273327,31583,89065664,100101,134,88641090,97535,7305518,241407,3364286,631222,24634,4481,14644,1415,6187544,5597,3074092,916,10965,1731,275247000,2001000,1
74899746,81464383,318369,33340,5420638,164522,129,5697305,157138,2975034,149279,1046468,216195,10738,1157,2100,600,316709,2604,623080,455,2616,1174,35286000,3024000,1
156205263,104096798,246143,27793,3497274,90618,133,3948609,83121,3341995,173055,1519541,334330,16189,1572,2884,648,376767,1173,294451,297,2939,1048,58256000,3949000,1
145737875,114331907,286659,36679,3756135,80911,132,3592793,75689,3180260,167216,1178643,324344,16824,3774,2855,727,461064,2807,714143,475,2972,1189,58555000,2019000,1
301974218,254069160,232106,21596,44466789,92686,135,43958412,96764,29187655,223261,25947270,482558,26415,3297,5209,703,28400846,1473,26925192,316,3577,413,110567000,1992000,1
71353416,68759658,297063,36252,3576914,77776,128,3348172,71125,2885476,147672,926439,246428,12717,1832,1892,621,1432457,4259,699679,479,2569,1584,35452000,2025000,1
1122108149,1562612491,322036,36092,166361098,120783,134,165701695,129088,6017019,317694,2692086,753487,26178,6038,11227,672,2468070,2204,1554745,919,11599,715,393111000,3000000,1
140461273,109092229,360721,48893,3762922,85443,128,3544155,77898,3118343,161394,911482,286308,13035,1427,3965,1145,1477322,4377,775448,616,3444,1488,58781000,1013000,1
346589247,50902320,320843,42529,4133353,95714,132,4266374,89598,3788035,201740,1579506,434819,22868,4153,6424,2405,838215,2432,762976,583,4947,1266,124990000,3999000,1
221842424,43911332,281582,37045,5988897,128017,130,5902429,132987,4896266,185711,1913062,354778,17085,3273,3012,668,1960466,1436,1050823,254,2620,664,84636000,2015000,1
1220280907,961082176,284326,46658,98290671,168594,133,98196083,170843,29462357,334050,26717200,803488,42675,12441,19046,1609,26626148,3422,25604533,1029,13514,1267,426070000,2993000,1
146821070,88130787,282911,22692,3533098,84112,133,3667418,78478,3253855,170882,1320657,347793,20135,2765,2666,617,466915,3336,740129,465,3296,1123,58913000,1015000,1
55972716,58769546,197721,14630,3909728,395087,134,4386404,399532,2579952,129243,1271745,290225,20426,2019,3315,1144,336435,1637,174636,162,866,373,29883000,1992000,1
148047072,96443469,314756,50202,4122298,87294,133,3732231,81485,3352851,171058,1109831,284754,15330,2320,4294,1180,463147,2421,707848,506,2911,1220,59609000,2020000,1
141973692,82492758,296199,25669,3687182,86566,130,3696832,83951,3291065,166962,1274785,347666,19002,2450,4100,659,720489,4271,754899,457,3289,1387,56448000,2970000,1
43170629,45883386,189682,31340,2426306,66164,133,2416852,67479,7799024,168771,3834530,253398,13334,3247,2413,777,7633926,1328,4655706,128,684,290,19486000,4871000,1
103456113,110262342,498109,122337,7298899,87645,3506,7601950,93124,11882957,790815,9908234,554722,79976,23563,9994,1438,4897097,5618,3646163,28492,18448,2917,31718000,12885000,1
581639711,82289882,246517,33071,4326053,89109,133,4334646,91862,4253600,218883,1681105,531847,26428,5581,9472,742,1520606,2334,908789,603,7372,673,207769000,2007000,1
