file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1097695.exe,723907420,1262535043,15871609,69833,295091637,698959,624,298532307,694162,445939758,15953663,39755132,587684,293251,4406,11172,34,454804719,103191,39512154,440,308111,102856,210977000,38995000
1316078.exe,431184712,1508680729,16853320,40876,169641572,393779,642,166292024,387071,392717344,14827496,151523888,547923,318889,9058,29757,681,440299370,2372,159598423,499,7047,1020,152390000,5976000
1375143.exe,1011525759,1695730217,15208459,47822,236615775,805619,618,235109736,802727,540382982,15501555,223543478,1105163,356722,14623,41981,3323,582439583,205059,226136009,736,586978,207507,262403000,96147000
1403565.exe,442093093,1463335761,16427080,61882,157972535,389649,630,155584768,384639,530115770,16065128,147500832,610845,328080,11119,23511,1280,563226110,2500,156431556,464,6643,614,159136000,3002000
1511347.exe,743981373,1613029118,16373633,73062,217280400,590609,626,217159080,588012,526782000,16647222,206440304,597974,340959,8940,22978,365,523041755,108384,208200984,731,261521,104651,211902000,44979000
1663963.exe,425875870,1488987364,16729137,42662,158001696,392715,1129,155258121,388709,409332523,15550401,145210028,591783,314268,11401,30583,2551,437921953,2999,157163406,524,7204,737,148374000,6970000
1765531.exe,426963765,1423671437,15833307,71237,154640654,377430,632,154539617,376770,527573177,15739500,150535512,392014,322309,8362,22848,0,569427117,3995,152668279,615,7903,1624,144854000,2996000
1863351.exe,419364545,1462087858,16613278,49439,156171700,390556,633,153140507,386682,401776695,15397844,147414898,522111,315719,12144,32266,1416,433766349,2314,155142922,423,6481,586,149113000,5003000
1908480.exe,566359585,1375039160,13584106,90885,344572887,626637,1116,337726479,612971,356615998,112380863,110441062,759862,219481,18418,473002,1042,370101174,2006,111274025,594,8403,664,198726000,7025000
2377312.exe,639180685,2051012963,5082864,73689,342364698,514558,632,337316384,510413,420511450,56472545,110703605,700835,254603,12764,1924731,2647,433816226,3277,110764867,662,9613,621,226445000,3990000
2470367.exe,313029348,1093979318,2601498,90504,271808300,792895,1209,267863605,792335,291235927,8068132,32546064,1125858,263135,57242,46446,8018,327376300,5205,31272520,4636,13024,2331,103359000,4013000
248468.exe,630881623,1013842465,10276002,56264,217993791,682936,624,210901198,674301,315564077,8071352,85429325,713082,517808,12461,12538,922,351642280,100411,78821587,525,317271,99122,195067000,32011000
