file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1055487.exe,407569178,2722935,237481041,1064446,237251450,1072643,540484,3106846,688583328,544906,402786917,934,38094,1190915322,2076,4.85,4.02,209531698,201587000,6985000,257600273
1085914.exe,413991824,2638454,239024432,1076304,236818757,1068689,449693,2952779,699294590,543511,408395893,136,30241,1212800649,1869,4.99,4.16,208558189,200266000,8010000,228098948
1102079.exe,439890073,4020069,259281185,1813049,253553716,1661573,857214,4564209,792292469,646812,425382347,20109,96402,1299081251,3378,5.52,4.66,215398810,209098000,6002000,236343427
1192664.exe,407184342,2680209,232967647,1025587,232915266,1031309,409358,2865494,672991188,523373,407760514,201,29972,1200632178,1900,4.9,4.11,197178973,191732000,5019000,218680750
1300054.exe,207111151,2489218,115979739,605176,114042098,590253,411485,2496625,405469522,528798,200610940,156,27653,639564242,1953,2.89,2.4,122803635,119654000,2966000,142961418
1307935.exe,204870697,2534709,115932474,788537,115329283,782821,402289,2510400,415995208,514916,202860165,487,111471,635449659,1856,2.96,2.46,125838811,119508000,5975000,145628233
1580081.exe,212836885,2894545,120728111,619178,120138768,615455,639605,2882216,450118326,643540,208393840,176,37866,665073867,2903,3.19,2.65,135044709,124793000,9983000,154871805
1623988.exe,206861154,2428461,115032375,601541,114027439,583708,402156,2539478,401894861,520604,200209245,819,28235,637361976,1899,2.89,2.41,120782461,111466000,8957000,140656523
1701757.exe,410492438,2552065,235420514,1037045,232839661,1028614,522119,3077137,682873817,544538,408171443,180,35833,1209007529,2045,4.85,4.04,202682748,197384000,4984000,223021446
1735981.exe,427454178,4533444,240496462,1414273,243478726,1433581,778025,4117060,813787922,787357,434515404,69937,44494,1274793841,2830,5.81,4.85,239630279,234366000,5007000,259567153
1755402.exe,409278149,2957531,237428069,1092717,237739090,1085331,610062,3152187,706092772,631163,406607535,708,41674,1195621627,2458,5.07,4.22,210748819,204488000,6014000,231114416
1878441.exe,204528871,2852961,116209434,619403,115742105,632471,567787,2746856,435969519,607616,204151070,384,31375,636918988,2474,3.12,2.61,127209810,122942000,3998000,147978877
1969973.exe,289182028,5181773,173294425,1551674,172811035,1538042,2156748,4865103,927433780,1678475,288986416,2055,82770,948390704,6225,6.42,5.31,271926239,256594000,15034000,292902310
2244564.exe,435798465,3760693,248040857,1373123,245823913,1347956,838437,4084398,774758149,829862,424936205,1996,59445,1281486870,2945,5.52,4.6,230197850,219840000,9992000,250285648
2248126.exe,209444135,2844563,118794714,777261,117546698,783663,554697,2853360,463048889,628191,204451792,565,33205,648624088,2313,3.33,2.77,139068048,135723000,3016000,160355082
2307748.exe,204930508,2453426,115485047,595101,113825066,588881,394047,2490105,408197651,532154,200184583,111,26730,637002361,1906,2.94,2.44,123167721,117807000,5034000,143273529
2408959.exe,412665042,2558664,235501229,1042432,232350646,1020848,501359,3068416,688990641,533031,410002376,602,39613,1210880456,2039,5.06,4.24,201846320,193361000,8014000,222507430
243923.exe,195803752,2581715,128896034,575847,129078223,588460,407144,2548655,424205797,512599,193791349,732,31076,689211253,2042,3.06,2.54,128247343,120017000,8001000,149297195
2530802.exe,232083689,2945765,127272445,645069,127096914,641900,679075,2974476,493077888,638209,229450934,5928,47117,716350019,3629,3.54,2.94,148044095,139684000,7925000,168569984
2545155.exe,208331424,2840057,117173512,720416,115781733,704842,577359,2811236,452111088,643598,202933214,1106,35019,646040638,2475,3.24,2.69,135940504,126591000,9042000,157927319
2564649.exe,412097765,2664861,238481461,1054777,237424461,1051967,444935,2949256,699540376,530697,408311655,1708,33604,1205600876,1859,5.1,4.25,208799875,205604000,3008000,229285533
2616081.exe,414685365,2723517,239604507,1410329,239609294,1415950,546810,3135811,713381405,546888,412969082,10271,65081,1223222513,2728,5.13,4.27,214247643,210075000,3982000,234638769
2710369.exe,444389924,2845623,249214510,1049429,249598004,1086443,556283,3289977,766417660,551574,446939095,3463,40361,1312901454,2817,5.6,4.68,227536511,216229000,11011000,248438145
2759299.exe,226353438,2445930,124116678,612932,122726158,592638,409630,2607812,444466700,511160,224256909,140,30051,704308489,1953,3.21,2.66,134370525,129010000,5000000,154809317
2797840.exe,227450314,3357135,130114522,657269,132179336,652155,795767,3088269,528796331,705500,230659531,446,57053,714998675,4604,3.8,3.15,158061653,146733000,11055000,178620465
2937986.exe,210197475,2465998,117974179,592570,116614206,590695,394659,2517876,419732293,528500,205083266,546,20143,645344254,1955,3.05,2.55,122536116,119276000,3006000,143625285
3025210.exe,411943716,2660552,234451520,1031210,231900435,1029613,517706,3005608,690825978,515885,413396274,587,30992,1218600711,1874,4.97,4.17,200728231,195263000,5006000,221027871
3279518.exe,423771528,4037207,240752476,1339597,237597529,1357820,880651,4058011,753566468,776083,421311529,175,32109,1256147264,2885,5.44,4.53,224387387,214022000,10001000,245815523
3307018.exe,205433443,2819981,114883205,1071961,114626024,1074830,558606,2740314,442517587,633820,204663691,320,114988,640172980,2626,3.21,2.68,129554157,121280000,8018000,150445833
3675256.exe,199998852,2218418,111095712,580941,111371728,571679,322224,2300900,396889456,494062,196827284,285,33030,616324073,2075,2.9,2.41,121538243,113145000,8010000,141778487
