@relation problema
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-load-misses' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'iTLB-loads' real
@attribute 'iTLB-load-misses' real
@attribute 'instructions' real
@attribute 'page-faults' real
@attribute 'power/energy-pkg/' real
@attribute 'power/energy-cores/' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
256200436,307891,158732299,938123,158272719,943215,115333,847174,524745414,1103185,255161499,44,523976,787194353,130,3.69,3.06,158087255,132892000,24979000,177814234,0
253473113,280959,156957479,924907,157646061,919293,99861,739157,504546779,1220553,252970398,312,243029,777775003,129,3.54,2.96,148714158,125444000,23081000,168766573,0
253195822,282737,156538881,911944,156069249,904750,109234,809199,513564191,1307484,251900903,233,398175,777916882,130,3.65,3.02,155023962,128865000,25773000,175497044,0
35570274,241440,19989696,285831,20759039,252079,65118,263231,66951689,25165,41803352,142,5202,117101391,588,0.44,0.36,21987267,18702000,3117000,42603791,0
69873527,206295,44991720,191245,44626140,190226,68697,342481,108657787,26365,74402451,21,4628,249104093,330,0.75,0.61,34555325,31215000,3020000,54644662,0
69697039,227904,46788537,210412,47323556,207752,46972,300660,109494787,17071,71064101,41,3956,247165215,135,0.76,0.62,35230175,33003000,1941000,56482902,0
67642695,184780,44095172,213732,44347864,210422,52929,301764,104130775,18262,67369774,1694,3917,232817979,134,0.75,0.61,34025474,33795000,0,54112327,0
69037429,189535,43876045,213831,44357125,209985,47139,299774,106929102,18262,69462415,2033,4408,237004101,133,0.76,0.62,34671702,33508000,1015000,54832603,0
253273351,317779,156277177,700244,156690291,697336,101251,741192,496077284,1382266,253301457,357,13510,772626095,128,3.46,2.87,148395610,125097000,23017000,169123290,0
58058606,205743,57563093,211115,58301047,206004,47564,283537,124571992,19723,59538507,31,7008,292615134,132,0.91,0.76,36740989,35535000,1015000,57172155,0
151941373,379513,35869018,2172532,35832399,2149345,174972,1493463,1111993790,44963,151501388,21,13751,285531399,133,8.01,6.71,326440422,323692000,1991000,376700985,1
35727550,140030,5052263,163550,4850730,146361,43728,386406,259843275,11224,35558036,118,4975,198469671,61,1.75,1.44,79169186,78952000,0,99955747,1
37612928,149736,10383931,119008,10206632,117144,54732,428432,265385881,15227,37837795,27,4199,256497511,129,1.78,1.47,77540448,77246000,0,97038678,1
26824239,112433,7134052,123901,6961510,138235,42788,329948,159474172,12484,26348650,67,3369,145226839,127,1.09,0.91,46676546,46353000,0,66716418,1
3275222,180516,7184892,156066,6995370,141266,65489,494937,303808859,15572,2912688,117,5472,241705825,134,2.08,1.71,92880682,91570000,995000,114156008,1
325958577,516243,87511254,482630,87402576,474798,229991,1929591,1512623976,56360,326316349,50,19807,976808185,133,10.76,8.99,443286429,442027000,1000000,463916689,1
22913837,108128,3245955,85604,3346313,92073,41078,313356,142727709,10959,22855703,50,1933,100248241,131,0.98,0.8,45967664,44735000,994000,66163440,1
4875194,384057,112745566,353642,112581154,354983,163413,1375553,989014127,38433,4515909,39,12780,1090176787,131,6.43,5.26,292584303,290136000,1994000,312995893,1
317814211,7386223,193180231,2348489,194225814,2333336,2876911,6254085,1519851355,1257511,314909934,38211,535519,1535640247,17201,8.6,7.25,324937431,324628000,0,345444381,1
36749031,233572,7444873,247968,7436911,239477,77295,549074,319728068,13322,36313749,0,4475,160833289,192,2.11,1.73,97177454,95085000,1781000,117448623,1
785725968,2475743,253269282,2252176,250603561,2217054,1092743,8843258,7149880972,250846,782779527,1406,107460,2116640936,274,50.63,42.33,2095482786,2094094000,1000000,2115700416,1
70937337,279208,16095878,278741,16319317,275559,138351,1093879,809663061,42712,71267082,349,12665,194700588,132,5.76,4.77,247311817,246072000,1000000,269695356,1
212762816,341617,153000787,872763,152917316,839351,142241,1147747,842525744,31516,212710009,311,12214,942244218,135,5.77,4.77,252048677,247742000,3979000,271963208,1
25878179,190261,3812053,151655,3806339,147878,73146,538789,325973452,14382,25394363,165,4636,285921178,136,2.34,1.95,99234084,96925000,1978000,120182018,1
382681965,608210,122305873,559798,122358992,572030,271661,2315870,1798699034,61843,382502802,375,24774,2449581405,131,11.84,9.74,530072124,528726000,1001000,549506430,1
772712905,2087778,246917774,2012734,246777103,2013131,1008986,8461898,7084107235,239763,772530952,1018,97012,2033992596,163,49.79,41.54,2085613725,2084025000,1000000,2105937386,1
20567954,150662,2903715,111673,2630943,98585,53153,315257,163390069,12054,20313757,128,4038,51720085,132,1.15,0.94,51296957,50017000,980000,72073422,1
34683063,156920,3676444,160062,3832836,152322,76090,567983,284737374,23510,34901069,283,4999,215593419,129,1.91,1.57,86937854,85592000,1006000,107659214,1
30866351,186014,4973544,198979,4912248,205061,69670,520944,276951906,14085,30773658,140,3713,71621667,133,1.97,1.63,84827843,81407000,2942000,104758869,1
24920390,91460,3303424,90184,3412621,96782,48198,324465,141139606,13711,24491345,145,1897,130114079,133,0.94,0.76,45542681,44360000,1008000,65377003,1
326513103,870837,173175258,1319709,170308787,1517614,192978,963666,497230164,61756,312146060,48,10559,892051616,907,3.47,2.87,152132559,143520000,7973000,200292102,2
470291071,674507,240149477,1601871,239105794,1623291,174519,1176503,737919838,49157,466606687,88,16778,1354690419,1003,5.19,4.32,220548625,217362000,3005000,240615721,2
786261519,6764070,411314377,3749681,411524123,3706646,702598,3878761,1674940399,644902,788893686,3193,54198,2379366592,2869,11.65,9.7,491921418,484561000,7008000,512904540,2
196864612,599603,94659184,1598533,95745105,1741594,165563,1103474,357564060,74197,203857360,1994,10425,549327059,1054,2.38,2.01,95755420,93499000,2010000,113245887,2
324140935,810757,166036986,1598806,165280867,1465974,162217,868232,486989836,62084,320416747,54,9600,890490834,909,3.44,2.86,146776593,143560000,3011000,167845364,2
207884439,482600,111422551,1491740,110646863,1547373,104879,635319,359207567,33403,207851605,150,10256,638248126,521,2.56,2.12,108866680,106584000,2011000,129120321,2
449152488,618250,233213216,1597993,232999953,1534433,168577,1136376,719385292,51654,453366544,608,14891,1301024213,601,5.12,4.27,215294504,210980000,3999000,235848995,2
473548721,1064013,243182228,1634010,240072168,1726598,223929,1344085,744692327,72335,473115749,370,18942,1372049056,1905,5.31,4.43,221255632,215005000,5972000,241775765,2
465314732,757475,239330042,1671239,238847581,1682702,165824,1236658,743648698,47050,474155334,115,21298,1355275449,1002,5.31,4.45,217454394,215028000,2000000,238042961,2
338132552,881474,166161986,1516521,162318048,1572582,174399,952683,565333119,52692,335667395,256,10927,998241874,915,4.0,3.35,164869583,163696000,1004000,185387647,2
277449178,874115,135323121,1600882,135645159,1573528,163654,970914,479464753,52952,281278844,1665,16287,807045989,1431,3.38,2.8,143962024,138756000,4991000,163784856,2
575508272,1458125,264922456,2470330,265687393,2565006,286764,1605560,911918505,106725,568929274,5703,26735,1630997280,2332,6.51,5.45,266943234,263370000,3004000,289672828,2
496843495,635917,252753379,1563826,254577100,1480339,189126,1204844,783009358,49680,494251824,489,15220,1438986178,521,5.58,4.65,232663878,229150000,3001000,252267253,2
326483571,901512,166101111,1583226,164957262,1564745,166731,877286,494656220,73247,322400201,286,10213,900077894,958,3.56,2.96,149151956,145774000,2974000,170471319,2
323109671,499394,164921174,1569192,164209675,1537957,130539,804858,488870770,53526,317013376,251,10328,885352164,517,3.53,2.93,147845667,144536000,2990000,169344621,2
336666766,830332,168766920,1478861,166823446,1471619,188499,1038214,566467789,70695,328542387,203,11496,982824014,916,4.08,3.4,170992262,166587000,4014000,191051577,2
332358145,892855,166243089,1492316,163656403,1542528,189109,1020063,563338539,51579,327939802,194,10379,978641192,916,3.99,3.33,168247718,164970000,2999000,189195529,2
603830590,823505,269171027,1711426,273716909,1693178,198576,1538099,1069555454,67303,606040179,20753,19895,1708229122,782,7.51,6.25,317437643,316271000,1000000,337584810,2
452422274,615139,232732937,1643115,233253061,1557212,169246,1157896,725454428,43342,459787773,173,13891,1321340266,521,5.16,4.3,216320138,215098000,1000000,236710718,2
200392925,790949,94122234,1542621,92534823,1433337,150325,689809,335692565,52911,197405531,126,5888,562836718,915,2.37,1.98,98595806,95403000,3012000,119522768,2
460218283,5392474,259363501,2872143,261215248,2862131,774672,4633713,1082486173,1003430,461028244,4770,57209,1428090680,3385,7.51,6.23,325006981,315397000,9011000,377666613,3
500959846,5249061,281554067,3153713,280086151,3159728,740644,4750595,1166959104,1062406,497551454,1016,45303,1568877505,2478,8.13,6.76,346971067,338619000,7991000,368474792,3
544072224,6129353,301267907,2999100,301598706,3003186,848773,5411238,1222823913,996375,545054903,1563,56742,1640741751,2869,8.52,7.09,358956317,347691000,11021000,379478780,3
423463282,5163163,240965665,2860511,241297888,2889643,735925,4500826,1030392134,1010530,422863406,202,48808,1302029962,2481,7.17,5.96,306238887,298852000,6996000,326934424,3
559439456,6103220,327515592,3469223,327550269,3492155,855678,5851309,1561230890,3370958,559698938,1884,481987,1744469376,2476,10.83,9.0,462319636,402760000,58964000,484032765,3
651104295,5474262,373691535,3127395,372734991,3126328,786676,4904650,1312209045,1010616,651945192,345,55766,1964669563,2666,9.19,7.66,385388522,374016000,11000000,406169375,3
675045047,5470317,390826145,4020690,390386606,4004282,832283,5339087,1680861044,4032286,676669117,652,866107,2055615891,2472,11.67,9.7,497639188,438937000,57991000,518808249,3
576139168,6384008,334423992,3979292,333348392,4065202,1229156,6307359,1678061648,3489159,580418041,10959,739433,1801349593,3499,11.4,9.48,483181126,428044000,54877000,503722648,3
700230285,6167323,409101034,4138267,408909043,4122480,851120,5528596,1804317700,3300314,701641236,651,860310,2136611106,2474,12.5,10.39,532063930,491843000,39906000,552503594,3
713296011,5524315,412825753,3656871,412997240,3657687,879695,5476919,1696585447,3519400,711423227,1134,128931,2154872192,2668,11.77,9.78,501423540,462132000,39011000,523319099,3
657469862,5313228,377539601,3125200,377100842,3121398,812936,4982972,1323980788,1030827,654953046,270,56769,1978511382,2669,9.3,7.74,391937155,381540000,10014000,412904890,3
448805479,5141968,257564274,2872109,256903241,2907583,748999,4658103,1138669907,1011177,444727026,850,50754,1391246943,2479,7.93,6.59,336286784,330887000,4998000,356435317,3
438727036,5161968,245595465,2964343,247770690,2916103,774971,4333758,1044905338,932767,443475505,3051,51715,1356780971,2868,7.27,6.05,306186069,299003000,6976000,326440427,3
695410800,5485051,403905786,4020622,404308084,4024598,846336,5493636,1719730311,3583040,697391991,543,911540,2131095452,2472,12.05,10.03,507665600,451375000,56046000,528602401,3
524817381,6117904,290646043,3039528,289436255,3050430,1136367,5406303,1227307324,1142489,527840192,5166,58409,1602277702,3650,8.56,7.11,363665091,349326000,14013000,385384471,3
511164499,5501423,294328204,3477537,291700495,3491549,861916,5173083,1478211516,3534293,505445443,1664,410784,1598561640,2867,10.27,8.55,429526788,368919000,59986000,450369100,3
710396164,5471226,411407402,3662373,411615483,3658284,870906,5488467,1770379488,3410649,712040966,844,239383,2158462788,2472,12.38,10.31,521175014,469506000,51055000,541720156,3
503210153,5537076,290007573,3377317,292458266,3354679,912386,5150656,1497566514,4312017,502764267,1503,433588,1577123646,3257,10.37,8.61,442708781,371359000,71068000,463390039,3
538972399,5235233,304661858,3480098,303595175,3479337,846198,4958305,1526138244,3370297,545067104,2325,628104,1680734409,2870,10.73,8.92,450884078,386430000,64071000,471193175,3
508768674,5454942,291885340,3429467,291624958,3409672,825020,4991059,1497025800,3895750,511109350,1415,616484,1577509015,2672,10.46,8.7,442724793,389333000,53045000,463818681,3
362337670,7954043,197230762,1986453,196171352,2121667,2978829,6219112,1050541094,1956295,353541348,194,735232,1128011259,18459,7.31,6.04,308479376,269721000,38101000,363848696,4
371691107,7399514,194610990,1530209,193912952,1520410,2494842,5948164,1028437747,2285800,373167560,2006,69726,1144693087,8729,7.08,5.84,303046002,285528000,17031000,323880949,4
547076758,4965919,304574424,1341035,304089854,1424771,1746365,4647423,1123478518,1498037,552418973,310,60298,1632967022,6565,7.97,6.62,334021721,313721000,19982000,354063682,4
659408326,5928952,294050594,1601302,293230438,1581000,1705805,5922793,1451158976,1899979,654305128,382,50088,1932040219,3462,10.27,8.54,429453818,422118000,7001000,450573014,4
661324109,7768186,365127315,1911586,367150433,1885980,2918374,6918335,1559952664,2052373,662594655,730,91459,1969757986,8580,10.82,8.98,457046807,442762000,13992000,477018052,4
702668356,8671045,355580916,1366532,355820823,1375668,3403677,7554791,1805193475,2554700,704222767,778,120670,2176189607,13169,12.8,10.63,532050672,507704000,24033000,552811748,4
658966415,7150794,338637988,1816804,336365544,1722575,2470922,6011701,1443374000,1849971,653749483,315,72590,1923893814,7556,10.11,8.39,421818669,404291000,17012000,442893091,4
386827917,5853589,206483890,1172973,204096979,1141422,2112079,5044105,989161172,1472007,386192297,2408,84108,1204493084,8941,6.86,5.7,288405862,267934000,20070000,309342746,4
483159893,4634389,226488444,1125053,225958376,1107718,1504119,4613194,1098969863,1429249,478959561,2367,50663,1430965026,2873,7.67,6.36,325839212,313472000,12018000,345601473,4
287861414,5402342,158487378,1346463,156938477,1396400,1832469,4846182,762961193,1453895,287366243,199639,71696,896862330,6343,5.37,4.47,224746663,211486000,12968000,245059807,4
509143899,8578506,288086228,1715610,286231941,1719846,3059101,7634895,1192931010,2259307,496902758,644,56017,1516412907,6232,8.27,6.83,353038976,338794000,13991000,374815387,4
351494270,6096974,183547367,944057,181779161,930989,1789668,5472498,938081675,1729527,348639739,7256,43214,1077615645,3453,6.46,5.35,275260977,265849000,8994000,296587549,4
530733036,7586536,299147748,1740994,297503638,1668431,2551994,6720838,1214719349,2241433,520386113,361,61098,1575011779,7059,8.52,7.05,359263613,343813000,14991000,379463661,4
563565372,5396552,307679763,1423849,306598523,1423970,1922434,5059056,1161816363,1397617,555703236,5236,74679,1662260695,7804,8.15,6.76,343307802,328093000,14958000,363876396,4
632121219,5221405,348448334,1407556,346461364,1400661,2003533,5357200,1288589121,1410181,622244419,3368,86889,1889842352,7574,9.08,7.55,381704261,365332000,16014000,403033469,4
287375761,4800040,159021865,992107,158639070,1039159,1651843,4244524,746921899,1542221,283180837,337,58042,898316347,6343,5.2,4.3,223087488,210814000,12046000,242939141,4
306762548,6038188,166699936,1457843,165342636,1354515,2218143,4929416,879510647,2004912,306787277,444,54946,953762064,6773,6.04,4.97,260516814,244329000,16021000,280819792,4
654905132,7578149,364400818,1895605,367116415,1901682,2723630,6587404,1521739625,2213570,649003857,3601,81626,1946588717,8807,10.58,8.76,447037210,429768000,16951000,468079262,4
495622333,5102047,229998616,1255710,230075598,1238948,1536503,4873655,1130495144,1439463,490576601,809,43248,1480435763,2880,7.92,6.58,331890718,327557000,3994000,351334823,4
302125704,5904706,166312370,1107652,166966905,1138916,2061789,4908675,840759695,1667235,302788073,476,63627,947641959,7350,5.87,4.85,250030749,231538000,18041000,270990688,4
579534471,8619689,312620948,1814377,308599425,1816518,3042690,7253637,1483131512,2140496,567271709,6657,130712,1826160523,12767,10.15,8.36,443678520,415939000,26996000,495400844,5
595933843,8356990,333212797,1773410,335725650,1768084,3118081,7658616,1368330692,2243779,614368724,531,73899,1807006742,8280,9.44,7.8,405524397,384267000,21014000,427562424,5
452456553,10194736,250248878,2058602,244189794,2014893,3827187,8070921,1358054436,3169757,441863226,2465,87350,1433005403,13420,9.24,7.6,401034608,372691000,28052000,420864449,5
898688226,15854511,519445812,3259620,516629564,3257096,6086189,12713187,2319469605,3685402,890254610,37300,670189,2793919850,29818,14.31,12.02,555312733,532057000,23002000,575925283,5
598113047,8960517,337245087,1777401,337611745,1851641,3720453,7809728,1413274533,2753058,592801895,774,78545,1799043630,9108,9.73,8.04,413932880,400682000,12989000,434251450,5
381369256,8937810,210854452,2085842,209771123,2092099,3264796,6915734,1162609247,2806052,375655981,75,75343,1202723375,9704,7.93,6.51,345387669,326106000,19006000,365517732,5
428296984,8971613,229365754,2028818,229154394,1956477,3353608,7213547,1218973074,2705035,418032798,320,59729,1333803871,8144,8.36,6.88,358319080,332081000,26006000,380011810,5
372113028,8699068,204195280,1873350,203493029,2000836,3355253,7189437,1166065172,2931813,369913497,4797,69867,1177683212,7704,7.89,6.5,335024325,313635000,20975000,354765509,5
600223339,8087108,340857068,1880398,342795367,1816906,2701885,6794353,1369252305,2267167,595178683,377,71449,1803847366,8327,9.46,7.81,404251435,379003000,25000000,424809289,5
601760215,9323115,329215972,1797335,327721028,1830605,3225327,7647166,1563878487,2125059,599417025,6261,137673,1912745162,14527,10.83,8.96,459111042,430772000,27985000,479961900,5
343789019,7151154,191036169,1378524,192162384,1424460,2650044,6282485,952151927,2402416,344616216,338,62215,1091835315,6819,6.54,5.38,283054881,271671000,11027000,303813897,5
335657806,8745645,183442341,1673995,186113156,1633053,3083950,7111290,989174231,2267421,340942769,684,53887,1083631769,6430,6.93,5.73,291502496,278208000,13009000,311974519,5
591866569,8263749,331821402,1940098,331593769,1854179,3287793,7285679,1387202571,2573112,597117807,762,87460,1801199448,8472,9.61,7.93,410541859,392257000,18011000,431593723,5
366069221,8237973,202677911,2041599,200136904,2117195,3016541,6561371,1097085945,2679975,368831366,157,63291,1157750678,7164,7.46,6.13,323880694,304614000,19038000,343884208,5
471532680,10005240,263227596,1944049,264107576,1967260,3972020,8384882,1432328700,2990588,477640834,392661,120824,1504543076,12587,9.78,8.04,423205939,403956000,18997000,443836303,5
636294636,13001131,337176398,2009127,331605695,1997977,5475235,10598608,1796405090,3263904,629386222,5074,145353,2025575410,14509,12.59,10.39,529969085,504677000,24984000,550655757,5
659867284,8918944,371450648,2039427,369006438,2074200,3381437,7655692,1738362017,2371500,660996856,4977,161720,2126833281,14817,12.19,10.13,508093712,481812000,25989000,529134573,5
487201786,10243063,262839834,1669285,264474319,1640237,4099033,8629565,1383736688,2693431,490381537,951,100866,1565595441,10575,9.57,7.88,409619827,389369000,19967000,430158546,5
479442083,8651424,261440944,1511392,260495356,1585202,3460841,7322010,1306124392,2340900,474684713,1038,121978,1529252103,11892,9.01,7.43,386327609,358947000,27071000,406404039,5
490237857,5903250,247524911,1209095,246969680,1205368,1960154,5794417,1202868806,2046540,489104311,3860,61070,1495991117,3653,8.41,6.96,354488125,341117000,13004000,374571183,5
1381762655,3028588,663276709,5337156,665550708,5313347,672485,3338517,1991765030,489590,1389994078,2245,227641,3858040170,3253,14.13,11.82,587182372,575609000,11011000,639039700,6
984050232,1368601,528943133,3407877,526767563,3434294,356955,2242185,1494184482,120193,985184981,414,31037,2830169677,1558,10.68,8.93,436830814,435446000,1001000,458466302,6
338497884,2086471,156738841,1783936,157352796,1729907,279769,1159783,506688613,96279,337293511,25,13531,951919900,1696,3.6,3.0,152453189,147144000,5004000,172811682,6
1124393002,15761382,621310104,10021731,622301856,10021136,4551884,14772780,3302180086,3889914,1123901616,9068,141673,3488507709,9845,22.63,18.73,971189552,943738000,27021000,992358880,6
1406030528,15473730,767136341,12275734,769663638,12281326,4497403,14520930,4028453071,3824752,1415336069,2511,146275,4344393742,9819,27.64,22.89,1189665336,1165265000,24005000,1210815916,6
3246087324,11244320,1739245656,4485982,1740460874,4484429,1224861,8041959,6231251246,2295259,3248968305,1724,137122,9808826470,3839,44.14,36.76,1839343632,1830835000,7999000,1860741735,6
1365670193,4754119,738035129,5965914,739349197,5892061,673911,4046659,2243656328,197927,1367204029,22466,67379,3939873938,4429,16.02,13.4,660271014,652941000,6999000,680764678,6
1087714042,8489785,509298578,3835859,502354365,3824595,2178719,7164487,2279900791,1660216,1075461052,134954,106836,3233470755,10410,16.03,13.33,670589214,649329000,21010000,690174046,6
1808407958,8757949,796280237,11924508,798404297,11900020,3172385,8500573,3533397332,2125353,1815038889,24395,1219977,5710405239,41428,25.25,21.05,1034645854,971296000,63019000,1055009798,6
2863149477,11174789,1505289980,3927452,1503305619,3923416,1165751,8073826,5723065553,2077064,2864174942,2055,125003,8772001997,3844,40.52,33.76,1677795181,1668397000,9002000,1699183114,6
3248599748,11399812,1744467333,4630780,1744702061,4610643,1225286,8867937,6234346924,2311439,3248337840,6800,140073,9817796678,3839,43.97,36.72,1825979277,1817486000,7997000,1846300064,6
999203967,6787290,481744967,7355844,480581981,7345404,1893061,6661220,2180061054,1092190,998437936,3569,82766,2951375848,7617,15.21,12.64,640170127,625851000,13996000,660720312,6
1013466669,17262550,538852073,2815223,540126981,2818554,664164,5148474,1908128589,2174842,1010342041,4848,84419,2975331245,4430,13.72,11.46,558872075,547552000,11011000,579635579,6
636604152,2103724,370100474,3362205,370859048,3320576,408911,2495614,1198923553,126313,636132824,3736,34417,2065244400,1889,8.74,7.3,356122292,350760000,5010000,376153617,6
746776342,3071194,363345000,4476469,365467224,4506778,666107,2694593,1360228045,270292,740734692,552,49342,2147768863,7288,9.77,8.18,397654629,380174000,17007000,419105530,6
1504902237,1773421,857560681,6812994,860054393,6799150,536920,3984727,3010168391,1680183,1508337529,403967,57223,4526801215,1104,21.37,17.79,885002938,877607000,6988000,905212896,6
1674381162,27972899,897368991,4503299,895652646,4490503,810115,5801839,3022425296,3322249,1680779146,5615,89032,4940583727,4580,22.01,18.39,891615510,881123000,9990000,912656330,6
691427089,2819351,373215491,3045226,364686013,3100391,900132,3034314,1308472214,368974,677414943,2871,68572,2104675756,9478,9.33,7.76,386683858,362346000,23956000,407210591,6
1976170459,26016253,1073377159,9550748,1073205627,9474790,2531568,12293033,4424142695,5764846,1983225409,25117,150930,5962916200,8552,31.89,26.6,1301064458,1275795000,25015000,1321468563,6
1106284143,7743589,627337278,4439735,628140869,4421958,1535737,7518066,2163418717,1617531,1106469820,13593,1575315,3248442287,4426,15.59,12.99,638726626,631336000,7003000,659498976,6
3303644581,7379533,947374882,1205889,945954792,1207582,476449,5061963,3353187534,134631,3300537389,421,43721,8261737469,232,24.64,20.73,982943648,980276000,1998000,1033967508,7
9101004143,34071147,3080438081,5141916,3083380129,5134204,8195824,31483585,14058055225,4156545,9105989222,24852,679755,28011375175,100057,101.11,84.86,4081556486,3917885000,162995000,4102352863,7
7278577247,38682283,2633426809,4600804,2638787593,4631778,9928855,29916343,11019562772,4943334,7279110058,35637,1464956,22595689597,115393,79.97,67.55,3098826352,2938212000,160011000,3120368627,7
2012439810,7245149,1340284427,857988,1340396066,862812,414481,4280447,2829509709,107775,2009986123,502,38003,5909250086,238,20.18,16.87,832741002,831442000,999000,853747892,7
3150529741,17304758,647498384,1669742,648628153,1655655,5812963,12915098,4455257675,2684428,3147818751,1086,357721,10150169235,97895,32.53,27.25,1309704948,1149193000,159887000,1331447590,7
9084378637,32718615,3065429324,4493151,3068836377,4496275,7969023,29341149,13547618989,3201886,9084670303,3544,656833,27954350525,98332,98.03,82.19,3960864744,3779186000,181008000,3980817058,7
5322008121,28214049,1231039098,3239868,1231494410,3281666,7300920,20468873,6368083445,3305793,5320567962,1850,493003,14651542392,97889,46.69,39.1,1860127611,1655854000,203982000,1880787637,7
2003526965,7100477,448402561,849975,447833212,849210,344100,3452819,2222021226,85232,2004105089,238,29543,5562393488,324,16.31,13.71,656650538,654183000,1997000,676517473,7
4719579452,29021617,1716357205,2443502,1714375676,2448233,7139811,21151029,6778655622,3547475,4721299368,1811,474283,14356395713,97886,49.54,41.47,1980447010,1772197000,207905000,2000755084,7
2699559009,7121626,549127062,872088,549187346,887194,361411,3686476,2402503164,88680,2700353971,225,32533,5559685021,231,17.73,14.93,706290005,704958000,999000,728693061,7
4525079357,22882444,1402908235,2182604,1400606452,2183498,6688319,15221866,6004453407,2650292,4515299132,1545,469965,13150058805,97890,44.14,37.04,1758338989,1551017000,207002000,1778378195,7
4617697926,28827394,806280386,1996704,807764468,2012967,6686421,14705886,5234519310,5147323,4623404502,1854,433535,11741914158,97888,38.5,32.23,1526652605,1299486000,226735000,1547479976,7
4059421499,51338158,1166552963,1522425,1165747457,1521707,683949,28390827,4557723764,214376,4055154259,526,62492,9429807811,528,33.67,28.34,1337771712,1333348000,3998000,1358206687,7
9507632553,30089660,3156136518,3909613,3156740044,3902791,1879745,18707638,13059625822,546719,9508799983,1838,178093,27879801538,724,95.92,80.64,3831287964,3826575000,2998000,3852771921,7
5225139351,22409841,1805844364,2387529,1806340993,2404697,6672389,16328408,6774715591,3652315,5212624183,1736,399779,14147808021,97889,50.39,42.23,1981930861,1767581000,214070000,2002354391,7
7192498547,31784445,2573621483,3363304,2571606795,3348777,7466150,24854628,10362377499,3521841,7188041846,2789,697140,21990373343,99215,76.77,64.53,3035097836,2859430000,174965000,3056079450,7
9087852470,32090244,3068272666,4476764,3070085163,4465855,7988657,29370557,13494655492,3176110,9081606189,3645,682008,27961497686,98351,98.92,83.04,3942001127,3777432000,163975000,3962934126,7
2002889328,7090203,458435858,926063,457688432,938520,349746,3538863,2297397033,93681,2001559547,297,32742,5568626884,329,17.27,14.51,678054361,677731000,0,697570464,7
9080298674,33142714,3066714426,4531264,3066073244,4515920,8008331,29316404,13507215659,2565473,9093541042,3955,776085,27956634527,98332,99.26,83.33,3952304400,3777677000,173985000,3973621780,7
5222781943,22642104,1807041927,2418706,1806352800,2389746,6784984,16328657,6776191307,3201066,5213205206,1078,408748,14149907110,97889,50.0,41.97,1984787597,1779406000,205046000,2005166080,7
