file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1091584.exe,4031439703,1902143,1316785073,3006267,1316485560,3002085,835951,6782016,5437795899,241901,4023203114,356,77294,10681995890,2089,38.66,32.32,1603246464,1596647000,5998000,1657365218
1680187.exe,2140056021,2524264,569196559,25553821,571043520,25578356,886920,5990848,3461356876,316561,2138972817,18037,109617,5173158055,3833,25.02,21.04,987329759,977004000,9989000,1008389835
1723554.exe,1336799754,8500736,393281473,5411782,394042955,5517856,1158758,8632987,1566857871,668774,1329722235,79701,198213,3689760338,8197,11.74,9.74,493761909,330829000,8020000,515243397
1727828.exe,4740296325,22731994,1408966352,6888775,1410843854,6849464,7246968,16542757,6835659290,2820500,4730479119,682,449851,14374790045,98769,49.43,41.28,2008239363,1789855000,217982000,2029567326
176146.exe,5579092485,2507077,2140793463,3660483,2136386288,3619874,1165236,9559383,7869872863,331039,5573609621,2219,110799,15729901528,1191,58.05,48.69,2315220449,2310797000,3999000,2335869349
1910626.exe,2331550905,1270832,513796063,2496245,513914647,2483522,548630,3476591,2608585971,166591,2321375515,865,39689,4376522620,2081,18.58,15.55,764553779,759219000,5001000,785257707
1953417.exe,4741811614,1993382,1721032938,2699090,1721029236,2705216,942256,7379526,5840200020,266854,4731520825,1066,83331,13108954747,2083,42.66,35.86,1712299155,1709889000,2001000,1733692434
2004438.exe,2223244302,1011821,512927558,2779293,512663511,2756945,540749,3312991,2456287217,159737,2214308998,544,36467,5362919767,2087,17.88,15.0,724220876,716972000,6989000,744030703
202443.exe,2021791866,820082,510542687,2128336,510083182,2137308,443091,3096721,2334343491,139029,2016762406,585,31758,5562854229,1109,17.26,14.49,687494920,682981000,3999000,708701189
2046266.exe,4532843886,2199839,1618690762,3277083,1618812306,3258581,1011950,7753642,6195396060,283449,4529870057,1638,88696,13292941162,2116,45.13,37.92,1816985373,1811154000,4997000,1837526167
2084242.exe,2530502016,1357967,513892077,2481725,514277590,2477347,550924,3715195,2630892894,202334,2515702262,532,43647,4571641169,2085,18.85,15.79,771336633,764090000,7000000,791418900
2307838.exe,3019354028,14100324,917865375,1586688,917152960,1575817,1541710,6637602,4115661646,359816,3018049584,1615,65245,8769890658,2081,30.71,25.63,1212782198,1208153000,3997000,1233328288
2337463.exe,4149325120,2253716,1322918899,2743848,1322360884,2748280,1143752,7040602,5483370758,359788,4143626000,784,91524,11529543504,5992,40.72,34.17,1611143219,1600764000,10004000,1633303679
2409014.exe,3726018822,1696258,1515526845,3047840,1514874070,3040150,815152,5744242,4339459599,354185,3713254579,978,75497,9773658514,2664,32.14,27.08,1267533561,1262250000,5000000,1288045794
2451062.exe,3531670543,1772037,1015820001,2908787,1015617039,2898144,737596,5490845,4271207685,247033,3525825838,813,68200,8782896559,2087,31.62,26.51,1257228907,1250771000,6003000,1278586964
2516802.exe,2026527803,1345486,515644277,2228943,515946267,2242722,546017,3346255,2361550482,248139,2020176246,657,51507,5282911806,4040,17.52,14.71,691575400,682250000,9003000,711995413
2534515.exe,2522177624,1505935,1113322011,2640304,1113734625,2626972,582560,4210164,3175182472,237401,2515464887,751,60455,6669423796,2664,23.11,19.38,934238088,927859000,5999000,955505750
2538223.exe,7525722780,3333392,2957937280,28959531,2957809304,28939332,1573161,13169946,10712911366,392433,7527984697,2161,142095,21617697368,1108,78.75,66.18,3146887965,3142236000,3999000,3167665032
2838507.exe,2124226688,1157458,512845502,2006282,512785741,1989376,484220,3115667,2169093780,173001,2114769295,623,38870,4978759026,2082,15.94,13.38,639683258,634358000,4994000,659537488
2970400.exe,3634564325,2002766,1457543661,25354027,1456277764,25297921,911014,6964980,5464338905,277725,3627316023,1196,114837,10150750044,2803,40.09,33.68,1600364027,1588811000,10998000,1620414022
