file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1151909.exe,362337670,7954043,197230762,1986453,196171352,2121667,2978829,6219112,1050541094,1956295,353541348,194,735232,1128011259,18459,7.31,6.04,308479376,269721000,38101000,363848696
1200127.exe,371691107,7399514,194610990,1530209,193912952,1520410,2494842,5948164,1028437747,2285800,373167560,2006,69726,1144693087,8729,7.08,5.84,303046002,285528000,17031000,323880949
1259704.exe,547076758,4965919,304574424,1341035,304089854,1424771,1746365,4647423,1123478518,1498037,552418973,310,60298,1632967022,6565,7.97,6.62,334021721,313721000,19982000,354063682
1288015.exe,659408326,5928952,294050594,1601302,293230438,1581000,1705805,5922793,1451158976,1899979,654305128,382,50088,1932040219,3462,10.27,8.54,429453818,422118000,7001000,450573014
1412740.exe,661324109,7768186,365127315,1911586,367150433,1885980,2918374,6918335,1559952664,2052373,662594655,730,91459,1969757986,8580,10.82,8.98,457046807,442762000,13992000,477018052
1420625.exe,702668356,8671045,355580916,1366532,355820823,1375668,3403677,7554791,1805193475,2554700,704222767,778,120670,2176189607,13169,12.8,10.63,532050672,507704000,24033000,552811748
1661747.exe,658966415,7150794,338637988,1816804,336365544,1722575,2470922,6011701,1443374000,1849971,653749483,315,72590,1923893814,7556,10.11,8.39,421818669,404291000,17012000,442893091
1738849.exe,386827917,5853589,206483890,1172973,204096979,1141422,2112079,5044105,989161172,1472007,386192297,2408,84108,1204493084,8941,6.86,5.7,288405862,267934000,20070000,309342746
1836986.exe,483159893,4634389,226488444,1125053,225958376,1107718,1504119,4613194,1098969863,1429249,478959561,2367,50663,1430965026,2873,7.67,6.36,325839212,313472000,12018000,345601473
1867909.exe,287861414,5402342,158487378,1346463,156938477,1396400,1832469,4846182,762961193,1453895,287366243,199639,71696,896862330,6343,5.37,4.47,224746663,211486000,12968000,245059807
199194.exe,509143899,8578506,288086228,1715610,286231941,1719846,3059101,7634895,1192931010,2259307,496902758,644,56017,1516412907,6232,8.27,6.83,353038976,338794000,13991000,374815387
2010138.exe,351494270,6096974,183547367,944057,181779161,930989,1789668,5472498,938081675,1729527,348639739,7256,43214,1077615645,3453,6.46,5.35,275260977,265849000,8994000,296587549
2026322.exe,530733036,7586536,299147748,1740994,297503638,1668431,2551994,6720838,1214719349,2241433,520386113,361,61098,1575011779,7059,8.52,7.05,359263613,343813000,14991000,379463661
2065049.exe,563565372,5396552,307679763,1423849,306598523,1423970,1922434,5059056,1161816363,1397617,555703236,5236,74679,1662260695,7804,8.15,6.76,343307802,328093000,14958000,363876396
2121340.exe,632121219,5221405,348448334,1407556,346461364,1400661,2003533,5357200,1288589121,1410181,622244419,3368,86889,1889842352,7574,9.08,7.55,381704261,365332000,16014000,403033469
2143171.exe,287375761,4800040,159021865,992107,158639070,1039159,1651843,4244524,746921899,1542221,283180837,337,58042,898316347,6343,5.2,4.3,223087488,210814000,12046000,242939141
2183639.exe,306762548,6038188,166699936,1457843,165342636,1354515,2218143,4929416,879510647,2004912,306787277,444,54946,953762064,6773,6.04,4.97,260516814,244329000,16021000,280819792
2186188.exe,654905132,7578149,364400818,1895605,367116415,1901682,2723630,6587404,1521739625,2213570,649003857,3601,81626,1946588717,8807,10.58,8.76,447037210,429768000,16951000,468079262
2359897.exe,495622333,5102047,229998616,1255710,230075598,1238948,1536503,4873655,1130495144,1439463,490576601,809,43248,1480435763,2880,7.92,6.58,331890718,327557000,3994000,351334823
2401365.exe,302125704,5904706,166312370,1107652,166966905,1138916,2061789,4908675,840759695,1667235,302788073,476,63627,947641959,7350,5.87,4.85,250030749,231538000,18041000,270990688
