file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1070657.exe,2721758925,14193860,809936497,1309845,809441487,1297622,1486464,7023434,4392509953,384118,2720724918,372,65270,8165678014,2083,31.0,25.71,1297978104,1291323000,5996000,1350283101
1096416.exe,2317242046,13685855,207673427,720543,207659822,729471,1163085,4343908,2283806552,352344,2312841690,344,35777,5062593597,2086,16.67,13.83,672220671,664728000,6997000,693016890
1293444.exe,3021620947,7743543,809593107,1182294,809248178,1182019,799062,6087335,4123001830,273649,3016586668,390,59029,8458011065,1107,29.4,24.56,1213771399,1210126000,2997000,1234648219
1402105.exe,4046009106,24342916,966825577,2329953,967276269,2323938,7503819,17271202,7270851223,3062374,4042960288,720,428194,14658626936,98761,51.11,42.45,2134464287,1917015000,217001000,2155011603
1458177.exe,1818513558,13825916,508869265,956108,508976136,948470,1244712,5433603,3207056490,360506,1814956055,326,52292,6052157428,2089,22.97,19.07,945658862,941212000,4000000,966320900
1562200.exe,509131533,13353919,306436330,403363,307017246,386475,1005502,3418037,1126896925,353082,507793965,363,25647,2532222030,2086,8.28,6.81,333258363,325938000,6998000,352893771
1623325.exe,6714131515,32124074,2123656136,3459563,2123161829,3440717,8851894,25285292,11121533194,2940908,6718296433,3038,649342,20568424952,99783,80.28,67.11,3248806118,3095392000,153019000,3269169400
1626177.exe,3328420232,7175629,205717333,761407,206848241,766054,498387,4090409,2487001917,226698,3306154629,523,33191,6464507598,1104,18.51,15.59,730745044,728316000,2000000,751633111
1628906.exe,3123880998,14186486,810568766,1323700,810739099,1316336,1593216,7176846,4450457670,403358,3121032783,1159,69321,8769170945,2082,32.75,27.29,1304495840,1298088000,6000000,1325443862
171227.exe,210966297,13133974,29235457,214602,29650885,224554,2527721,7036363,579815549,311097,204221904,61,56590,859636679,4038,4.41,3.57,171927329,164590000,6940000,193230023
1759010.exe,1918176468,7003618,205260728,556966,206193372,566532,409689,3075201,1802571117,194302,1917616111,410,24814,4149191819,1109,13.2,11.07,531628059,528240000,2995000,551907722
2014050.exe,3828052296,14570982,1314177315,1661010,1313575917,1674364,1783064,8734362,5716838393,513087,3823676115,1505,83808,11483288726,2083,42.1,35.14,1670494064,1665822000,3999000,1691200740
2134955.exe,6720127589,31485592,2124054591,3451911,2123517195,3437542,8937531,25296879,11139680373,3012247,6722861531,3106,954338,20572050697,99782,81.12,67.88,3262781568,3096502000,166026000,3282911880
2146464.exe,2317840693,13643461,207565732,757754,208049430,747277,1221193,4552272,2372452343,386364,2308266720,543,41094,5452797982,2087,18.03,15.05,694704268,690159000,4000000,714915037
2199340.exe,112859516,6797624,31539471,111945,31101955,117508,119846,1691515,187784698,168686,99694165,19,25734,369065354,2085,1.39,1.15,59240417,54936000,4069000,79408587
2230392.exe,908162430,6930094,104211999,511197,104287041,511163,331184,2736584,1596583022,227923,910780569,319,40815,3235238778,2079,11.37,9.5,468206573,462878000,4998000,488988008
2231894.exe,5259146002,15339029,1893031781,2275126,1893026677,2256204,2167070,11390075,7669005427,555901,5259647491,2197,110142,16559560001,2087,57.19,47.84,2252553430,2246857000,4997000,2272191834
2233044.exe,2998214303,52271901,413352601,1608739,414026548,1609407,3522021,18172013,5363897792,925488,2987523382,1334,136046,10941008471,7938,40.11,32.96,1568958219,1555495000,12995000,1590668121
2258515.exe,1913745658,13552348,105058264,585452,105963433,589342,1056646,3843043,1914435257,321658,1899293132,637,39780,3635080119,2086,14.51,12.05,566728089,560299000,6003000,587921023
2378596.exe,2618100853,14044026,609470552,1267109,609981594,1278474,1549868,6862132,4270315142,460762,2616901955,869,90022,8863441612,4035,30.87,25.72,1248837989,1242608000,5998000,1269629930
244450.exe,1914769672,7766610,556107017,48732707,556071761,48751208,769613,6411900,4315450332,291058,1916992610,882,80978,4945850119,2100,31.83,26.64,1268205882,1263781000,3999000,1288366711
2481720.exe,3733697258,29797562,569607616,1968937,570383904,1973922,7740256,20431784,5812680919,3461364,3741114721,1966,382808,10675726174,98766,43.45,36.23,1697352487,1474971000,221995000,1718282129
2514076.exe,1410311228,13385822,207168610,667802,207093060,664730,1115477,3976207,2171764951,345785,1412822689,845,63825,4640691017,4038,15.89,13.19,638139398,628819000,8997000,658151710
2677173.exe,6923273936,30928140,2721211773,3294084,2720933284,3295307,8911811,24808768,10602936074,2965474,6914232838,3127,680659,22576515890,99787,79.13,66.43,3102607348,2935274000,167015000,3123248548
2685596.exe,2617803264,14080069,610134830,1274481,609883165,1259712,1548929,6810008,4221488073,437236,2617433754,1048,91422,8865169224,4039,31.19,25.98,1241637928,1234296000,7001000,1262645785
2697990.exe,7218171978,32494203,2323194617,3501899,2322800020,3484921,9113875,25770938,11751621099,2745651,7227752967,2258,617477,23375274361,99784,87.88,73.52,3444570916,3280963000,162998000,3464922165
2734446.exe,2840029385,22535880,359624557,1502505,363498835,1510467,6930293,13294746,4275094872,2659027,2829660488,213,434132,10127939138,98764,31.53,26.31,1250328650,1041027000,209005000,1270857362
2820444.exe,59561660,6278415,28936297,102513,30424379,111721,173806,1754897,191438139,164457,57685289,46,4614,367101503,1108,1.41,1.16,60234112,56890000,2994000,81541273
283471.exe,2720052590,7659169,809668044,1161244,809267033,1159589,685941,5986285,3979226941,267071,2715519892,178,56908,7052962520,1111,29.26,24.55,1168671463,1165198000,3000000,1189003030
3205915.exe,2905795409,17101704,609205719,49207967,606379115,49303614,6546240,15321934,6003909771,2415895,2908447696,622,379120,8784948046,98764,43.83,36.65,1761865808,1618604000,142965000,1782758628
