file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
2255569.exe,38615027,154118,18961166,67871,17414876,68176,65699,251727,48881663,32926,34568710,1,1014,118315385,525,0.38,0.32,14788348,12578000,1935000,34484294
2320041.exe,87809062,179218,49049328,92084,48690231,79292,71509,301766,122770337,25405,87728845,29,3363,255906840,518,0.91,0.76,36929261,34681000,1981000,57795438
2543436.exe,40257028,307340,21252573,74975,22467791,69966,63993,294114,63595307,29766,41520941,58,6483,128287522,1040,0.45,0.36,21787431,16686000,4907000,41745300
2595975.exe,33673922,125556,17486100,70168,17324480,64764,46510,220486,48195897,20608,35309275,98,1710,111999179,327,0.33,0.27,15923193,14518000,1037000,35807810
2605208.exe,36221724,128260,19475221,68185,17769580,68209,63451,250398,50223287,29448,34449394,2,1028,119088316,524,0.37,0.29,16722981,14392000,2056000,36626347
2605331.exe,38649559,146767,21738311,64029,19726129,70881,66993,263098,56097863,26004,38360630,238,2180,125480700,524,0.39,0.32,18561008,15388000,2885000,38098452
2607963.exe,32431738,111715,17789546,62655,17783411,63145,33411,197302,45643120,6299,33910797,0,916,105923959,133,0.32,0.26,14947387,13742000,981000,35204156
2712872.exe,32682312,80306,17058152,69242,16680776,69576,32909,204990,41595479,11596,33168724,148,1143,104360998,134,0.33,0.27,12834830,9634000,2890000,33378817
2767461.exe,84298382,191162,46789553,89669,46357904,81434,71876,299273,112580678,28744,82668740,29,3084,238455572,518,0.81,0.64,36774838,36563000,0,55621305
2768935.exe,36968945,184050,18154461,67214,17073771,66822,64835,251041,53178113,22605,37935688,1,1023,123368172,525,0.4,0.33,15225568,13929000,994000,36035682
2789652.exe,80875457,136657,45996744,83867,46770610,79940,41763,258616,109666486,11849,81999600,23,3179,236788144,130,0.77,0.61,35698191,33502000,1970000,56422877
2793938.exe,126075143,845606,70216364,141299,68073959,147320,267193,757210,239597743,87948,123122116,46,34486,416600296,3260,1.74,1.44,73801448,68415000,5030000,94201962
2823544.exe,80899448,194842,47407351,81337,47151713,83987,67412,316474,112905246,17807,82132098,33,4465,233832588,519,0.83,0.7,33101301,30867000,1991000,53744377
2942166.exe,89578285,220753,48524825,94698,47889314,85983,86267,341825,120391673,24475,88210325,83,3250,255868084,519,0.84,0.69,38173523,36804000,994000,58760219
2951975.exe,87363809,167684,47801336,87677,47371568,83114,71989,325233,118105508,33584,85566241,28,3173,245312782,517,0.87,0.73,34965429,32685000,1980000,55996423
2974603.exe,41066591,84836,21101760,64271,18991185,64887,46453,223273,52250834,24759,37257568,0,1029,127767169,328,0.4,0.33,15995697,12030000,3701000,35932304
3144096.exe,236980022,3296241,105983752,279027,105250793,263698,2317809,3498186,548925425,836955,235665618,232,239196,591571719,39194,3.85,3.19,163791396,95292000,68209000,183840039
3300816.exe,35060498,146135,19161029,67236,17951869,66771,63056,248327,51120229,27860,33940761,0,972,116272408,524,0.36,0.29,16577116,15239000,1015000,37242090
3373883.exe,88452270,173285,49184178,96524,47449502,95706,75519,321586,122383003,21089,89929904,26,3276,258766060,519,0.87,0.71,38650751,36414000,1968000,58421328
3500180.exe,85661110,194330,46540835,94640,46549436,88094,75083,316509,118229234,28300,85618359,38,3232,244626819,516,0.84,0.69,37551297,36220000,1006000,57844389
3630111.exe,38157698,140036,22037868,69109,21600154,59944,47537,232261,57480877,16008,39395644,216,2829,121047127,329,0.41,0.33,19748181,17563000,1951000,39816062
3636636.exe,36447898,172065,20135888,62378,19253469,63722,94277,313808,53841789,33890,36252920,240,1931,123273766,914,0.38,0.31,18526892,15087000,3017000,38817137
3806795.exe,34621056,76058,17926003,63243,17765130,63624,31996,191261,42676298,11090,34403792,0,897,107816301,132,0.32,0.26,14554811,14250000,0,33746980
3868191.exe,332235840,4188987,176841578,739559,175215817,733889,375209,1346956,666274507,412171,332728362,248,39808,1019734139,3259,4.74,3.94,199396692,191019000,8000000,218934455
3876123.exe,38089118,132300,20778946,62054,18972172,65743,47662,238587,53999072,16885,38425968,46,1163,126379756,328,0.37,0.3,18113132,15871000,1983000,38164309
3941489.exe,92808680,160558,50842842,93377,49441202,81484,73201,303490,126031628,21778,91277267,37,3247,266393740,519,0.95,0.8,37179013,35958000,998000,57560267
405152.exe,82850802,206618,45751436,95656,46155175,83384,72384,305255,114463429,25467,82968638,37,3252,236565452,519,0.8,0.65,36768283,34410000,1966000,57645513
4061439.exe,84322703,160007,47984841,82047,47596501,77023,70678,319770,117488453,26656,88494308,35,3090,247096242,517,0.85,0.71,34112926,31885000,1992000,53232431
4091019.exe,36963506,159714,20280849,64412,18292145,64167,65718,254203,51260105,20636,34770660,15,1101,120473914,524,0.36,0.29,17317293,14925000,1990000,38603971
4137155.exe,82959872,179053,46184592,81908,47311175,77159,53837,276197,110247559,17082,84030040,43,3237,238646726,323,0.79,0.64,35692524,33538000,1972000,55672898
4229381.exe,34751499,150361,20085369,470542,19427986,446422,62329,254382,60929983,21375,35755472,47,2476,111745431,523,0.44,0.35,20228466,17824000,2097000,40521685
4246029.exe,39627451,151951,22132590,63826,18877186,66587,95306,288690,55688782,40336,37945590,34,2366,123551057,914,0.38,0.31,18833545,14636000,3903000,38593325
4259947.exe,92547166,179072,50174133,95774,47722028,96534,80199,343433,126142629,31890,90914958,84,3634,263026067,519,0.92,0.76,40032228,38697000,992000,60202208
4264435.exe,298015304,3247770,165361148,908368,165290274,889476,326079,1224966,604981769,240456,301540291,4007,41395,921913702,2869,4.36,3.64,180833017,174534000,5984000,201311687
