file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1267787.exe,678215785,1362016,371262301,983119,365176010,952328,300930,1831817,989382152,99366,666555324,7863,25167,1973373106,1938,6.96,5.81,296088976,284579000,10983000,349058100
1327269.exe,847541307,19260417,448858529,1943247,449305594,1944960,1029769,14356959,1725276826,3062575,849766705,204069,106675,2513595622,6384,12.14,10.12,509579552,491131000,18004000,530129275
1343486.exe,668287645,1396246,362222722,911132,362163154,929943,261614,1691512,1001017107,93720,674153414,2249,24184,1966873958,1942,7.15,5.98,298229202,295007000,3000000,317229375
1414577.exe,817052452,1134522,424592245,750006,424559120,729593,298687,2235742,1557986760,78582,818483665,1462,29246,2511564650,1042,10.8,9.0,456213489,451993000,3999000,476632045
1417709.exe,1743203701,21585380,892954351,4360418,893250609,4362668,1152278,5441198,3497447679,2478139,1745128972,2600,103314,5205057185,5696,24.6,20.53,1026643510,1014358000,12004000,1046932773
1440839.exe,323163686,627541,158639529,381804,159032069,389303,163695,914233,474570150,50432,323866809,2,10517,949379484,919,3.5,2.94,139540179,137274000,2004000,160050484
1447707.exe,375297358,1095930,222880755,435019,222545315,440867,172588,1037618,605327909,62902,369438556,167,18116,1204048090,912,4.3,3.58,180405565,176164000,4003000,201057720
1526865.exe,1482387171,24251443,766259227,3978711,767638332,3979781,2086722,6829299,3101057327,3975848,1481554142,4516,192209,4441324505,13396,21.96,18.3,914707072,889411000,25011000,935154950
1848211.exe,543913373,654986,291043521,866907,288350456,867029,193180,1247632,774493686,60550,544778233,236,16320,1565906552,520,5.5,4.6,229771695,227504000,2004000,249405932
1928955.exe,425096933,2012643,192702181,389633,195889818,390480,291835,1409052,673373230,108758,432363347,9386,28722,1293294547,3751,4.83,4.04,197183178,190906000,5997000,216779430
209081.exe,355205940,956462,286540724,1488460,284325058,1493565,253801,1350492,673369600,111177,347237044,41,20311,1219794757,2296,4.72,3.93,197949995,192549000,5014000,219108059
2149463.exe,684747380,1404753,371088864,935040,373156022,952079,266217,1653849,1018480972,91112,689454135,4931,27565,2012976225,1937,7.29,6.09,302471741,298202000,4002000,323079967
2257128.exe,454358390,2333225,235730580,498035,231753205,500961,323946,1480296,703421748,118183,448376536,4539,29225,1375384495,3750,5.03,4.19,210773562,205512000,4988000,231116490
230934.exe,571092727,1388455,302115040,928236,302675688,939295,227606,1500556,840553579,73447,575792410,2081,27655,1646947907,1898,5.99,5.0,249674876,245424000,3990000,269647781
2369399.exe,455623045,2312551,235293692,482575,234557821,499434,319201,1487146,716075527,115671,453978991,5533,31577,1384595975,3749,5.16,4.31,214564462,207312000,7010000,235398344
2478892.exe,610774587,1174971,341669306,950779,342970246,951743,202196,1350502,886031028,72074,608633596,237,23833,1783214445,910,6.32,5.29,261466354,259235000,2001000,281572047
2588525.exe,545798097,957297,291857624,897862,288902109,873425,230479,1288751,776210653,74162,542185068,375,17167,1565212294,910,5.54,4.62,231995073,228580000,2981000,252560627
2725657.exe,453252575,2330252,236152625,470924,232043118,482137,329425,1487368,716233970,116758,447708439,5789,28908,1370790038,3749,5.09,4.24,212492784,204112000,8004000,233409046
2791527.exe,547502747,846286,306683343,822269,305909211,818255,197598,1386853,826297915,63206,549844232,1805,22282,1608603472,1034,5.91,4.93,245269940,239956000,4999000,265145661
2837315.exe,843284973,17030487,447370916,1644626,447696374,1646766,819854,3091508,1667207022,1197117,845345145,5724,87157,2494910493,4829,12.04,10.06,488222372,478934000,8998000,509408814
