@relation problema
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-load-misses' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'iTLB-loads' real
@attribute 'iTLB-load-misses' real
@attribute 'instructions' real
@attribute 'page-faults' real
@attribute 'power/energy-pkg/' real
@attribute 'power/energy-cores/' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
49803774,202057,24253982,70540,23041318,65436,54086,243753,59962532,13206,50455377,28,3601,134292064,381,0.41,0.33,19896564,15677000,3919000,39661796,9
25193700,140225,13824644,73624,13663197,78994,71281,275824,42571512,22588,23327299,219,1410,70777293,454,0.29,0.22,14990941,10827000,3937000,34578728,9
149789489,227721,74639243,115489,74618474,112836,71421,411708,189819223,22318,152611102,0,5758,393203919,372,1.39,1.16,56133991,55768000,0,76596091,9
154444672,249813,80768685,118191,78324882,120038,173176,562416,202688970,56823,151422388,200,6833,407737051,1373,1.42,1.17,63198236,59869000,2993000,84347823,9
124272965,174378,44669744,115648,45549674,118540,89083,455761,193886010,29523,123214715,64,3205,357536526,449,1.42,1.19,56706590,53374000,2965000,77873546,9
67035258,180474,27750893,81962,28208373,76743,140095,424089,77267069,61226,61005574,158,6013,177185688,1356,0.55,0.46,22573615,18162000,4036000,42972052,9
73362651,188000,33756424,89108,34335526,89804,73288,328716,96076198,21418,76458974,0,2540,214023455,431,0.69,0.58,27969291,25589000,1968000,48286758,9
18007870,139321,6961825,80005,9798644,68681,34209,164677,30948208,11627,20542218,16,2332,52898813,381,0.22,0.17,10177823,7927000,1981000,31698567,9
154809421,198313,78260357,103963,76880589,111553,71389,420578,194419011,63274,152199315,25,5922,393125522,2348,1.4,1.15,60203932,56937000,3050000,80348591,9
169452248,226802,83910656,124189,84643310,124704,89561,442766,219014085,23422,170198885,1,5199,449927769,381,1.56,1.28,68081676,65857000,1995000,87747043,9
86892914,252459,47734590,94779,48103962,97046,73543,344737,103192057,24639,87799342,58,7413,236685835,610,0.72,0.59,33231673,30023000,3002000,53237892,9
154220377,252637,78198841,107950,77691460,109357,162595,532945,196916176,38246,156616570,47,5998,399065488,1361,1.42,1.17,61473380,55276000,5922000,81790692,9
13833778,179641,6446532,83931,7916179,57420,50613,164720,25323016,13776,15924338,36,1607,51736405,408,0.17,0.14,8993785,4899000,3919000,29243369,9
164582516,308935,77285537,119583,78193396,109514,87361,445468,208132333,25083,165151966,41,7067,414429940,626,1.47,1.21,65359741,63082000,2002000,85935939,9
150476401,227695,77924290,104429,76854821,107057,87938,444583,193853520,26828,149539254,47,7103,389469816,624,1.39,1.14,61433339,59112000,2003000,81786062,9
183026061,335407,76360946,139950,72966570,135088,88502,489928,254552917,37155,178063100,323,9767,510002945,657,1.83,1.52,77916455,75607000,1989000,98033784,9
88918267,516794,45608469,124081,45754311,114739,129034,361601,117150410,24720,97257004,51,23974,253402594,1599,0.81,0.66,37566175,33322000,4039000,57440773,9
150706574,207787,76726198,111503,75157672,112277,95429,455674,190319902,27839,148496915,237,5492,388402146,622,1.36,1.12,59568748,55277000,3948000,79550830,9
483327358,775710,254731442,358562,256644032,365594,320055,1668525,1038431867,139025,483085920,5543,33695,1484924389,2331,7.55,6.31,307621954,299211000,8005000,328585267,9
86784487,553502,45488291,129867,45541768,116986,126099,379022,126465160,24858,95982425,51,28441,258044758,1598,0.87,0.71,38330731,36943000,998000,59700096,9
149608488,227972,75646760,109262,74854760,110767,70128,417053,191103849,20703,149565654,0,5813,391322415,374,1.36,1.13,58913469,54655000,3974000,78940172,9
278234225,246671,104298076,199771,104275384,200882,96689,688535,414792607,28937,278091148,162,8574,771638555,176,3.05,2.55,124720078,123350000,1002000,145061892,9
33030630,103812,18760644,69819,18930459,74523,64370,274514,54718670,24474,30770509,63,1911,97287810,450,0.36,0.29,18030887,16720000,1045000,37948287,9
53954096,504849,24626214,83354,25948023,83709,164693,390249,73347211,53078,55806086,37,9934,142902178,2093,0.53,0.42,25085735,19954000,4750000,45706665,9
155610522,189707,77958099,107755,77590123,112733,76542,443780,198647999,25924,153877926,196,7531,399629097,417,1.43,1.18,61109775,58748000,2025000,81307352,9
81356010,221614,36466863,92418,33138627,103780,206930,548770,105438930,82800,69754612,3,32509,220168493,2351,0.78,0.65,30934761,26550000,4084000,51882144,9
75594167,966246,39102196,126618,39560481,122578,231350,547513,118815236,101235,74494534,42,60106,215807006,4066,0.86,0.69,38655051,27292000,11119000,59256675,9
56860225,180234,26066165,72231,24791610,70558,50836,254648,66926209,56327,56111547,38,4369,154945541,1359,0.5,0.42,19309067,17991000,1058000,39152671,9
47571242,136791,24193603,79215,22098177,76340,112305,332575,60492432,42479,43662481,72,4088,132156594,1122,0.41,0.33,20166316,16126000,3794000,41042930,9
71808193,189472,29183654,89219,30027225,88383,65722,324636,86930266,19490,74760086,0,1979,206481678,387,0.63,0.52,28868312,24814000,3817000,49045295,9
82892244,473105,46093159,106778,45442327,100332,162557,415674,112537467,119755,83430495,50,13575,241892857,4046,0.8,0.65,36574497,30160000,6032000,56602421,9
19638171,118655,9411205,76621,9834296,77525,67548,228394,30858533,34041,19879343,33,2977,64165122,1393,0.22,0.17,11226097,10970000,0,31803869,9
28536622,176536,13312737,52704,15853484,54419,109882,312441,41290599,48873,27252914,0,11637,82902769,1283,0.28,0.22,14290662,9031000,5017000,34712348,9
154388553,214445,79655568,104309,78221255,111469,70331,425022,193539720,21144,152514272,86,5553,396696544,375,1.37,1.13,60417145,56149000,3940000,81550613,9
152302161,273006,80067914,103291,80818143,103167,87702,443645,198708477,22655,154236333,41,8681,403315685,620,1.41,1.16,62128930,57795000,3985000,82229117,9
22163061,159337,6710383,81154,8198865,68812,50975,191898,32370053,12390,23082189,44,2625,68704113,377,0.24,0.2,9641977,7300000,2085000,30870234,9
23368130,93741,9506447,71703,9346571,79837,69190,245249,30325320,23537,21496609,28,2436,67439657,400,0.2,0.15,11580992,10177000,1017000,33036023,9
56497384,176673,24464718,65697,23565742,67925,47581,243371,63222551,37232,55261602,39,4155,147643455,1356,0.47,0.39,18484056,17205000,1012000,39119422,9
25595469,117560,13457670,73261,13761143,75585,69424,276059,42813190,22872,23531950,0,1464,74481930,452,0.3,0.24,14523335,11126000,3034000,34956166,9
80123122,201383,40781493,94318,39466036,94108,66652,325877,89621574,29119,77272844,0,6383,217570836,611,0.65,0.53,30614101,27394000,3043000,51847247,9
82854109,219473,41265717,78243,40623389,83944,74045,326415,98743637,26718,84375683,46,9102,232636307,880,0.71,0.58,32560392,29346000,2934000,52470776,9
47673435,199580,23680713,69214,23389471,63774,48521,238589,58821789,14036,50922444,45,3829,136005930,377,0.42,0.33,20221805,19001000,1000000,39432958,9
248782500,246600,86151117,158818,86345840,159913,87646,612327,373254873,27559,250317041,67,5767,680805986,179,2.69,2.23,112993294,111638000,996000,133314307,9
90798774,441035,42785934,114551,40223058,120137,229364,586957,125098788,108552,86276783,111,28030,250164110,2349,0.89,0.72,40150746,33784000,5961000,60303993,9
42368786,898856,19726674,100682,20870300,101123,420385,808738,87437976,140197,43321004,1,27104,133202101,6338,0.63,0.51,28614967,12670000,15594000,48503327,9
81223220,259746,40589391,98307,39223507,97495,70303,338295,97400505,36252,80890074,2,5834,228068009,1587,0.71,0.58,31776706,27434000,4064000,52604834,9
21133572,124236,10198111,79854,10560938,80909,69825,232172,33615407,14681,21805294,32,1458,64614604,402,0.25,0.2,11335442,9967000,1107000,32474295,9
188153659,305646,93348954,129533,91132069,137991,180230,633644,245308676,56453,180647952,61,11936,500632757,1367,1.81,1.5,76207846,72849000,2993000,97600231,9
74185402,229038,40538809,83998,41836553,83603,60222,307714,94885075,18773,81735514,3,4366,219303028,632,0.7,0.58,27791953,25515000,2041000,48681356,9
150055039,218356,76446922,110623,75173105,110766,92501,436085,187204588,20788,148418905,134,5747,388890019,619,1.36,1.12,58915685,55653000,3035000,79930249,9
3143703,169938,3683752,49550,6029334,43148,37637,142918,14661777,21968,7826793,54,6048,11330909,622,0.13,0.11,5008886,3764000,941000,25290393,9
21221390,121494,11309203,73493,11399744,78842,72765,248182,35156870,18439,20176848,7,2025,56507313,450,0.24,0.19,11891206,8489000,3183000,32371864,9
152092429,255355,76131177,115339,76197668,115289,77162,423635,193273733,17987,151881597,0,5516,399635371,623,1.44,1.21,57207811,54849000,1994000,78187012,9
176868578,242613,65980442,125295,62958048,124840,85973,505464,251269020,40790,173616854,133,5700,493753716,432,1.82,1.51,76963473,75652000,995000,97587682,9
62849634,303631,27752219,83943,27599194,73161,133379,328930,76725949,44791,59664948,24,5286,165539402,1363,0.54,0.45,22451964,19142000,3022000,42300465,9
68362288,221703,30324234,87203,31788055,86490,63404,270517,88338890,12107,74157922,43,2766,199868252,389,0.65,0.54,25666223,23286000,2024000,45777966,9
56656214,161980,24368551,64273,23450281,67750,47852,236822,60339029,21715,54266726,29,3881,142633608,623,0.46,0.38,18102834,17888000,0,38594949,9
149360614,175458,77204583,106648,75702156,117122,74991,437241,191974609,25878,148222313,54,5991,382204256,375,1.4,1.15,60443084,58135000,2004000,79336562,9
160465551,185056,86089123,109906,85381786,109281,88244,479234,210765334,33480,159516853,162,7935,424485538,446,1.57,1.31,62454095,60265000,1981000,82922552,9
74014466,212764,39112393,99426,40450329,101304,60204,315646,94631098,18733,81145698,7,4315,214817548,391,0.7,0.59,27690111,26321000,1012000,47818038,9
84586210,455743,36678854,114196,38080203,90115,68730,324402,114695931,40122,84159202,67,23007,243440013,1374,0.82,0.67,36775689,33411000,3037000,56763079,9
127149404,193703,71601713,108091,71476335,109476,68928,402510,191912720,26871,127066482,0,4687,446360022,373,1.45,1.22,56922770,56578000,0,77942523,9
151173697,328581,78012716,110453,76771376,115555,133167,504549,208494152,41298,151827495,54,10097,395293066,1361,1.53,1.28,61169331,56957000,3997000,81633229,9
124977094,200210,44306808,118179,44880276,119896,88433,448475,190899528,25934,122528618,100,3509,351217563,445,1.37,1.14,57198357,54983000,1999000,78771399,9
228963617,1058805,120302963,187405,117246796,189432,517758,1188090,381896886,158996,219100808,16,35864,644028120,6291,2.73,2.26,115092361,101784000,12972000,136493364,9
22099221,168659,11078523,72475,11059501,72425,35273,174292,34771364,4533,25953293,46,2078,65225764,148,0.25,0.2,11775604,9471000,2104000,31569231,9
149072477,211012,76055810,108183,75169603,108822,71053,406829,188768823,22396,147517519,0,5283,385465697,371,1.36,1.13,58966669,55795000,2936000,79047812,9
51221179,308730,23734835,86960,25779091,73168,98676,285951,66038063,31667,53231323,32,5396,140146795,1118,0.46,0.37,22620151,19270000,3042000,41641220,9
80559146,154959,35647151,88743,32609998,101998,156586,456092,96198019,59220,70785292,12,13713,217699709,1373,0.67,0.54,31161628,29714000,1024000,52153192,9
24423916,676204,16174114,73770,15373023,70594,182908,420821,51251576,116770,13516182,0,16705,67387741,2362,0.35,0.28,16669348,10227000,6136000,37299504,9
18434322,143325,7399302,89537,8650017,64115,52738,175755,30907220,21216,20390423,47,1902,63564282,654,0.23,0.19,8698415,5243000,3145000,29320855,9
248370209,214559,85905405,162915,85940750,166239,88481,643432,376476596,32239,251313697,58,5757,684156095,178,2.77,2.3,114025269,112687000,997000,135159706,9
148179472,223537,74877259,111774,74820247,111402,69820,418121,195138252,21641,150157157,0,5151,384944538,373,1.43,1.19,57218123,56952000,0,77241868,9
26418094,128192,12965529,75247,12777829,76416,71476,274802,45022152,18030,26068879,1,1086,80875144,452,0.32,0.27,12851464,11475000,1043000,33404532,9
593504509,3057550,303003029,1305767,303726659,1286159,1247106,3760586,1151537432,776129,583580157,7417,55738,1743910438,3518,8.26,6.88,342011655,335753000,6013000,361986880,10
465185834,3332752,245140705,1148902,245941569,1147590,1102367,3796592,1033048706,679727,464297466,207835,56106,1434655099,4374,7.43,6.21,305196301,295830000,8994000,326177488,10
465370441,3723601,232671889,866627,234124994,881837,1290481,3859958,1036141606,717572,465565327,12751,74058,1424124511,5795,7.41,6.18,305956959,290717000,14985000,326122895,10
339793866,1695462,180291130,687234,181693515,676312,497660,2283507,693939213,342210,340335759,1405,31136,1050923992,2024,5.17,4.34,203954767,196613000,6986000,224370151,10
400423249,1723960,192302739,1189342,192148241,1183661,439004,2211290,766459819,224832,401455792,7617,27594,1218900070,1891,5.6,4.69,229007986,223403000,5009000,250603106,10
534756198,4085932,266558443,1395643,266367326,1385789,1694224,4469652,1191917917,815180,533201190,9495,78455,1640848258,5748,8.75,7.3,352871193,341653000,11021000,373764202,10
348171838,1468451,169810622,1109181,168708166,1110065,451241,2120921,675110953,264378,343432123,8559,23821,1064163530,1986,4.99,4.17,200741006,198486000,2004000,221500322,10
364285191,2988209,184676263,816240,185829511,807338,1167443,3250363,822295644,758426,360584685,8026,50200,1118748799,3521,5.99,4.98,245752287,236445000,9016000,265990234,10
385612887,2931982,195519903,1069732,195541517,1065578,1071331,3169165,851862119,667972,387021513,7015,44044,1176925457,3259,6.1,5.08,253558067,244248000,9009000,273311287,10
438960163,2561794,215690649,1230907,215583589,1216183,1061683,3141310,925639822,617851,433964757,4317,41799,1343898482,3520,6.8,5.69,270682463,259316000,11013000,291574240,10
361562602,1724628,179550072,1065103,177754730,1077870,451000,1970046,721822994,258994,360406570,6413,30761,1099881200,2024,5.25,4.41,211163040,207942000,2999000,230998481,10
363639973,3153938,184567302,777062,184876295,768902,1239758,3382135,810107835,739593,360265017,8789,46094,1115038979,3616,5.77,4.8,240049490,236746000,3009000,259769640,10
592800454,3691664,305485159,1127786,306681879,1137402,1294147,3791486,1150392488,690468,592774299,8389,80662,1756558261,5035,8.32,6.95,340363931,332075000,8001000,360140195,10
1067926655,2394832,522442146,1951326,522500470,1943935,829035,3954666,2196093079,333009,1064542302,2187,58967,3200745086,2992,15.95,13.37,645366852,635113000,10001000,665523598,10
378831764,2976066,206306668,888320,206097858,876290,1155424,3250956,874688868,765156,374427226,17490,51082,1178310131,3517,6.42,5.34,261329386,258993000,1999000,281159696,10
411780544,2947801,207615464,866051,205603672,870230,1125234,3261556,904738031,717558,409620184,8085,38631,1268862339,3310,6.47,5.4,264483441,259182000,5003000,285895166,10
418911995,3624489,213236369,838899,214119503,840424,1353671,3937939,946999413,686849,419578872,14528,69872,1292382937,5991,6.82,5.68,280524170,273157000,7004000,301157423,10
567486408,3170627,297253074,1215544,298386776,1202948,1188820,3914192,1106064986,724042,566548990,7132,53298,1680621414,3840,8.0,6.67,329883184,322512000,6989000,351416307,10
693212551,5585171,362375299,4170183,364307659,4137985,1200678,5331813,1602693550,971279,691763596,14386,89439,2147968434,6448,11.56,9.65,472769229,461481000,11011000,492523392,10
607273257,3964910,334653657,1397239,334753875,1411425,1965893,4573097,1394815962,852425,610182812,4970,76687,1960666159,5991,10.07,8.4,411624615,396257000,15009000,432063799,10
693870274,2126814,341276596,2227455,338155119,2232973,800920,3000813,1304415006,374840,690266872,7999,195446,2070982372,2762,9.52,7.98,382776010,378485000,4005000,403257671,10
1118363120,3292360,522844694,1842974,521885379,1834483,1183086,4675436,2419901920,502219,1119565956,2476,98914,3426677475,6316,17.69,14.83,713480049,698030000,15000000,734894384,10
371004033,3368036,187607963,795851,188073986,777687,1346845,3848264,829808223,698707,366492164,6464,54769,1134764434,4695,6.11,5.08,247783853,239446000,8014000,268192382,10
603666029,3425041,313836413,1258096,314093864,1266589,1293244,3949965,1175444087,707783,603077720,9339,48829,1786053183,4300,8.51,7.1,348137466,336803000,10993000,368901913,10
329337015,1841141,170605956,679880,169684270,681716,517372,2126762,657396791,329719,325752448,5548,25777,1003279614,2227,4.83,4.03,197638502,192214000,5005000,218790264,10
624431881,3857696,318744701,1297671,318553905,1290040,1407804,4339560,1224699139,729592,621538721,10534,64994,1844953955,5986,8.84,7.37,361833615,349515000,12017000,382427811,10
418352947,3539722,213144509,834381,212310276,825560,1332079,3890230,948524260,721000,418904796,7928,63672,1290201665,5990,7.01,5.86,279153951,268740000,10027000,299345700,10
593393865,5092470,297194796,1358988,298986893,1367395,2602581,5670925,1432583847,1222113,595418104,8669,79836,1827581593,6254,10.13,8.42,420732264,405492000,14981000,441571726,10
741061997,2141484,393739752,1858474,393028536,1861163,754660,3105155,1461704027,556650,735736385,7303,53577,2228971304,2990,10.66,8.93,430521675,424166000,6002000,450340956,10
479129331,1434771,250748453,1154005,248885414,1134924,457892,2257871,827515660,302642,473652839,4034,29960,1425098868,2017,6.06,5.06,245813238,240574000,4991000,266501681,10
529081355,1767003,279762024,1551967,279414251,1556056,439510,2217158,942865281,273196,524309978,6361,31807,1558915230,2019,6.95,5.82,280709451,273481000,7012000,301033897,10
489009872,1757172,270020512,1389344,269234370,1393003,436980,2320636,1083987515,374867,488071447,6343,36277,1571771923,1891,7.95,6.65,322589223,319284000,3002000,342332840,10
522129621,1573097,274101311,1534989,273229899,1521380,504055,2345716,924593476,315270,510825691,7801,34795,1531807225,2019,6.79,5.67,276112402,272482000,3005000,296362746,10
517077104,4818116,269720638,905726,267395235,901350,2209608,4698084,1231243830,972538,522186229,6360,122573,1643633844,17322,8.81,7.34,360441610,334132000,26010000,380611199,10
443650769,3476298,217901478,852573,215823227,853329,1390605,4101829,980703311,730075,440227614,5813,56720,1366382279,5799,7.18,5.98,294208876,280921000,12996000,315880022,10
354847543,1847038,178129584,856049,178159267,838973,543566,2071644,705354149,259779,351169326,4629,36422,1116423663,2870,5.16,4.31,210874858,205577000,4989000,231575016,10
352069715,1505235,171483247,1075672,170725679,1061035,428219,2002061,691422214,304343,347497111,4682,23534,1067080184,2070,5.07,4.24,207118967,198808000,7952000,228302278,10
380849732,1786375,190607871,1089113,188918258,1071180,620225,2280530,769454760,289965,377925449,7511,45383,1174788876,2997,5.6,4.68,229027671,223679000,5015000,249393331,10
547541726,3156921,289734514,1262007,290857025,1271659,1214624,3512859,1084258774,734143,549634825,5499,53090,1622983129,3516,7.87,6.56,320907577,306624000,14028000,340770366,10
546222215,3172606,291104477,1254674,292556094,1262936,1183089,3537216,1085847313,740514,547594688,7609,52696,1625552044,3515,7.88,6.57,322584266,308303000,14013000,342542577,10
546904383,1483469,284216786,1509314,281484923,1484424,503477,2517236,965305783,299531,538533282,7481,31146,1608413675,2018,7.16,6.0,286612090,281284000,5005000,307385066,10
530529821,1735869,278828326,1505889,276957480,1508563,459084,2234703,939140898,291231,524479853,5260,32015,1559133725,2016,6.93,5.8,278875814,269529000,9017000,299300463,10
598428301,2526493,310924587,1390108,310460517,1368994,769389,2922707,1087636716,350929,596029682,8768,41059,1772147440,3452,7.97,6.66,322702580,306453000,15971000,343802651,10
605369851,3788678,324098074,1346153,325544137,1335190,1425923,4331174,1225530254,757159,604797997,7423,70626,1804573343,5797,8.98,7.51,361095986,351638000,9016000,381153216,10
893687149,5394981,484475462,2026982,482416956,2021283,2654704,6416718,2045484725,1035588,892287894,3749,1501367,2772514672,7683,14.95,12.5,602504131,589167000,13003000,623172098,10
420220917,3544016,214311211,823942,213329781,812494,1302477,3824608,943019869,734180,416372374,13140,63690,1287990327,5989,6.96,5.82,276872046,264501000,12022000,297463260,10
694127804,12145446,363043657,4355066,362343294,4300045,3736642,10639204,2017766793,2793106,687998750,8593,100676,2130260665,7145,14.39,11.96,595765945,582551000,13012000,616488279,10
427172855,3712330,222535589,936788,224093668,952188,1305874,3613709,968268099,730726,423703874,53087,61200,1321637223,5796,7.19,6.0,286368222,275933000,9997000,305827858,10
491545230,4524004,258810353,909440,257478834,909715,1780137,4489785,1170921220,858982,490074354,3531,84074,1539012627,7032,8.69,7.23,347040396,333777000,13030000,367729240,10
420750071,3623046,212132147,1089388,212476533,1105016,1326028,3892240,950145553,703888,419947754,261971,61725,1296810993,5991,7.0,5.82,281874467,271558000,10020000,302576636,10
574515993,3352184,306429987,1281534,306663314,1259042,1320437,4151201,1143625670,731375,572833038,9651,61694,1711502246,5789,8.37,7.01,335489134,322245000,12969000,354274188,10
514655316,1815815,261131272,1466106,258845033,1456396,538350,2496206,1099166196,355800,512513671,6103,31625,1574603430,2070,8.09,6.78,324849633,320426000,4005000,345609693,10
419348005,3684885,213028069,843157,214456767,842969,1316903,3938541,945257269,702792,419750172,13423,64448,1293100522,5992,7.0,5.84,280167238,264635000,15036000,301283431,10
520276464,2652715,251161640,1279269,250882092,1284754,1157025,3188610,1094682785,566789,519533113,5400,58409,1618712574,4141,8.07,6.76,321908922,317681000,4008000,344085324,10
418551458,3627429,212328275,827875,213790221,828854,1317453,3921229,943490366,710699,418747586,14216,70048,1290933517,5991,6.87,5.73,280889585,269605000,10983000,303741720,10
574406322,3608212,299970142,1275022,300185129,1279992,1225786,3956870,1137630170,722707,566442728,11118,70262,1715262818,4631,8.22,6.88,329645653,317431000,12016000,349924920,10
691115774,3047336,379090580,1952389,378394317,1931804,1230335,3883468,1355575321,715026,682057851,6398,65583,2069325929,4229,10.16,8.5,399767605,387525000,12016000,420487477,10
665288337,3770688,339191080,1344677,339723968,1342343,1377730,4250821,1321620699,717947,666438770,6825,85842,1970363532,5795,9.73,8.13,392022568,381712000,10018000,412010025,10
368591340,2917137,185684753,804079,185743508,800100,1195168,3311304,827219406,751244,363278337,7477,47206,1124946613,3520,6.13,5.11,244304652,236020000,7966000,264512418,10
399381352,3625214,201573948,803571,201965162,805961,1406685,3989674,899193762,738731,396426297,6831,63260,1217771431,6185,6.62,5.53,261308677,252025000,9000000,282322113,10
372757365,1513147,184020082,1115408,182204092,1112655,480973,2111745,724160067,265630,367595161,4512,29130,1125374028,2021,5.33,4.47,214940877,207685000,6989000,235401837,10
383826791,2869464,194855686,808041,194830009,790643,1281414,3627827,831434015,694858,384347211,5471,50741,1167440586,4301,6.07,5.05,248726509,234311000,14018000,270306013,10
389315656,2951983,196125883,846093,195754203,838139,1193932,3357830,863659882,741826,387518589,10911,50099,1188220680,3523,6.35,5.29,256924399,246510000,10020000,277444233,10
582814727,8001095,315768315,2814810,315665066,2815129,2658271,7509428,1571349876,1857010,584103539,6926,79743,1816851976,5604,11.41,9.51,464128554,449901000,13996000,484550360,10
454168869,16155281,473918867,2442876,472346583,2448319,1322006,4279227,1172347640,1507900,454417225,935,58589,1809234509,7927,8.45,7.03,347880638,335586000,11985000,367351053,10
712942062,5049557,372184305,1366731,373563725,1369185,1849352,4840650,1437721717,831921,716101404,9147,87554,2167271937,7034,10.71,8.93,425049572,404735000,20036000,445601627,10
509955005,1459926,264491702,1477624,263040811,1452582,418477,2299712,890455287,315664,505527205,3544,30521,1505162833,2016,6.72,5.64,260370711,257019000,3011000,280872685,10
353441395,1581282,173775877,1074117,171595803,1081863,428464,1912368,698628753,287559,349807343,6634,26360,1080479988,2217,5.27,4.41,207742367,201404000,5982000,228374155,10
511066094,3332212,254187997,1237686,253068042,1220080,1496705,3835252,1117011894,733579,507150891,13446,70199,1567018689,6480,8.22,6.87,330461186,316157000,14006000,351972641,10
461914746,3025639,228063156,1296762,227626412,1279682,1327469,3617984,1015472112,657742,458983387,10752,63136,1414945419,4137,7.46,6.23,300614045,291270000,9008000,321310712,10
732473076,2022997,390097620,1783833,390022297,1780534,718215,3085175,1454496538,395948,727919149,3963,54071,2215823994,2995,10.92,9.15,429467944,423088000,6015000,449893413,10
481963767,1662792,256364930,1290625,254775135,1283057,435219,2121009,844721086,298263,475853807,5278,30981,1425967148,2019,6.37,5.33,250359357,244999000,5020000,270981741,10
1356641298,19891342,711059891,3229925,711160787,3226134,1562967,5724073,2671745448,1717082,1358103030,256888,88428,3955749032,4819,19.9,16.65,782847692,775443000,6994000,804252674,10
552431022,1931836,283103572,1388120,280804100,1377967,722730,2840016,1208197557,413309,551326751,9204,46816,1720863341,2999,8.96,7.52,356670470,350391000,5989000,377231828,10
290728154,1713430,153607508,535198,153705059,541816,418967,1868693,573901763,270276,295390866,1320,27645,908740151,2022,4.33,3.64,167741642,161377000,5976000,187946237,10
516510497,1880683,276615320,1320761,274404681,1297085,614519,2397291,927119440,302669,507695146,6099,44865,1519847877,2863,6.93,5.78,277604596,270258000,7006000,297445072,10
354445695,1682413,174674824,1131481,173040014,1133177,472412,2018685,702625891,344672,351258759,4891,39127,1080200515,2804,5.3,4.45,207317066,201997000,4999000,227739737,10
449310833,2583149,230951267,1121652,230136955,1131428,822110,2669924,959290201,371363,453136209,3884,62654,1419478922,7172,7.13,5.97,280397770,269056000,11002000,301422076,10
580743721,3038782,316913152,1317974,317099545,1320246,1255537,3750484,1156099056,766878,575406011,8163,54915,1733009960,3520,8.66,7.25,338769801,331486000,7010000,359136445,10
398143697,3625882,210579405,843711,211083053,852684,1312563,3460781,905402612,713855,393944780,4785,63092,1232457741,5895,6.67,5.56,270068048,261805000,8024000,293182237,10
411710576,9857557,114266594,5990156,115693196,5971359,133035,1077959,721654216,33506,412663776,271,10837,1105273352,198,5.3,4.43,216391581,215144000,1000000,236676557,11
812903515,22283439,266546765,6206426,266672433,6208508,206797,2364782,1314118037,53276,814188134,644,20797,2342960577,224,9.69,8.14,388324320,387057000,1000000,408256707,11
675271338,12975142,235493255,6242033,237108305,6232129,199708,1738700,1271181325,54539,677051975,174,17029,1865143913,174,9.41,7.89,372686993,371502000,1001000,393392338,11
1021958966,24712689,411782551,6753231,410302549,6746178,515375,3521132,2322467714,171823,1020024770,39111,58574,3121150577,2889,16.68,13.96,680315001,672026000,8000000,700732432,11
341236044,12517494,234326226,6102942,234324653,6086079,127025,1089262,721575763,33284,340780875,180,10427,946522223,173,5.06,4.2,215093866,214903000,0,235036086,11
910224065,22507936,367700792,10933549,369052729,10896355,306703,3430949,1852509856,101400,911724043,346,26188,2649868538,184,13.34,11.17,545370948,543615000,999000,565911351,11
4648579585,26955023,2285630028,8308858,2286444062,8306428,1271730,12778641,8795168437,289543,4651083046,21120,125344,14490446001,222,66.35,56.08,2575379985,2573501000,999000,2596480292,11
674707030,13024940,235990542,6254074,237550409,6251530,205215,1846434,1262872683,50391,675692749,75,16980,1863058296,174,9.29,7.81,371978532,370678000,999000,392641700,11
517417501,6513387,128865712,5717476,130423644,5691154,145518,1220426,856715865,37073,517606078,219,11875,1470274268,180,6.24,5.22,255126518,251927000,2987000,273818025,11
568933962,12712200,157345820,6088529,158795864,6052801,169467,1406847,923944732,42711,567703449,172,13406,1579830258,242,6.8,5.69,275475748,274222000,1000000,295824039,11
226727780,12321819,27233969,4494434,29943892,4473252,87309,725510,419818212,24149,226962845,72,5604,476799953,176,3.1,2.58,126945056,125659000,1005000,148266067,11
1979355303,8548514,862197349,6968348,862177187,6956686,609504,5346825,4322749222,157620,1981511989,7959,57818,5776864235,175,31.06,25.97,1269412175,1268132000,1000000,1290564034,11
1619800784,9939902,698043115,6771864,699339952,6765116,504838,4391937,3397865110,113440,1621470409,575,44767,4781539170,187,24.58,20.56,1002624420,1000989000,999000,1023717134,11
8023379,238294,4691914,75554,6147473,70243,23493,149826,24177761,6926,12618334,140,4034,33512526,209,0.18,0.15,6976739,5043000,1681000,27697395,11
2988570758,42458598,1502083791,42505729,1504745644,42467836,1127397,10594335,7851542783,245761,2994695659,8777,104512,8959367147,177,56.36,47.18,2297236732,2295621000,999000,2317387156,11
684023607,13291590,705204842,6261007,705592989,6250311,295839,2481945,1822336206,67077,687038270,137,22898,2835495232,237,13.04,10.86,533219987,530736000,1999000,553916034,11
638351746,13048167,235774987,6273024,237285007,6259952,196972,1727549,1211491524,45246,638923043,3397,17461,1833292090,223,8.93,7.49,359616394,357265000,1995000,381476308,11
