file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1017040.exe,153445022,270993,80379622,108825,79305670,107760,79304,458679,200109238,24602,149688591,152,7011,399724865,418,1.39,1.14,64197296,60659000,2983000,114875266
1140402.exe,147740771,238810,75695010,108076,75087397,110088,70115,426908,191334866,21058,148090484,32,5075,383833991,371,1.34,1.11,58980301,56742000,1990000,79353076
1187270.exe,70795609,258604,37926237,95492,37675193,95931,70874,324707,84734638,21661,74745984,3,5618,203154750,609,0.62,0.5,28040345,24893000,2872000,48504377
1228057.exe,149087143,212100,75193291,110416,74927395,109917,71629,412550,186465277,19653,149753570,0,5727,386274725,374,1.31,1.08,57989219,56781000,996000,78402001
1357465.exe,156513628,194641,84011572,104298,85874219,110873,71272,417771,194266777,21098,157075269,26,6537,399896418,378,1.37,1.13,60664663,57473000,3024000,81103621
1367032.exe,152340065,202525,77913923,108484,76424281,113456,75350,425887,192954065,49204,151365283,33,4935,393627277,1351,1.35,1.11,60065510,57737000,2025000,80350828
1370800.exe,54155048,177970,24758518,72994,23959063,67855,69855,290565,62539555,27632,53822014,27,2722,144773107,619,0.42,0.34,21025715,16780000,3948000,40259187
1671790.exe,32983233,110877,17570614,72537,16937534,73517,64501,266622,41653528,20039,32091856,0,652,97707349,406,0.3,0.24,14342653,11824000,2149000,34304620
1803796.exe,181791502,548633,70660183,147445,69789803,158110,260279,779332,284266492,84419,173001202,99,37266,508536415,2141,2.01,1.68,83522085,76269000,7024000,103944977
1845510.exe,292699395,608258,139705702,238591,139685442,238683,197500,904099,470727608,50836,295812644,7815,23770,822824389,1651,3.42,2.86,137995856,131746000,5988000,157479718
1992685.exe,149672757,205356,76190995,107989,75226725,109183,71560,413279,188040609,21324,147633232,0,5403,383971919,373,1.32,1.09,58930828,57705000,994000,79208995
2006045.exe,54529514,174046,24140318,66082,23314758,70872,48452,238002,62471093,17114,54839357,27,3345,145418887,625,0.44,0.37,18327737,17078000,1004000,38252229
2169893.exe,154417364,229510,76247264,116858,75476082,119303,95842,442230,202105078,23230,161251162,129,7004,405088044,619,1.45,1.21,59759563,57499000,2017000,80099576
2312876.exe,248445788,215371,86303979,160665,85863096,166395,86673,628788,384939590,32959,249892505,146,6296,682830579,180,2.72,2.26,115533878,113235000,1986000,136236168
2358896.exe,19690777,148701,10440763,73718,10907959,74255,63977,218839,35292517,14396,21713806,42,1335,61031226,401,0.24,0.2,11736656,9372000,2082000,32311986
2395064.exe,136323892,1064307,67086346,165764,68497860,168990,485731,1070037,322140546,152231,138408697,12,39812,409454956,6480,2.27,1.87,98113468,88629000,9064000,119051176
2436754.exe,68527544,263337,37187323,97289,38220838,98261,95395,359322,93624156,34015,77366935,0,4864,200179325,860,0.66,0.55,27290417,26092000,966000,48228182
2448903.exe,145064836,187748,74158439,114074,74213183,113964,81901,431351,197848981,26862,148399602,0,3911,392698182,384,1.39,1.17,57274089,53975000,2944000,78484346
2462469.exe,21518709,125274,8516073,82907,9113637,81699,65016,217238,31476132,13846,22453830,26,1556,64367415,408,0.22,0.17,10394222,7036000,3015000,31480584
2578170.exe,88229235,506930,45605300,133140,45424247,120883,101608,329295,117274873,21154,96441891,74,23297,256594290,1377,0.82,0.67,38021163,32767000,4964000,57837880
