file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1489349.exe,211781296,327281,59146905,7395277,59117509,7393530,127693,1079486,794389514,30783,212705049,72,10912,511549283,128,5.7,4.77,233598710,231084000,2000000,280998542
1519241.exe,1110749495,709099,571137880,8710059,571311196,8693368,355416,2948350,2448119019,101054,1110930150,65,29088,3243776085,132,17.36,14.49,717825954,717483000,0,738593898
1520788.exe,213093083,280596,69989331,7211912,69701642,7208499,137039,1103359,808915577,37022,213330980,795,10328,585979764,132,5.74,4.79,240122592,239729000,0,261728141
1599310.exe,198811749,188042,68206175,5646295,68157888,5639070,92332,738855,479490777,24905,198198460,45,8322,624296951,132,3.32,2.75,144702142,144499000,0,164806856
1606221.exe,285676349,380307,111993360,7220896,111886174,7234921,161879,1362978,1025307394,39525,285469681,201,14599,814515899,134,7.18,5.97,303613825,302278000,1000000,323783215
1643497.exe,1418578985,1012575,634925740,3423873,634801501,3429293,431015,3604968,2916897873,124016,1419577300,1866,58489,4174231516,134,21.29,17.9,859417183,857817000,999000,879657539
1648142.exe,281241037,40830612,107420408,6405418,107311652,6384037,123028,1076876,805779120,27701,280563067,132,10458,841207185,86,5.73,4.79,236632387,236306000,0,257214862
1691152.exe,121783018,848611,45132828,1008173,45201118,1002961,313278,1156901,595096127,161393,123927806,349,26142,340075058,3206,4.25,3.55,173882778,168521000,4985000,194763268
1710633.exe,214696573,299098,60619492,7201491,60569374,7186777,116229,935078,461601537,52111,214576339,4104,19844,492445539,240,3.17,2.64,133323626,131674000,1005000,155144724
1831963.exe,148200860,282564,48627549,7631061,48934328,7687827,125673,1038301,753538285,32109,149745344,307,10274,383088037,132,5.3,4.41,223937271,223808000,0,244430382
1939404.exe,3597683579,10620601,1678170924,8860899,1678041057,8894883,3252326,12068706,7050994337,1338181,3601003080,51465,687637,10748846697,35932,51.07,42.84,2060655433,2001263000,59007000,2080420150
2050326.exe,306427177,412477,112726169,6998955,112860714,6980265,162668,1401239,1014072186,38842,306288240,133,13709,826492673,132,7.14,5.94,302034152,298817000,2998000,322006073
2084584.exe,158571809,252535,48462967,7854475,48917645,7927332,140165,1106289,754501468,39816,161012803,185,9456,372475143,126,5.39,4.49,225662104,224432000,1001000,246023127
2167115.exe,215126276,278212,62734415,7308539,62552402,7268851,142246,1111685,801570362,36221,215084169,0,9611,530077400,133,5.83,4.87,238580547,236245000,2002000,259903240
2173464.exe,58588420,290023,111832711,7250387,111596946,7246735,118961,957079,632598843,30683,58034250,262,16646,426611672,132,4.57,3.81,188831081,187602000,997000,208998439
2266185.exe,295331975,384462,101334436,7044892,101334085,7052743,177069,1423764,1034331283,39640,296174021,38,12582,854109080,132,7.37,6.14,307056208,305670000,998000,327425074
2278847.exe,137236554,821139,58665046,307614,58627625,309507,341884,926333,407167757,111739,137385579,103,30179,509452872,4042,2.86,2.37,122922887,118710000,3990000,143219384
