file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
10178028.exe,252827920,329590,156518911,1011744,156596990,1010852,132093,904682,521042366,962028,254167452,135,555459,783378804,129,3.72,3.1,154202004,127539000,26110000,203805471
1095744.exe,254942430,267707,156236673,711316,155846624,714916,113353,833209,522299917,1305293,254862154,198,299948,777704148,128,3.66,3.03,157400921,126050000,31012000,177810187
1201761.exe,259244965,384658,157962690,711137,157126093,710162,146814,860960,511242107,1317907,255923748,0,239943,785099264,714,3.64,3.03,152172310,120035000,31744000,173166708
1289148.exe,256015209,269134,157150851,704962,157006302,716188,114894,862936,525431737,1308382,255874138,29,308830,780503983,127,3.71,3.08,156983636,116487000,40168000,177921859
1322833.exe,254917338,273262,156303802,761522,156293073,763624,111536,821001,513400049,1246542,254507802,44,277316,775297138,128,3.59,2.98,154979676,131566000,23099000,174856249
1343819.exe,253701208,318738,156170748,723685,156021244,724233,107523,777791,514424977,1308594,254801600,26,273250,775048152,128,3.59,2.97,154637919,131276000,23048000,175526893
1349457.exe,253415548,264412,156656669,902900,156315924,901472,107660,773308,519377364,1097974,252726400,10,500217,778610304,129,3.69,3.08,152715453,120338000,32090000,173399377
1368556.exe,251860118,290376,156941235,1008236,156652546,1001185,107580,789343,522381817,1324383,251274731,126,530996,774947407,129,3.64,3.01,156932541,127593000,29135000,177304717
1417617.exe,70590931,213925,46931503,217595,47446799,215167,51149,313181,111535355,15114,71588400,45,4447,248309827,134,0.78,0.64,35121530,32887000,1993000,54739382
1449665.exe,165307845,5015840,115093714,1291146,112339916,1265858,1622193,3127841,566890496,1903779,162500300,20651,612588,580251023,9006,3.0,2.6,91570175,52582000,38692000,111796688
1563740.exe,256200436,307891,158732299,938123,158272719,943215,115333,847174,524745414,1103185,255161499,44,523976,787194353,130,3.69,3.06,158087255,132892000,24979000,177814234
1568383.exe,253473113,280959,156957479,924907,157646061,919293,99861,739157,504546779,1220553,252970398,312,243029,777775003,129,3.54,2.96,148714158,125444000,23081000,168766573
1600646.exe,253195822,282737,156538881,911944,156069249,904750,109234,809199,513564191,1307484,251900903,233,398175,777916882,130,3.65,3.02,155023962,128865000,25773000,175497044
1607191.exe,35570274,241440,19989696,285831,20759039,252079,65118,263231,66951689,25165,41803352,142,5202,117101391,588,0.44,0.36,21987267,18702000,3117000,42603791
1623932.exe,69873527,206295,44991720,191245,44626140,190226,68697,342481,108657787,26365,74402451,21,4628,249104093,330,0.75,0.61,34555325,31215000,3020000,54644662
163578.exe,69697039,227904,46788537,210412,47323556,207752,46972,300660,109494787,17071,71064101,41,3956,247165215,135,0.76,0.62,35230175,33003000,1941000,56482902
1658193.exe,67642695,184780,44095172,213732,44347864,210422,52929,301764,104130775,18262,67369774,1694,3917,232817979,134,0.75,0.61,34025474,33795000,0,54112327
1751629.exe,69037429,189535,43876045,213831,44357125,209985,47139,299774,106929102,18262,69462415,2033,4408,237004101,133,0.76,0.62,34671702,33508000,1015000,54832603
1799592.exe,253273351,317779,156277177,700244,156690291,697336,101251,741192,496077284,1382266,253301457,357,13510,772626095,128,3.46,2.87,148395610,125097000,23017000,169123290
180566.exe,58058606,205743,57563093,211115,58301047,206004,47564,283537,124571992,19723,59538507,31,7008,292615134,132,0.91,0.76,36740989,35535000,1015000,57172155
