file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
2407087.exe,111212906,127579,60633037,104420,60325037,103507,49665,347453,170914860,14774,111320469,5306,3401,323617073,127,1.24,1.02,54308220,51013000,3000000,74594455
2481996.exe,227390708,322741,114539643,169012,114095242,167058,88209,594025,350643779,30032,229728756,194,7316,665982226,324,2.54,2.11,105775124,104447000,994000,125513265
2591738.exe,62275582,86210,32234454,82930,32029646,81661,39105,263783,103643338,16603,61844634,0,1814,191825919,134,0.76,0.63,30754052,29485000,1016000,50546592
2736242.exe,62019394,91653,32334493,79670,32084596,79123,42711,270044,104447866,14771,61798826,1946,1964,191954382,133,0.78,0.65,30626369,29367000,1012000,51106360
2745547.exe,111369402,133378,60892342,110443,60579492,110598,54896,391515,182686087,15958,110878784,14260,2994,324683391,127,1.33,1.1,57899220,55601000,1950000,79552877
2774509.exe,225723795,422138,114077772,172072,112100871,176525,114407,665806,339755276,41977,225565413,112,7096,658984832,518,2.44,2.02,103251610,101899000,999000,123776041
2780834.exe,225068428,295025,112889539,179067,112955114,181461,90748,611174,336969194,32241,225558936,187,5602,655117153,323,2.47,2.07,99420575,99133000,0,119743959
2832245.exe,222555891,346752,112278295,179730,113553569,182684,98098,597410,340412139,27054,226653103,1,5782,653568592,324,2.49,2.09,100133426,96836000,2964000,120702252
2847173.exe,59940747,152294,32536431,77051,32818794,79640,38837,269038,102509485,7285,60657666,4922,3165,186433809,132,0.74,0.61,33450316,32181000,1005000,54432834
2913642.exe,61184566,166308,32024504,93480,32303009,83949,58262,313522,111061673,20357,63414937,5485,3187,195217866,327,0.77,0.63,35341397,33003000,2000000,55655904
3184306.exe,224999165,312074,112978017,179798,113229182,183066,95730,590135,336215221,30293,226037559,0,5422,655047410,325,2.49,2.09,99088451,96744000,2015000,120070373
3187447.exe,59571472,139364,32536075,80100,32724427,76417,38541,285824,103283542,12123,60430349,6397,3371,186158778,132,0.73,0.59,33873698,30758000,2883000,54463554
3234095.exe,225812502,299018,113625678,174233,112320025,180032,97774,622633,338504283,32746,226048248,38,8089,657915206,324,2.45,2.03,103010769,101586000,1005000,123909489
3235338.exe,154481726,258894,77274654,144607,77531641,137700,71191,442708,214656096,25255,155887595,43,4595,425788207,323,1.56,1.31,62892261,60636000,2021000,83079576
3236787.exe,153237356,313205,76094361,149475,77211351,141005,69873,423535,215978450,22955,155878502,1547,4991,424573179,324,1.57,1.3,66256915,63964000,1998000,86160360
3270012.exe,151730435,329807,76326674,150129,78042940,140452,69877,426985,215733168,20318,155092182,33,4728,420499913,322,1.56,1.29,65685080,64465000,991000,85831856
3477485.exe,111734155,134593,61054166,107568,60420767,106601,72035,365622,171350068,23210,111645551,5521,4344,325894950,322,1.26,1.05,53410935,51127000,2004000,73681655
3521600.exe,60547925,127364,32389937,77778,32724284,81584,43080,273157,103728391,11272,61158698,7633,2913,186930085,134,0.75,0.62,32898914,31603000,987000,52812380
3523845.exe,41620028,107713,18694201,85830,18375754,86791,52284,254117,76639643,9995,42256234,7827,2597,126872175,226,0.53,0.43,25296097,22098000,3013000,45971293
3627289.exe,223509265,334037,112298889,178666,113095488,183349,98078,637475,343328780,27008,226367263,52,6925,653324520,326,2.49,2.07,103276457,100051000,2971000,124351915
375888.exe,59650206,147456,32632499,84556,32794195,79710,43489,285938,104880694,10122,60730338,3504,2865,186826137,135,0.75,0.61,34071969,32884000,996000,54112296
3863251.exe,109533785,213488,59112571,113738,61098684,105834,70307,361435,172862300,15927,114263817,9801,4032,323283579,321,1.22,1.0,54269777,52942000,998000,74043160
3892624.exe,115074815,212802,62377927,108006,61544318,111513,92893,431068,179103045,24111,115508101,1222,3037,339994757,519,1.34,1.12,56183941,53813000,1993000,76239117
3901913.exe,68753497,123427,41374140,92488,40922667,92546,43367,297510,127126446,12799,68935192,5441,3118,235691171,131,0.93,0.76,40717518,39358000,1009000,61712046
3902315.exe,177659583,422254,87007035,159930,83801432,171167,103615,575546,267217889,42064,173073573,27,4359,525192231,524,1.95,1.61,82874549,80554000,1964000,103809572
3903900.exe,55813940,125935,31801980,90215,31656199,92176,50493,312282,109179033,11418,56460937,1155,2052,177096209,134,0.73,0.57,40763741,40467000,0,62702733
3903935.exe,179048915,326894,86656047,160940,87484381,161253,88333,580376,277565197,37039,179419201,1,6507,532506684,589,2.01,1.66,85691811,82408000,3014000,106129065
3932932.exe,109548865,155671,60312312,105696,60051938,108897,53790,350096,171442665,11773,112131386,2792,3982,324157626,128,1.24,1.02,53874705,51525000,1981000,75521754
4073051.exe,109727931,147895,60397476,103802,60150546,105638,49595,361923,174892687,12053,112232974,5674,3081,326402598,128,1.29,1.07,55315460,53982000,999000,76272207
4121629.exe,114572220,174802,62175385,108637,61190528,108249,67282,405222,178515182,18971,115194427,3413,3458,339718977,324,1.32,1.09,56356785,53091000,2949000,77573968
