file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1086590.exe,3303586207,7396264,947360840,1207900,947248408,1186391,491065,5029750,3352663424,122846,3300129960,140,41425,8261773233,231,24.66,20.73,989966286,987355000,2000000,1039953423
1251351.exe,9105721932,33820478,3079868916,5024486,3077215028,4942796,8107843,31431778,14024747754,3374661,9106320333,28713,887931,28026454704,99867,101.91,85.51,4079166091,3922476000,155979000,4099878252
1573990.exe,7187213535,32031206,2563067724,3426234,2564532136,3420617,7179674,25340637,10575740630,2549206,7184894300,1008,502697,22257678957,98332,77.31,64.8,3102125991,2950306000,151015000,3122901008
1678927.exe,2016298795,7219836,1340762848,845864,1342356471,1006336,483366,4520807,2855046711,124504,2014454083,1388,38305,5930023331,329,20.22,16.89,831036186,830662000,0,851995261
1712113.exe,3150043187,17934900,647854936,1699298,647347081,1717177,5808523,12949375,4462849579,2545131,3149269479,1279,419493,10146182745,97894,32.26,27.0,1310849719,1158447000,152058000,1330993446
1727347.exe,9084961809,32632253,3065082962,4454849,3066871119,4448395,8076965,29545369,13548204088,2312318,9087585737,3914,823172,27954412787,98332,98.05,82.25,3968614708,3804883000,162994000,3989810124
1822881.exe,5337032400,28043244,1233870889,3406524,1232563883,3355490,7258565,20873407,6384864249,2690937,5335899478,1766,775665,14695526544,97888,46.83,39.21,1875030048,1663540000,211068000,1896126220
1850469.exe,2000713784,7130534,448477899,880702,448461486,863126,352971,3611878,2233782692,96084,2003646328,701,38332,5563103583,356,16.58,13.95,653791596,650355000,2997000,674840734
2233911.exe,4729784516,29221943,1715114815,2447224,1714918735,2447918,7094911,21341447,6806210852,2198518,4721690696,2087,510116,14348186663,97885,49.48,41.41,1984685762,1769283000,215034000,2005776722
2372143.exe,2700102269,7160955,549881506,891847,550016569,873215,369447,3748615,2400407532,84417,2700079611,358,31760,5558704066,233,17.71,14.9,709865980,707435000,1998000,730651709
2379673.exe,4519948059,22497591,1405014947,2187135,1402782794,2176566,6593629,15314610,6022187889,2884855,4513790153,1701,474740,13134532582,97888,44.75,37.55,1760537858,1548001000,212000000,1781131086
2467040.exe,4617368662,28468187,804305729,1959776,803003263,1968017,6719449,14523257,5244970178,2432840,4614489085,1711,489273,11738391611,97888,38.63,32.32,1538645293,1328199000,210031000,1560347383
2526872.exe,4059236386,51450748,1165590363,1551572,1166474306,1536960,683957,28744634,4568884272,207672,4058891425,748,61805,9429788904,529,33.87,28.55,1341606142,1338750000,1999000,1362496756
