file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1097798.exe,362616791,1457002,177381284,1087657,177082185,1068101,451022,2223945,708377731,288686,356526593,5187,30441,1097905181,2023,5.07,4.21,216745058,209035000,7001000,272134718
1146371.exe,361429154,2847946,200730303,734828,200735485,743596,1044436,3129418,827840912,685079,360449860,7138,46289,1181625120,3245,5.9,4.92,242650318,235371000,7011000,263258343
1168165.exe,447812367,3137853,235567311,1206042,236394372,1201450,1172352,3453909,996456036,733152,447070219,152297,53013,1359169826,3519,7.02,5.84,294756407,286477000,8013000,315427060
1212213.exe,374012606,3266244,190382103,778379,191237998,769814,1265582,3615948,846402276,689344,373214702,8892,53508,1149183462,4306,5.93,4.93,248289619,240071000,8002000,269334708
1240657.exe,394180827,2368278,195619398,846403,196241148,835883,844930,2764218,821788817,404586,395268214,11832,45381,1206384022,3717,5.78,4.81,244485116,239161000,5003000,265559879
1405615.exe,379768500,3467511,190942103,776565,192321096,787848,1244539,3240730,855695884,644605,382128345,6463,46640,1167001742,4303,6.01,4.99,254525564,239196000,15012000,275183869
1673379.exe,370063069,3117398,186627744,832346,186854710,829882,1139503,3209528,830643750,739041,366496000,5996,47286,1135215165,3543,5.82,4.83,248333598,238998000,8999000,268340576
1767663.exe,468216794,4457707,244594310,912707,245582000,932119,1457709,4324785,1033895994,761953,463812750,8549,79783,1447775535,7292,7.32,6.08,307674686,297496000,10016000,328483895
1982510.exe,383252436,3196137,204563714,888691,204803041,872695,1217703,3454435,875218148,780916,379341983,8345,47787,1194237421,3590,6.24,5.19,261011077,253800000,6994000,280674995
2054877.exe,422970907,3644727,209177620,904717,209343410,910709,1420670,3721967,971291453,797731,419097067,6009,76015,1288325564,5866,6.83,5.68,286958426,273635000,12982000,307493186
2139162.exe,577956991,1797343,303033613,1552749,302451454,1561105,426664,2284766,1049994080,274600,579030758,6487,32650,1741924402,2083,7.64,6.41,307465205,306178000,1000000,328703227
2447183.exe,967356246,3392289,480629247,1588719,479754046,1572597,1406482,4741742,1990604448,789414,962307880,5731,66214,2895240172,3515,14.22,11.9,582022019,569685000,11972000,602531265
2581390.exe,634186733,3554696,336700409,1476228,337744203,1483249,1354332,4364484,1275090848,738235,634931720,6790,63985,1892016631,5793,9.12,7.6,377408404,360111000,17005000,397467988
2710332.exe,589463116,1570869,309648907,1597321,311017347,1583687,528411,2582445,1081712100,323098,586502006,3063,45232,1760806112,2214,7.8,6.53,317263588,313014000,4000000,337204767
2749622.exe,324615847,1522087,179509613,1271081,177725831,1273049,442296,2014664,672131461,309730,320212456,34097,31259,1007487257,1990,4.81,4.02,200309685,193064000,6966000,220644330
2768057.exe,1230648445,7894114,632549284,2063601,630336991,2064280,3168297,9081166,2813593721,1547958,1224347630,7477,123758,3872928471,9766,20.26,16.93,827687791,806285000,21007000,848249870
2791177.exe,312105095,1961622,157921679,654274,157374171,654089,470710,2095571,607960107,304194,311708630,7903,28938,954168098,2021,4.37,3.64,182523033,179223000,3003000,203323334
282754.exe,366911358,1828434,181609634,1178892,180182335,1184811,521355,2151137,746458059,336296,363121158,11155,28147,1123467632,2070,5.33,4.44,222440245,214204000,8007000,243860301
2855608.exe,582019259,3795596,309029792,1252929,306716034,1248701,1380267,4041584,1164932724,769198,575120499,9985,73553,1737181839,5985,8.26,6.88,344607330,336391000,8009000,365105009
2877258.exe,532178183,3000113,284444561,1177904,282707294,1175970,1152871,3514973,1027574297,734613,524774021,9339,46915,1581400337,3279,7.41,6.18,301509253,296160000,5002000,324916033
3161939.exe,591776268,3063028,303198859,1303680,303634964,1292824,1243313,3785775,1156707994,789343,582883571,7284,51114,1741630819,3518,8.23,6.86,342347834,335975000,5999000,362676723
3205324.exe,465943302,3311490,245426013,1156057,245933620,1135152,1092031,3680381,1028063821,657696,462497682,250669,62324,1432786711,4374,7.43,6.21,303875069,297618000,5992000,323845177
3497446.exe,465261924,3655976,231927518,853089,233561911,882111,1298531,3901527,1034843015,725041,465784732,13451,72793,1421056325,5795,7.34,6.11,306034399,294706000,11026000,326977842
3513410.exe,340713739,1732361,180112339,683328,179738534,671902,497356,2158441,692346171,341839,340670930,1697,32519,1052383207,2023,5.02,4.2,206299895,200902000,4997000,227293324
3527479.exe,400353359,1615106,191693038,1195947,191932430,1174734,451411,2309539,772630144,239468,401079386,7999,28340,1215522632,1891,5.57,4.65,229996886,220744000,8989000,250707310
3551732.exe,531092020,4293165,265653141,1411628,265554209,1412865,1600230,4301571,1190950392,829730,532297465,9079,77580,1635499122,5750,8.61,7.18,348803258,329556000,18974000,369638859
3602496.exe,345402311,1636311,168970022,1096345,167405255,1120516,436360,1921377,676726430,239008,345949485,8612,24721,1061951772,1988,4.89,4.1,197777480,188589000,8980000,217881210
3608768.exe,365657646,2927849,185002199,812249,186133197,801402,1187496,3241947,822493793,757228,360565049,8244,49305,1118164710,3522,5.9,4.91,244053007,233687000,10029000,264024905
3639330.exe,385085857,2999412,196515241,1072845,197454533,1107433,1066781,3331645,865098450,686912,386438353,7707,45127,1178767134,3258,6.1,5.09,252319713,246991000,5020000,272904706
3726166.exe,438926025,2585440,215143800,1259645,215410589,1236327,1022534,3166897,916895927,623390,432237884,4818,44147,1342551163,3520,6.58,5.48,271972300,263702000,7990000,292051115
3774449.exe,362622272,1664106,179506181,1038417,178560588,1049928,429362,1983505,719357250,265048,360317682,3868,30245,1097246245,2024,5.2,4.36,211636841,210264000,1001000,232039659
3942267.exe,362897887,3154525,184169466,769145,184553540,774319,1256049,3442287,817061564,774052,360888121,8061,47432,1116959401,3616,5.83,4.85,241508911,236218000,5004000,261792474
4050045.exe,592728232,3704578,305749963,1116432,306637078,1123408,1331025,3860449,1154017512,681722,593479455,18206,54942,1759584586,5032,8.24,6.87,341343560,330956000,9998000,361203799
4107700.exe,1069956091,2383286,524931751,1971241,522871958,1957339,843338,3966263,2177913175,385503,1059920772,2881,64968,3205687799,2993,16.01,13.41,641778647,632559000,9007000,662768025
4139687.exe,378599373,2959254,206202667,912874,206684562,891296,1151518,3326109,880501961,776086,373656330,17922,53823,1175044054,3519,6.26,5.2,261482639,252162000,9005000,281967190
4184287.exe,411359434,2909658,208176247,864959,206763420,861719,1109890,3254780,904572792,711447,407746974,8507,37898,1264701219,3307,6.47,5.4,265331419,258035000,7000000,285137783
4232119.exe,419347415,3579886,214184679,831977,213285035,821695,1325061,3871372,946167157,745718,417787897,10666,69257,1289448135,5991,6.91,5.77,277582428,265273000,12012000,298402137
4274861.exe,569590726,3216817,297616079,1199143,298441608,1197736,1163401,3819983,1100449965,715810,567024694,6494,53518,1685302868,3842,7.99,6.66,328402489,317166000,11005000,348967666
4440376.exe,693480384,5635265,361347964,4317959,362219172,4284950,1215067,5363777,1610056380,950938,695247752,74510,88601,2156097581,6447,11.76,9.82,474597719,458103000,16003000,495580363
4489299.exe,604313695,4006312,334001220,1397354,334567112,1410953,1917227,4474146,1377398663,884457,609334675,6187,75352,1951719047,5991,10.07,8.4,406436765,394056000,12001000,427303924
4590606.exe,691449729,2188064,339923838,2217503,338042766,2240391,767298,3025517,1293364535,394230,691491538,13177,67878,2069780204,2763,9.52,7.97,381788299,372413000,8985000,402402965
4732234.exe,1116802978,3388285,522346036,1852008,524315664,1840237,1211279,4792182,2433542852,508594,1117904665,2602,87898,3419072236,6314,18.09,15.18,714796350,703468000,11007000,735486331
4735880.exe,371694792,3376225,187582552,786086,187769190,772630,1357607,3884679,830724209,715444,366764741,6518,56404,1137631914,4694,6.06,5.05,247235750,239741000,6963000,268744046
4736614.exe,611624056,3361572,313029909,1255402,311346408,1259974,1383058,4028684,1199707604,706328,608453151,11317,47920,1812710127,4299,8.78,7.33,355000858,347673000,7013000,376997336
4819284.exe,328732412,1821318,171026476,694614,168745967,693803,506585,2099352,654866931,339087,323864128,5620,21775,1006356951,2226,4.88,4.08,195176736,192829000,2008000,215972512
4990809.exe,624044172,3713947,317459044,1294191,318175670,1292528,1421468,4454278,1221517383,774560,624272286,10135,64887,1846291378,5986,9.0,7.51,361602648,346323000,14970000,382818971
5356399.exe,417188804,3634385,212375167,825862,213762301,831395,1292055,3911228,943959354,733451,418753444,8663,70023,1287894794,5990,6.88,5.73,279751083,267453000,12020000,299877717
5365488.exe,593754917,5092157,296650247,1345303,298140622,1346072,2615836,5657631,1435049111,1216844,597538525,8002,76721,1836122930,6253,10.12,8.4,423929869,406740000,16947000,444354234
5445613.exe,735922912,2146418,388925039,1841806,390889602,1838777,661975,2999520,1441091268,510525,740840843,10249,48513,2224281220,2991,10.62,8.91,421998037,412752000,9016000,443140541
5452144.exe,477912675,1555965,249040460,1128202,247993421,1118843,441788,2243225,828460729,295504,476816168,4127,28459,1429900713,2017,6.17,5.18,243063932,238767000,3996000,263144734
