file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1017040.exe,153826170,264464,80155522,124957,77980420,122937,88032,472684,206407842,20332,151455459,84,7073,399079709,416,1.43,1.16,67689943,63217000,3951000,113538893
1140402.exe,149418572,185136,76283932,111081,75221696,113542,71824,433493,189046034,20733,147970537,9,4934,384886997,373,1.31,1.08,59050715,57812000,1014000,79486118
1187270.exe,71573916,257363,38045975,97456,37949860,97286,71357,331864,85445123,23049,74782689,5,7832,201310348,610,0.58,0.47,28488234,26164000,2012000,49190619
1228057.exe,149091017,227824,76580202,114170,75221397,110531,71010,415871,187590728,17325,147186745,43,6064,386188122,374,1.33,1.1,59508539,57229000,2008000,79909450
1357465.exe,156092386,192442,82344893,111301,84300628,111231,71650,433709,196520617,21762,159191363,52,6392,404723533,377,1.41,1.16,62006841,61765000,0,82791368
1367032.exe,152047716,218064,77686386,106019,76337385,110967,70938,430628,192294633,34505,150664537,24,5230,392636073,1351,1.36,1.12,59845605,55647000,3905000,80897638
1370800.exe,55571929,172118,24695612,73246,24227433,67214,71553,276483,62812767,25425,53182768,32,3167,146510335,620,0.43,0.34,21408881,17071000,4016000,41971616
1671790.exe,33325736,111887,16922980,75159,16291101,76611,66872,243895,40547856,14991,32750773,13,1219,92803493,406,0.3,0.25,12087151,10797000,1079000,31563745
1803796.exe,183115481,528802,71365799,149726,70406639,160062,266750,798757,285274059,83880,170664040,125,25024,509119027,2141,2.01,1.66,86737533,82405000,3971000,105865712
1845510.exe,293553156,613407,139982167,236723,139723402,247804,208984,968991,465620965,57947,295195037,9261,24350,824881241,1651,3.35,2.79,138833860,133525000,5019000,159792532
1992685.exe,149973456,178349,76411877,108310,74958926,116361,73733,435262,188335916,25038,148391912,43,5511,387923195,372,1.34,1.1,59376281,52025000,7003000,82007822
2006045.exe,51580377,209524,25167260,72181,24191726,66077,48369,246121,60931169,20293,54526098,45,4406,144702282,625,0.41,0.33,20428111,19174000,1009000,40114655
2169893.exe,158212460,257972,80035725,119178,77391708,112512,89709,459083,203460128,26279,157973829,208,7075,417955469,619,1.43,1.18,63489743,60233000,2962000,83299773
