@relation problema
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-load-misses' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'iTLB-loads' real
@attribute 'iTLB-load-misses' real
@attribute 'instructions' real
@attribute 'page-faults' real
@attribute 'power/energy-pkg/' real
@attribute 'power/energy-cores/' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
250884061,288353,155764986,918595,156032134,918614,97227,753358,503376313,937876,251821138,30,273305,775877870,130,3.62,3.02,147671945,118293000,29072000,167830779,0
254594713,328890,157284904,803962,157251380,806364,116290,771002,525109026,1320954,256624791,134,409186,777294312,126,3.75,3.14,152390425,121125000,31032000,172722026,0
247267810,292557,153174446,946457,153089744,948333,107233,749992,505512959,956772,247560828,10,557555,755390074,126,3.59,2.98,151882093,122492000,29117000,173030752,0
70759015,224930,46116787,220564,45714288,211821,49046,295618,118160474,14607,72348091,1511,4476,259313468,135,0.85,0.69,37939553,32886000,4836000,58272603,0
253749696,318876,156434239,707837,156487629,707987,103874,805665,516533641,1144945,255496225,0,303204,777957307,130,3.71,3.08,154697244,129313000,25060000,175074060,0
70291661,227367,45992519,266592,46917039,263760,66695,314728,117756851,16333,73068985,18,21992,253531557,136,0.85,0.7,36132094,33642000,1978000,56210323,0
70973518,174307,44870086,237271,44690142,237647,47735,297011,107887939,18660,69645508,1710,3809,241170486,135,0.79,0.66,31997899,31740000,0,51857301,0
252094908,345509,155952922,787303,156040834,786131,109802,810663,522555846,1333843,254879528,8,299930,771948422,127,3.74,3.13,153364052,123084000,30020000,174001803,0
96338492,286555,64033773,577463,63958958,573562,74793,540845,300245524,835645,96864058,2336,359072,332899509,134,2.13,1.76,91648624,65261000,26104000,111146690,0
255223553,295466,156375585,782805,156080211,781978,106648,809385,513267337,1207115,254758228,5,251674,776160721,128,3.66,3.04,154770253,129472000,24898000,175566694,0
250233125,286237,154341520,957667,154445253,956943,104369,811802,512895535,962619,250317396,1,513898,764990591,128,3.67,3.05,154077994,132625000,21099000,175088848,0
243287492,330315,151619572,856075,151510864,856943,104805,782148,503612026,972862,244390352,20,389881,748585646,127,3.57,2.96,151279116,127011000,24002000,171764725,0
250169492,321764,156040718,915247,156061927,919459,113152,788694,511730483,1076997,252151316,31,337280,774461198,129,3.73,3.12,151044766,129784000,20965000,170402205,0
253067296,322458,156850858,910694,156527651,907622,106279,798292,518141394,961020,253785423,44,467898,782820927,129,3.7,3.08,155330955,133987000,20998000,175076785,0
252642460,330189,156299737,742312,156333701,741841,109349,796088,515317783,1148538,254447149,143,275782,772845782,129,3.72,3.12,151233586,123196000,27818000,170159922,0
253836802,312776,156520119,699653,157081863,694140,99834,746709,497132960,953146,254534416,34,22761,775350858,128,3.54,2.94,149197248,121896000,26976000,170097327,0
96968828,268030,64471430,632844,64463459,632575,76203,556415,305436514,1132030,97754480,511,380143,333611540,135,2.17,1.81,90022569,58839000,30915000,110068088,0
255099835,302352,156613525,705752,156050173,703956,110771,799344,508291261,832978,254392714,8,258023,775749193,129,3.61,3.0,152872567,125598000,27129000,173799920,0
93169194,244903,62848540,570447,63175021,569501,76530,537860,300679904,1216651,93034358,1388,300000,321983520,135,2.14,1.77,91443807,69137000,22043000,112573934,0
255527394,307406,156939735,709508,156845824,708430,104263,803636,510232838,944796,256035439,8,302076,780563497,129,3.69,3.07,154752816,121298000,33081000,175027632,0
253949327,296761,155973846,729439,156158137,728170,105672,807698,515770543,1086722,254764341,3,323061,775763654,128,3.69,3.07,154999236,126719000,27938000,175989562,0
95488276,256042,63883586,462778,63839540,462155,89526,551072,296478062,1182983,95561328,199,248403,329241061,131,2.09,1.73,90247813,64918000,24968000,110113861,0
66334596,212282,44121938,211501,44552273,211675,48970,303089,105828591,15069,67805922,1683,4779,232342669,137,0.77,0.63,33683221,31366000,2023000,53674338,0
253944622,285347,155903228,757514,155599495,750003,101538,767089,512432237,1042032,255247820,37,238105,775750263,127,3.74,3.13,149881599,126536000,23097000,170554398,0
248668688,292452,153752386,928009,153329651,929824,107728,803868,509936184,1037298,249078941,25354,505844,760760272,129,3.71,3.09,153083623,123867000,28968000,173829365,0
67691119,213745,44110980,292736,43661816,293019,47686,297622,107242003,13828,69161717,1747,2816,240784010,134,0.8,0.67,31444032,27248000,3892000,51933198,0
254044744,298828,156269040,760968,156152651,753578,106941,786776,513320740,1314830,254851756,111,249501,775131026,127,3.68,3.06,154367892,123992000,29998000,174530933,0
253507413,299574,156376985,755471,156238085,753661,99889,758503,503682029,1193889,254244803,1887,72029,774178273,128,3.62,3.01,151013437,116995000,33710000,171844572,0
45061720,237339,6209645,287018,6194700,279570,102740,751702,548121338,21438,44865731,55,8957,125651858,133,3.94,3.28,164431300,163127000,1000000,185179228,1
830091475,1348260,486707921,4780034,486718068,4778109,652034,5552935,4635429286,158313,830113460,703,76145,5647192523,128,30.29,24.9,1358426081,1357979000,0,1378951191,1
25532162,144627,3485681,121768,3649327,121783,61412,440824,237235181,13218,25115373,0,3067,125172053,133,1.7,1.41,73070680,71855000,997000,92914736,1
772888414,2067643,247073652,2068737,247151106,2065088,1009584,8714029,7085197957,237203,772054682,1094,95135,2033506274,129,50.07,41.78,2087813447,2086229000,999000,2108237404,1
20113302,93681,4232244,267764,4275838,270583,41989,306056,129945252,12997,19854416,150,1779,115250302,133,0.89,0.72,41546447,39317000,2016000,61746273,1
1008805,140314,6363581,156413,6283306,175344,50055,384348,210621496,13322,888123,159,3953,122516811,133,1.46,1.21,61826292,60600000,993000,82285083,1
106069205,250386,31338504,216325,31372163,220597,101857,839383,573010668,25494,105558501,241,7809,697414343,130,3.98,3.29,171803509,169526000,1994000,191529622,1
45201790,250324,6102565,263322,6129190,264579,98653,774904,518119832,20986,44907806,82,6535,117855528,134,3.76,3.14,155141512,152932000,1999000,175323765,1
772502321,2115516,246395746,2080461,246423659,2068970,1006807,8722213,7084547910,240647,772350753,1235,98093,2033874486,127,50.12,41.86,2080884807,2078168000,1999000,2100823346,1
29383185,137377,4846799,162858,4770512,168520,48218,373136,184974170,12753,29022260,154,2755,128931428,132,1.25,1.03,57650649,54534000,2921000,77927496,1
35840394,121813,10440113,139990,10776091,131521,48673,331902,145683717,8645,36366206,0,1733,146113701,132,1.04,0.86,42415233,41103000,1002000,62983056,1
23625435,151462,3470731,122536,3406808,124751,63999,459255,261084174,16090,23907869,131,4823,178040698,128,1.92,1.62,75751719,74431000,992000,95928808,1
388489248,1110751,124245097,1065237,124198294,1057870,513467,4386249,3543081465,124014,388192011,449,46745,1017603537,129,25.45,21.27,1037124465,1035871000,999000,1057466074,1
32300304,251682,5773977,224264,5787296,218415,77742,723416,331130804,28211,33645232,680,9140,84272363,132,2.38,2.0,95133284,94932000,0,115561520,1
47600888,145152,9349526,194136,9318179,175382,47744,425403,281309193,11686,47985768,197,4751,223465920,63,1.99,1.65,82092395,81861000,0,102384133,1
8131249,677752,87422204,4826242,86907505,4840366,311137,1884151,1317202811,91524,8091129,121,23062,439979059,1809,9.71,8.15,386774396,381504000,4993000,407464809,1
762802124,2083072,246750872,2091521,246866941,2087792,998139,8749700,7060857051,252427,762883878,910,92455,2015305248,132,50.8,42.45,2070695497,2069231000,1000000,2091349351,1
36161444,166087,6651496,198649,6601608,183993,65288,456567,266735364,14562,36204435,174,4987,223989594,131,1.86,1.53,81959368,79686000,1967000,102823269,1
25508917,133025,3469233,120276,3406565,117341,60242,444149,251138342,17427,25510095,27,4132,161784771,133,1.85,1.54,76567620,76230000,0,97207833,1
27246853,161402,3687933,143851,3518020,137439,67092,493359,309662772,16582,27412236,163,4814,184582545,128,2.14,1.76,93182536,91926000,1010000,113803886,1
390157710,578636,125475933,555618,125429798,548333,266711,2333721,1831055667,65552,390606763,150,24989,1948545865,132,12.1,9.96,538338103,537168000,1000000,558532111,1
25319236,105140,3302899,119459,3614095,122598,56955,438664,236146307,19793,25440418,23,3098,125596452,133,1.71,1.41,73523280,73313000,0,93241882,1
27617734,101378,8535211,175153,8572055,178984,48705,331449,163082184,15513,27639826,43,3261,166174265,128,1.12,0.91,51476820,50163000,1003000,72156440,1
45016314,164786,3739145,174558,3893524,178836,86911,643081,404975648,24839,44937391,127,6768,214334116,133,2.93,2.43,122627837,120307000,2005000,142846027,1
25170212,123692,3424708,117320,3624148,119928,57047,425861,238990034,16366,25512850,50,3358,125814867,132,1.73,1.43,73678365,73367000,0,93178963,1
749071601,1252309,346975191,23522458,347046009,23527012,607698,5126906,4234090056,141483,748712439,305,65447,5758372675,132,28.35,23.39,1242463938,1241161000,1000000,1262192577,1
35167921,97877,13273724,204010,13695692,222430,50349,379988,187929820,19603,35317906,127,3077,153907589,131,1.36,1.12,59201321,57895000,998000,79414716,1
32300868,146849,6743981,118626,6930469,124781,58032,448823,253552819,15475,32824664,43,3036,175997155,128,1.75,1.45,74130050,72927000,999000,94670243,1
31533907,216004,5153166,222625,5109639,226869,67172,492391,315442870,10778,30842396,29,5070,78270047,129,2.28,1.9,95055794,93651000,996000,115195629,1
27259462,116323,5446990,132930,5365523,151374,43307,316283,149279650,10422,27237879,48,3178,127646051,133,1.02,0.83,47188703,45950000,998000,68056381,1
726384231,686428,316640052,1099011,316964777,1118966,313999,2802976,2056683717,80362,728122229,479,27481,2806378176,131,14.19,11.79,600757931,600473000,0,621513340,1
30841220,110311,6715709,102511,6816322,103265,48440,365547,186520587,13366,30627572,0,2390,186002401,127,1.28,1.04,58491175,57343000,1006000,77968213,1
206731901,345019,61089024,346114,60891028,343443,164261,1388996,1027070909,41381,206750533,100,14305,1043747735,134,6.96,5.74,304661508,302381000,2002000,325137586,1
24880161,109321,4750799,160770,4492016,160689,35821,249143,111800779,10327,24850383,41,2560,114533647,128,0.76,0.62,35897747,34685000,1020000,55908143,1
50429438,229167,7353419,159605,7160917,155490,74380,588482,386313065,12449,50310328,1,4712,335297749,134,2.71,2.26,112797788,110467000,1990000,133339231,1
37485086,126662,10556056,750288,10545979,748751,52575,389083,198773648,13354,37812759,68,4085,145597187,132,1.42,1.17,61772691,59508000,1951000,82804292,1
47044357,249428,5750015,217228,5748969,218307,103141,842761,565255298,23254,46537948,0,6915,513035462,135,3.87,3.19,169767280,168491000,1002000,189937620,1
933014527,1349208,487012561,4788340,487153244,4788951,694207,5685104,4621471810,151584,932708756,294,72903,5342648730,133,30.6,25.17,1359245751,1358794000,0,1378875485,1
20553388,92781,3491285,90610,3472686,82106,38625,256576,116449176,11554,20464696,40,2522,122649911,133,0.79,0.64,37665138,36499000,1013000,57366258,1
34548792,174681,6903655,113755,6777558,117026,55496,425240,258365408,12048,34235159,144,4907,178559866,135,1.82,1.51,75875130,74616000,1008000,95768144,1
22806164,138157,10069750,91659,10021084,89197,41972,319434,158621312,10676,22982567,52,3064,122285396,128,1.1,0.9,49208102,48002000,1000000,69420803,1
17737984,124282,2535432,74798,2345275,70768,37435,268321,105282784,10169,17950287,138,3156,101254906,133,0.7,0.56,33849260,31661000,1918000,53812804,1
54543945,176023,23376766,167284,23392699,166248,83800,644536,415563242,19750,54357874,45,5710,357194750,133,2.95,2.45,126237719,125958000,0,146119774,1
48540056,164099,23397411,161929,23337852,159080,74786,578208,356096527,20004,48323239,21,5613,302243670,131,2.56,2.12,108349101,107166000,1001000,128389337,1
48351965,183455,15704575,155501,15655101,155107,75972,582713,366579096,15163,48174943,0,4655,352660430,132,2.52,2.08,111401981,110077000,1000000,131879459,1
26989319,106578,5831290,89596,5808345,89741,44237,301872,151788322,10789,26494500,1,1852,100879407,133,1.14,0.95,44979371,44794000,0,65192180,1
34444860,141487,7084477,138855,6955654,132209,63298,480084,303432980,19265,34238800,47,4927,241919529,133,2.06,1.69,92620675,91391000,1004000,112762835,1
19920802,99938,3410766,92906,3324003,92240,44984,313749,137713969,12353,19346983,0,1780,103680334,132,0.95,0.78,43168754,41960000,999000,63494966,1
25613964,142193,3685749,147900,3759202,149010,68030,521922,319872610,20260,25565246,130,4981,205280943,130,2.27,1.89,94228424,92930000,999000,114766722,1
92605767,739585,23068585,366873,21783150,360695,382058,1512124,931561576,109759,92518806,191,25108,266719640,4038,6.7,5.59,275870879,262607000,12980000,295169058,1
13506464,136123,2550968,80389,2543343,78890,36013,248219,84244474,3841,13370010,0,1177,76527944,132,0.57,0.46,27135779,25018000,1924000,46859049,1
30905871,166120,3732037,149308,3761670,149819,70285,529168,329619220,16452,30745939,76,5464,208268146,132,2.27,1.89,96679808,96500000,0,117545891,1
186883927,287779,58259375,292044,58189019,298891,143376,1178927,860644723,36332,186271180,24,11363,1075096285,129,5.78,4.75,256483387,256267000,0,276155308,1
1117063888,809374,385161259,2142964,385249550,2123201,361050,3145761,2545971550,88956,1119436891,356,36566,4260360400,132,18.14,15.13,751607171,750334000,1000000,772097468,1
40233513,178032,19070958,213142,18251830,194780,55812,405903,240663781,7738,38971114,61,3582,245594030,129,1.71,1.43,70692585,70459000,0,90944903,1
30858525,154487,5354434,135828,5343687,137564,63605,491588,277448774,12686,30722867,0,3452,216317648,133,1.91,1.58,82563234,81376000,992000,104497198,1
41911592,224242,10843365,180703,10714495,179215,89450,630457,410909786,16992,41436347,17,6570,398781930,132,2.86,2.36,124151260,122917000,999000,145435402,1
1212200407,824654,583622488,2179510,583404132,2172635,399336,3431673,2779668246,100696,1210804464,231,39510,3760228828,133,20.74,17.47,820552306,819278000,1000000,840003787,1
34465013,115586,9448338,101749,9491080,111023,53254,382502,193573477,16394,34198048,133,3737,200380808,126,1.37,1.12,60214819,59971000,0,80675870,1
738893383,1923166,232408606,1971187,232518346,1966906,973813,8312745,6822378851,236466,739472684,289,84220,1995816018,134,50.27,42.1,2002944505,2001707000,1000000,2023211668,1
727776913,1005719,227497973,1026726,227396586,1020338,495555,4256243,3451168536,125010,727399156,59,43332,3814561041,131,23.29,19.16,1015215432,1011932000,2999000,1036417416,1
25443017,147424,3526414,131309,3480663,129047,62840,505419,295849000,16690,25614948,22,4744,249377714,128,2.18,1.82,90212031,89899000,0,110556899,1
58487410,208684,7334948,183775,7325490,182321,87432,691418,482908189,19889,58722065,0,5734,127482572,135,3.55,2.98,141082555,139876000,999000,161818843,1
30178433,187591,6676908,220001,6667769,222841,73635,588350,363786914,15485,29811411,0,4747,79449236,127,2.64,2.2,111199765,109908000,999000,129494884,1
57055638,555212,180961192,11738156,180990855,11744302,263856,2233568,1774860021,61982,56983728,112,26630,1471952534,132,12.16,10.07,523368854,522152000,1000000,542944489,1
32541100,157922,6858873,112573,6799689,112071,55361,427147,250564879,13772,32460173,15,4296,175298939,131,1.76,1.45,76756750,75485000,993000,97510866,1
27199410,127296,8402197,165749,8330292,167250,42390,325002,162836931,10574,27233245,35,3078,163757498,133,1.16,0.97,48108431,46835000,996000,68930191,1
23970226,151925,3561250,114146,3550341,114922,54000,406219,229366016,11059,23535341,0,3049,172206635,134,1.65,1.37,71320963,70041000,1000000,91811705,1
36425329,205538,7271534,150929,7087086,148554,70131,532163,349743110,15699,36021806,146,6161,243049058,128,2.47,2.04,106366970,105059000,991000,126389196,1
12983945,138706,5339446,75234,5204591,67218,30959,210739,65392506,7895,13264786,24,2342,69641246,133,0.44,0.36,21311950,20127000,1006000,40932557,1
153756037,1027604,62031221,167979,62453662,175977,248272,963965,385809055,77334,155656974,5066,29814,507733306,3859,2.75,2.28,116378321,108088000,8006000,136181652,1
38079484,182001,10528560,157072,10656624,154931,73596,554694,334444141,17188,37790459,96,4760,303916477,131,2.4,1.99,101324717,100090000,1000000,121317253,1
54549047,355451,4483783,291742,4404408,295168,156443,1209414,866287728,31771,54677857,101,11268,150876688,131,6.32,5.3,253234960,250811000,1998000,273978734,1
46834066,147059,7136508,150962,7187210,140540,62976,491969,312625351,19397,46669600,84,5299,215665821,129,2.18,1.79,94804127,94542000,0,114527564,1
32735293,173380,6873229,118115,6789171,115107,54329,418526,252626941,13869,32547973,25,4310,175861347,128,1.77,1.45,77838963,75595000,1989000,97994955,1
926215645,2545729,272963454,2526500,273028506,2516004,1267931,10724183,8942511779,294215,926193306,407,117097,2178028375,325,65.29,54.79,2623258684,2620932000,1999000,2644190940,1
60098199,348999,11410573,286411,11376173,286561,146850,1137557,817535606,31178,59377974,33,11381,189456990,132,6.02,5.05,244007523,243729000,0,264651272,1
37706472,146766,10368799,146363,10492443,148492,68418,549175,333903668,18920,37705342,2,4124,302966665,130,2.37,1.97,101185579,100931000,0,120973193,1
35168036,174468,8574999,118920,8537222,108737,51329,380334,224459648,10369,35222257,18,3759,167075481,133,1.62,1.35,65295270,64058000,1000000,85216779,1
30791753,76357,8427318,194340,8422230,218318,41684,302872,140943612,15978,29862642,1,1836,150207114,128,1.01,0.83,43478325,42229000,1005000,65662946,1
192206342,513552,91821970,1464224,91733168,1518340,96428,575948,326723871,30105,197913913,138,8684,545485806,525,2.35,1.96,95575772,90346000,4964000,115699712,2
336545451,919939,167141887,1488209,163131802,1527092,184483,1012787,563333153,54641,328992777,260,10353,994840074,917,3.98,3.31,168328924,163052000,5001000,189431209,2
204494514,702212,161864131,1371394,161993113,1354458,160627,792127,390035046,52335,202355867,99,10828,661285250,916,2.71,2.24,118437259,116065000,2001000,139190620,2
621151722,1247654,299489810,1968691,297076654,1946891,286789,1643151,1020859010,68589,621288836,1369,17619,1799100811,1299,7.27,6.07,303049295,300749000,2004000,323665582,2
322923960,897638,164815632,1577714,165320664,1536998,179307,904718,498699996,59624,320751326,142,10023,888948716,909,3.53,2.94,149292490,145024000,4000000,169573133,2
467070543,726379,242016044,1577422,240912238,1639039,183969,1243426,751569041,49561,460522820,200,15178,1348519071,1002,5.41,4.51,223635566,221370000,2003000,243783597,2
453919509,605439,233512761,1659465,233787047,1565792,174598,1132252,723646197,50674,458453088,367,14567,1317358896,520,5.15,4.3,215096575,213877000,994000,234937233,2
315670859,493696,164192937,1539909,166528706,1476730,135820,829900,483893412,43575,320457194,150,9971,876055246,520,3.44,2.86,145034360,142817000,1983000,165891829,2
369271887,534343,181056016,1608088,177670485,1599330,150371,999352,617136398,57664,366321296,313,11859,1083448813,527,4.51,3.76,186124879,184705000,998000,207243835,2
316064943,484250,166234237,1529307,165301346,1577092,137058,833125,487231307,43658,319501019,107,10387,873908545,518,3.57,2.99,143106965,139690000,2993000,163823433,2
319257924,468771,167319851,1510355,164499984,1536143,140194,802771,487619913,51189,317896857,39,9444,882528111,519,3.57,2.99,142966098,141658000,1004000,163018333,2
445790296,682463,236691774,1885290,237496577,1858299,174783,1165512,799457541,41213,446510705,2027,14314,1276162615,520,5.66,4.72,237717457,236365000,1001000,258073816,2
451697381,600719,234921072,1563150,235301901,1507760,167338,1110025,728383003,53384,455479404,200,13140,1314227132,520,5.29,4.43,213302133,213033000,0,233117124,2
