file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1061805.exe,60609403,114757,32751191,74387,31636509,80332,71100,329937,106166985,34318,56991660,99,2881,187844695,523,0.83,0.7,32533204,29968000,1997000,76834539
1094941.exe,104109734,144177,58470287,107228,58414146,98529,47242,328433,165632786,12270,106327399,31,3855,312349518,129,1.2,0.99,51677872,50316000,986000,72589470
1133411.exe,155983801,456090,76883492,153098,76696769,155414,94986,478487,218243280,31540,153853395,1,5000,426763053,516,1.56,1.28,68034015,64868000,2993000,87766361
1141022.exe,100133785,146611,55629816,111535,55321206,111554,51546,379019,181875686,13688,99166576,402,3288,318882868,132,1.3,1.07,58334251,57161000,1002000,77795640
1165956.exe,110124322,137911,60116333,95996,60857306,96017,48338,327209,170150222,14513,110355559,4755,3945,320271935,127,1.24,1.04,49827419,49631000,0,70837405
1344769.exe,109920759,136116,59950963,98540,60236101,93636,46185,313613,171857928,14115,111792847,8483,3858,324800538,129,1.26,1.06,50116340,49784000,0,70795846
1370229.exe,54094402,144487,31536917,82519,31968047,77740,40365,279530,103141860,10570,55888190,1105,2965,175639558,134,0.72,0.58,34303358,33010000,1000000,53838517
1435015.exe,109479414,268129,85622392,127523,85412543,130615,70803,462113,192870287,29842,108698294,37,6520,360721290,588,1.39,1.15,60911946,56623000,3973000,81820657
1769104.exe,110824361,120384,60167826,99987,60649857,93941,46724,316214,170228430,15842,110666720,7949,3895,321864909,128,1.27,1.07,50195712,48995000,999000,71272965
1979579.exe,109405761,154799,60101627,106565,60854018,92870,46272,314886,172109872,13846,110652238,5317,4803,321293242,126,1.27,1.06,50403965,49105000,1002000,70287871
1997948.exe,155216964,463640,76974605,151559,77209888,145428,90456,456179,223922315,29318,155152179,48,4828,426342926,518,1.61,1.35,65570912,64325000,1005000,86007365
2059363.exe,177481439,462679,86384592,168358,84293673,172526,103459,579338,272115632,28996,175982222,1,4418,528510026,525,1.94,1.61,82869461,81649000,1008000,103458347
2061586.exe,111096683,157744,60508244,108220,59961518,98964,77141,367010,176398409,31268,113223182,93,4018,331236411,520,1.3,1.09,51819405,49464000,1978000,73085147
2203032.exe,62832670,144448,32191082,85187,32512588,81832,55245,287270,108047751,21206,62444160,8784,3345,192304020,328,0.79,0.65,35075926,32847000,1990000,55420630
2203602.exe,109237798,165820,60252958,111561,60081815,113489,57283,357013,171957555,13753,112203697,4670,4601,324189619,129,1.23,1.02,53003922,51646000,993000,74038166
2207605.exe,62561526,192777,32350125,85763,32576932,79371,69106,307464,111084022,28516,63447702,4738,4146,196709507,523,0.78,0.64,35918749,32692000,2972000,58462600
2213898.exe,227118449,289202,114783350,177023,114706322,185455,96771,613176,345317426,31115,228756932,155,6337,663482631,326,2.53,2.12,101445299,99166000,2003000,121472314
2231071.exe,112213180,143668,61051262,115679,60841748,119896,63245,363428,173598437,13646,112918224,4842,4461,327506710,127,1.27,1.06,53635826,53300000,0,74149729
2366368.exe,153706010,485899,75850828,150240,76661328,156671,99013,461788,219760793,28478,156268093,28,7839,425533075,518,1.57,1.3,67980998,64612000,2982000,88956344
237541.exe,62769670,93023,32666738,80283,32565856,86880,43104,272592,106582416,14895,62421666,7590,2042,192898805,133,0.8,0.67,31070484,27878000,2986000,50855720
2407087.exe,110102646,138808,60100783,98809,60644912,91757,44641,312336,171557691,15497,110893599,5934,4420,321760944,128,1.27,1.07,50129891,47857000,2036000,69920214
2481996.exe,227142227,360977,114590707,196098,115249420,185453,112238,625907,353232748,26180,229183744,200,7251,664919920,322,2.5,2.08,107196422,105862000,998000,127071337
2591738.exe,60034104,130392,32362547,79840,32536741,76010,40337,276136,103817057,11376,61168526,210,2888,188770370,132,0.73,0.59,34016831,32814000,994000,54290014
2736242.exe,59995456,128778,32215509,83090,32505842,82871,42560,283272,105990715,12356,61231205,1990,3084,188269082,133,0.73,0.6,34354425,33145000,1004000,54777585
2745547.exe,109929066,159904,60698827,107756,60437571,108331,58223,383657,173478134,12380,111646303,11346,3710,324170312,128,1.25,1.03,54738474,51393000,3023000,75349321
2774509.exe,225332517,450372,114023321,182178,112851915,180281,125105,680331,340511217,38830,225304274,203,7384,655006021,519,2.44,2.02,103390721,101096000,2001000,123292913
2780834.exe,224473517,320651,112494471,175931,112299487,172800,89205,595433,337676168,28192,224725794,172,5762,654154187,323,2.42,2.02,101226178,99046000,2000000,120762268
2832245.exe,223977766,300699,112644429,170035,112530337,182836,93718,620852,338039762,29047,226310251,157,6664,655002180,325,2.47,2.06,102457514,100144000,2002000,123469320
2847173.exe,60740742,129179,32491063,77186,32846818,79655,38996,268046,103535649,10313,60895163,5980,2963,186084714,134,0.74,0.61,33038744,31813000,994000,53303266
2913642.exe,62361183,142657,32363278,82837,32482431,78988,54591,290313,107712295,21789,61703235,5426,3068,193411366,329,0.77,0.63,35286204,33042000,2002000,56228937
3184306.exe,225964607,285408,114698254,170197,112826570,173119,92794,622433,342085332,31118,224528424,230,7396,654322094,325,2.44,2.02,104851793,102647000,2012000,125925104
3187447.exe,60157034,141298,32610329,75486,32942821,78653,38957,270737,104322893,9778,60019373,12787,2911,183412156,134,0.74,0.61,33030897,31700000,990000,53339051
3234095.exe,223450692,327926,112855371,170023,113875213,173281,88603,588449,339347367,25340,225464434,196,5842,651475047,325,2.49,2.09,99177824,98888000,0,119652540
3235338.exe,154864381,242038,77646271,140487,76276634,144284,79975,477318,212764534,32505,152533560,168,4478,426773725,322,1.45,1.17,72422985,69223000,3009000,94781586
3236787.exe,154580755,248646,78397748,135801,78173906,129063,67507,418108,212598861,21760,154014910,1461,4584,421187068,323,1.59,1.34,62963328,62702000,0,83472388
3270012.exe,155465563,244623,77503565,139614,77747566,135347,67080,419849,213315436,31241,153927685,49,4645,422919245,322,1.61,1.35,63540929,60375000,2969000,83496690
3477485.exe,110857656,152184,61183783,104498,61330785,107693,69921,400951,174336876,25726,110850704,4124,4599,323833876,322,1.22,0.97,60759046,58478000,1982000,81762245
3521600.exe,60155479,148178,32549377,77419,32875912,78524,39300,262537,103514225,8783,60674288,6851,2904,186035465,133,0.75,0.61,33474496,33244000,0,54116341
3523845.exe,40654769,129624,18498761,80432,18350968,78532,44906,232931,76316396,6989,42377984,4413,2574,125952721,226,0.55,0.44,25279306,24003000,1000000,45975845
3627289.exe,224105076,307948,113632806,168510,112858961,171049,93294,621973,340568644,26653,224933897,218,6776,654315449,326,2.44,2.03,104348529,102025000,2000000,124438579
375888.exe,60104461,140809,32344738,79096,32060447,78976,37871,262681,106952206,7352,61428681,6787,1779,191132682,132,0.8,0.67,31236549,28984000,1998000,51644300
3863251.exe,111583914,163202,60900446,100067,62642766,91144,62643,350192,170734061,22618,111923008,10953,4193,325054004,322,1.26,1.05,51397395,50070000,1001000,71824958
3892624.exe,113256623,224060,61038304,107696,60938647,99052,80415,376653,180262141,16754,115429938,855,4148,336024396,519,1.33,1.12,52499237,52309000,0,72870060
3901913.exe,69284152,106249,41307135,92541,40851905,91802,44084,315439,124640247,17010,68986338,2816,2698,238485112,131,0.91,0.74,41110992,39811000,995000,61834176
3902315.exe,176618059,403191,85108786,170413,83091099,151853,92343,537743,270555874,33517,174973725,98,6457,524759357,523,2.01,1.69,79263614,78983000,0,100078151
3903900.exe,56538641,92447,31352026,81969,31341643,81360,38450,260887,107596297,16245,57233532,1578,2071,181154798,133,0.79,0.66,31752818,30491000,1016000,52136029
3903935.exe,179006355,359408,86831962,161769,87811867,163941,88264,568651,277872745,27610,180148714,7,6307,531148053,589,2.05,1.7,85150790,81649000,3024000,105924384
3932932.exe,110831071,140097,60585652,114197,60186190,112387,52271,333612,171266393,13343,111818845,3285,4612,325571713,130,1.24,1.03,53161373,51976000,1019000,73367973
4073051.exe,110527838,123004,59975031,101738,60406481,93726,43822,308883,170984825,16470,111430471,7540,4057,323096050,127,1.32,1.11,50353019,49061000,1001000,70477510
4121629.exe,115061854,144109,61931082,106473,61081191,102667,63715,360814,177721644,20422,115317359,3049,4123,335740601,323,1.34,1.13,52523533,50277000,2011000,72734238
4122402.exe,140486698,141045,76820519,117330,75532741,124978,75329,476571,236610289,29051,136956063,69,4165,413051132,326,1.71,1.41,73817925,72604000,1008000,94436459
4237499.exe,59914148,125270,31799320,81552,32156661,76890,40247,278456,106781650,10638,62265448,6686,3045,189786694,133,0.77,0.63,34369555,33054000,1001000,54484102
4526544.exe,108789976,171974,60055231,92398,60507169,90186,45420,318468,171705085,11937,111177491,6038,3914,323641266,128,1.29,1.09,50130771,48820000,996000,69974965
4578708.exe,82741024,159635,46292547,102385,46195931,102780,51157,360177,175662396,10076,83573131,2598,2618,264162230,132,1.24,1.02,55161436,52890000,1995000,75095994
4581289.exe,61817451,87566,32223176,81101,32064683,82476,38620,267174,102637740,15467,61388417,11024,1665,191933865,132,0.77,0.64,30600525,29368000,1012000,51174011
4630635.exe,41973955,142558,29439967,81488,29913335,69421,33823,205853,73310772,8029,44170314,27,2391,149290522,134,0.49,0.4,23565269,22330000,1015000,45084268
4718203.exe,223961297,311696,112483340,171284,112465612,177921,90492,606844,337267542,25417,226366621,36,7045,655010965,324,2.47,2.05,102981659,101684000,996000,123167937
4817270.exe,110389167,147004,60745913,106665,60351900,113002,54609,366798,173262866,13542,111370093,130,4255,323186238,129,1.25,1.04,54322490,52034000,2001000,75327149
4913843.exe,105877435,137102,59706772,108994,59604243,108433,49521,336621,169065134,12978,106381875,2849,4799,310478301,128,1.23,1.02,53638133,53330000,0,73119941
5032964.exe,108772915,175742,60354530,104500,60240981,96731,46273,328588,168557949,8619,110363569,30,4014,321276772,130,1.24,1.03,52362429,49122000,3007000,72146556
5220552.exe,109159219,168915,60663746,104720,60505507,104557,52646,329035,170487074,10177,110906346,6555,4245,322280207,129,1.25,1.03,53664747,51316000,2012000,73803834
526412.exe,111339995,127055,60609837,102813,60288835,102929,47880,350749,171184564,14578,111235658,1,3283,322841192,129,1.27,1.05,54650707,53430000,1008000,75413815
5383429.exe,66594206,239249,34361930,89722,33363951,83555,72614,311552,111934392,19475,66187201,11077,3232,207133479,525,0.79,0.64,36202658,34851000,995000,55973442
5398757.exe,104937395,360871,49679121,125964,49521378,129820,77278,402849,152910036,21137,103516687,2532,6934,290660912,522,1.16,0.97,47076009,45760000,994000,67836091
5414757.exe,155621319,457529,76597284,145853,76452314,146289,92183,466207,218493273,34484,154219805,39,5253,426542343,517,1.56,1.29,67887629,66634000,1009000,88824396
5415124.exe,226922394,314696,114577186,169592,113743314,180568,94414,619518,338945043,27167,226347794,171,6692,658797139,323,2.47,2.06,103156649,101891000,998000,123344148
5734036.exe,97829897,213984,53810896,103118,52518104,105316,89633,383835,171309006,26492,95960974,359,3637,308890326,523,1.25,1.03,53894864,50606000,2976000,73953955
5810737.exe,110137958,147588,60373801,107987,60108656,107844,49735,335517,170666813,11617,111870560,4692,4075,321593737,127,1.25,1.04,52589455,51344000,987000,72836153
5811632.exe,105636678,408674,54668663,119973,55280980,110672,68149,396533,133536774,21811,104358133,1,3145,311111843,420,0.99,0.81,43175769,40877000,1946000,63314477
5817743.exe,224053040,326357,113242778,165585,112567185,167417,87433,595697,337838455,25074,225294469,66,7047,654913945,324,2.44,2.02,103863398,101550000,2010000,123927724
5869113.exe,110107193,164915,60564599,108962,60143894,108116,47034,346293,170238822,10895,111726313,4911,4028,323706458,128,1.24,1.02,53701497,51429000,1978000,73982868
5884549.exe,110465634,135743,60643478,100814,60446383,97986,48766,320976,167279390,12587,110788491,6938,3937,322205884,129,1.22,1.01,52823512,51589000,1011000,72972759
591151.exe,110876734,126223,59970012,102822,60266163,94710,45729,309243,169473391,17404,111733125,3934,4024,324343906,129,1.3,1.09,50236261,48968000,999000,70707070
5976921.exe,110107171,152237,60438839,102603,60159898,102712,46656,332842,169633590,10838,111790930,4517,4065,322804269,128,1.25,1.03,53004593,51787000,995000,72954296
5980253.exe,108814113,171728,60158621,95571,60668135,91450,44717,306790,171790594,11321,110921119,1478,3814,322407982,128,1.29,1.09,50409338,49247000,984000,68689495
6028185.exe,154214477,292980,76477661,149533,77015844,144441,73839,416488,212780223,24157,153571689,1429,5084,421267715,321,1.55,1.29,65742085,64555000,1008000,85509629
6047500.exe,109664564,161422,60405370,108276,60155351,108721,50115,346021,173727879,11216,111803147,6440,4036,322776238,128,1.28,1.06,53922272,52799000,996000,74005172
6079734.exe,104478693,161327,59534038,104692,59457347,100616,46963,322320,167496412,10223,106181547,38,3952,309320719,128,1.22,1.0,52653670,50459000,1978000,72333952
6109493.exe,114576126,166515,61874430,105085,60823321,105708,86951,398323,174473698,31756,113731261,6277,3327,333734365,519,1.3,1.08,54490093,52228000,2008000,74927447
6146072.exe,109688600,151141,60370803,104635,60070521,104813,47033,333250,171026221,10987,112177745,5350,3768,325002517,127,1.26,1.04,53470963,52148000,983000,73495336
6186538.exe,110745942,120286,60474012,105404,60163542,106008,49584,351902,172470693,16340,111157079,5350,3340,324922065,128,1.31,1.08,54374061,53028000,1000000,75695693
6198424.exe,109377353,147803,60039435,106665,59912807,108505,49601,340100,171621780,10755,112658767,9452,4130,326471124,128,1.26,1.04,53592422,50320000,2903000,74102124
6200657.exe,51849012,174272,27621844,64352,30084832,59049,40464,208872,74735381,11152,53279475,15,2417,166440053,258,0.54,0.43,24426391,22097000,2008000,44887330
6265278.exe,44053744,91369,29536614,78935,28877788,66731,32477,197559,69628183,12632,44223001,19,2455,151001040,135,0.5,0.4,23091442,20755000,1976000,43421754
635598.exe,110585558,123939,60020427,98157,60245712,93561,44142,322109,168746335,16240,111686761,8096,3819,324514750,126,1.28,1.07,49881543,47683000,2029000,72113375
6426681.exe,112522172,119897,61236226,108101,60727099,109038,51226,362406,171346999,16826,112250413,6846,3356,328091132,127,1.3,1.07,54426894,53146000,1002000,75844752
6771116.exe,59310719,149906,32345960,70105,32552265,70371,38361,262067,104139811,7831,61161356,5481,3461,187568749,134,0.74,0.61,33972758,30863000,2893000,53434059
6796016.exe,110229282,124554,60083533,94530,60502589,91599,45530,316406,168936473,15740,111309560,7077,3699,324118886,127,1.28,1.08,49628394,49363000,0,70080425
6828397.exe,152265496,476361,75890347,152099,77305678,155379,87235,483584,220963906,21894,154845500,1,6570,421637440,518,1.6,1.32,68410497,66123000,2003000,88577465
6841510.exe,60312820,110807,32129429,78464,32006059,77702,39214,260044,106852136,10466,61619500,6613,1654,192645167,132,0.78,0.65,30895818,29686000,1023000,51366296
7449568.exe,109746838,172747,60885693,98665,60767868,102174,49301,334131,171392271,9315,112204387,4717,3977,326357789,127,1.26,1.04,53859768,49789000,3905000,74235166
7766424.exe,225182222,279913,113681070,179070,113398224,177224,92096,601906,338301521,34607,224610414,0,5486,654904439,324,2.53,2.12,99798197,97475000,2009000,119776075
779257.exe,225358462,430112,113585582,167995,112737631,172448,107380,635962,340698766,38684,225263504,149,6121,657481316,520,2.5,2.08,101409806,98091000,3002000,120861625
