file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
2512213.exe,55557645,344271,19898733,199226,19975112,193420,192307,552249,126505771,111611,52466895,1,13702,139690029,2173,0.91,0.75,41065392,33892000,6778000,61093089
2589378.exe,11475008,129083,8942975,130359,8918703,130871,34101,204448,86576436,5627,11392256,52,2289,57490301,138,0.62,0.52,25344764,24005000,1000000,44820490
2707323.exe,285903361,353812,101658344,7024347,101674031,7006903,185007,1379225,1000914220,48867,285064882,210,13732,799072942,133,7.16,5.97,297067882,293589000,2985000,316869133
2765293.exe,428014992,367303,146209147,7294123,146184324,7288317,191267,1540951,1100066074,54927,427997701,121,13761,1163714550,136,7.82,6.52,324578799,323354000,1001000,346128200
2821116.exe,3469562048,11327352,1651276530,13676553,1651469556,13654892,3728851,13202327,7312830739,1393163,3468643076,16720,593749,10519031419,42078,54.26,45.52,2148511624,2068947000,78998000,2169934990
2825745.exe,3226451692,10419311,1505317879,13452496,1506331890,13465891,3257234,11801933,6714966755,1173585,3228211782,14473,528952,9698029115,35930,49.75,41.69,1974713013,1913071000,61002000,1995009288
2827190.exe,245947400,324637,61419870,7681428,61414647,7694752,153739,1293052,910257800,40477,246060761,202,12547,621922226,129,6.66,5.56,271846490,271611000,0,293540687
2919323.exe,281951214,331388,97854620,6314193,97820357,6314720,152676,1295043,936602311,41810,281512437,173,12046,732476934,131,6.64,5.51,279951462,277637000,1997000,300114074
3053175.exe,12324310,229455,45878939,6806638,46079491,6838898,103666,804498,560151156,24629,12001458,3,7700,174812050,131,4.01,3.35,165407378,164113000,1000000,186529721
3076621.exe,148213947,294650,49047628,7701887,49556595,7761939,130306,1010033,754854013,31104,148164283,232,11052,382477447,132,5.48,4.59,220803582,220530000,0,241266908
3221292.exe,7823073,470662,8809243,115162,8813039,114478,157658,418949,102074977,57145,7406862,0,14086,54267098,2181,0.73,0.61,29857375,26618000,3071000,49960462
3226189.exe,124910686,192229,76267749,7264052,76082386,7268785,83111,616987,406104079,18658,126288672,76,6242,575786486,132,2.86,2.38,122477640,122170000,0,142637952
3316605.exe,307837610,496645,113996594,7169520,114000009,7137355,224355,1842621,1397107417,54926,307540287,2933,18150,903738952,132,10.05,8.4,413752078,410455000,2988000,434374251
3341392.exe,201444606,344002,59844116,7333947,59754576,7312925,139628,1142670,831721566,34170,201569961,306,11645,502135526,128,6.01,5.03,247452551,245150000,1993000,267753091
3436685.exe,560076187,453302,336341886,4306762,335935996,4289639,183558,1508138,1160921488,48126,562777176,396,20981,1633551298,135,8.55,7.15,344144283,342687000,999000,364501518
3562925.exe,218102406,276298,81198595,7177029,81229359,7159800,138508,1162615,804700037,39120,216848890,106,11782,615928581,134,5.8,4.83,243940816,242678000,1002000,263876361
3660935.exe,307804735,311188,102085341,6591487,102325362,6596919,170347,1300259,942841298,46319,307344913,129,12662,795365750,132,6.92,5.79,280391256,278861000,999000,300550033
3705119.exe,325685483,295996,110912454,6923442,110881321,6920984,117439,989514,713536266,26403,327847619,0,8511,1044899638,132,5.15,4.3,210000465,207742000,1987000,229813059
3744664.exe,402193457,492284,144246168,7571377,144342033,7627370,235677,1902962,1467020469,60351,401649743,126,18628,1079488460,133,10.74,9.0,432682209,430219000,1996000,452859890
3822869.exe,234791829,212760,80590252,7392627,80750931,7399016,91488,708831,496938100,24150,234784634,734,6939,632313177,132,3.57,2.98,148614840,146443000,1992000,168382694
3933685.exe,105257736,131351,33538330,193616,33480976,192449,56747,421718,229045069,14976,104625849,0,3734,293104922,133,1.6,1.32,71109615,69887000,998000,91121815
3933710.exe,104399048,139727,37483875,190872,37316163,195036,57164,430368,239712089,14387,104746292,38,3891,304678082,134,1.69,1.39,74057604,72861000,998000,94647395
4087209.exe,196277559,304044,64759454,6739042,64594900,6707591,132082,1117672,795302708,33504,195921936,366,10719,514604095,133,5.71,4.76,239696362,237466000,1995000,258601545
4153746.exe,38597465,212855,74256814,6673455,74203378,6668469,104771,853356,580042492,29059,38671662,62,8483,283179841,133,4.14,3.45,173167820,171949000,999000,193031619
4253487.exe,290310519,625019,97705530,14324094,97851629,14139975,273223,1248588,770107236,83910,292056499,52,21859,774789325,2177,5.51,4.6,229158471,222848000,5995000,250315429
4443566.exe,166374335,551215,51075019,6684975,51248433,6673034,335387,1356513,749875642,163010,165268667,90,25676,470853365,4038,5.36,4.47,224380941,215075000,9003000,244992673
4458753.exe,170403974,291032,48788504,7795425,48491823,7846666,126452,1039397,780459681,32736,170456284,64,10953,388107398,126,5.56,4.64,232162819,231841000,0,251796894
4537272.exe,214034398,311558,58897201,5653094,58948981,5707800,134630,1065237,762365664,30534,214596211,334,10263,442440629,133,5.47,4.58,223315856,222064000,1000000,243933824
4591581.exe,170102596,361718,49582435,7884380,50068844,7916779,160340,1073580,743490454,25731,169906975,189,10809,378625959,129,5.29,4.41,221141187,218674000,1997000,240668924
4636307.exe,190799085,310630,59604032,6847736,59567509,6826607,149490,1170999,816945104,33815,190394958,420,10422,489764385,131,5.86,4.89,242318993,241036000,1000000,262472702
