file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1655552.exe,1838365885,2451903,801091296,9683479,801140498,9772989,600808,4568708,3414733834,192894,1830086621,674,88844,5322289048,3658,23.7,19.77,1003519192,993919000,8999000,1051193059
174258.exe,2384756740,4811029,1062403743,19372847,1063324875,19462207,1016259,7697507,4422289625,374180,2386016415,43269,145081,6923410584,5738,30.67,25.68,1266164989,1259317000,6001000,1286269658
1787832.exe,3135340381,20028504,1346630848,23104601,1347244127,22849212,1294384,8549232,5895250210,2737506,3130180355,1869,121139,8961714857,8301,41.33,34.46,1736355481,1724101000,12000000,1756985090
1821852.exe,905622039,715892,389239901,13657893,388695237,13670982,316254,2672882,2124621505,137791,904915280,1007,38047,2466223100,218,15.11,12.6,626294291,624913000,999000,647319948
1898852.exe,188872337,187414,89980510,843755,89847308,840245,85077,639685,413312522,21303,189422990,520,7244,554664118,137,2.94,2.45,124372322,121962000,1999000,145207263
2048785.exe,971901439,771739,394454627,14114026,395541952,14213797,399887,3178962,2234626516,173149,975140879,5697,37925,2675895691,279,15.81,13.21,651351226,649953000,999000,671258732
2054972.exe,1653709607,2635009,721268956,15970341,719793486,16289046,587817,4219868,2964867456,170631,1646830017,21659,59374,4728276268,3619,21.28,17.78,871222150,863013000,7990000,892374304
2110174.exe,2258428127,16593765,944860194,21998323,947468488,21879290,950736,6754279,4465757687,2967334,2269295291,4946,86215,6411053741,6282,31.87,26.61,1309978937,1301553000,7991000,1331476553
2254880.exe,2330567114,9143334,999182590,6589439,1000532659,6627572,1416473,7548332,4981647091,402087,2331474788,1444,92067,6365880642,4237,36.23,30.31,1460802820,1453422000,6997000,1481159938
2271051.exe,882467499,741317,380867596,13873064,380747427,13870278,312233,2691594,2111550723,134114,883778137,1220,31352,2353595793,136,15.09,12.59,623167014,621794000,999000,643819473
2381283.exe,3865587347,31234784,1639085719,22971383,1638787278,23296588,1488727,9819272,7005517953,7357466,3862116664,3200,136690,11231177698,8304,50.51,42.21,2057162495,2039724000,16997000,2077870483
2384994.exe,3057108273,28016287,1296144229,24982225,1298560453,24894651,1419476,9573831,6196320678,1748918,3057439591,1333,114002,8835229204,8302,44.46,37.13,1815949221,1804448000,10996000,1836663007
2447635.exe,2390760183,18212324,984727367,24072260,982150923,24266756,1052517,7837569,4761150988,2510064,2383290306,1607,116150,6826809392,8300,33.51,27.96,1395904506,1385196000,10001000,1418397611
2460677.exe,904856603,745510,390514480,13941489,390465138,13919322,318047,2823161,2162410241,135985,904998714,830,31803,2411685810,136,15.32,12.8,636580523,635296000,1000000,657519144
2671073.exe,1051828667,3195295,919078252,10199651,917009512,10091005,525088,3341226,2331718928,152331,1054434611,436,39083,3865465014,2180,16.22,13.49,685307042,680958000,3999000,705029571
2671088.exe,1039086651,3732806,910903746,8909907,911179187,8836683,615341,3438145,2262822105,236457,1036559493,1655,54357,3767109844,4230,16.15,13.45,663642367,657305000,6002000,684053509
2675921.exe,3491538508,19985443,1505933039,21359003,1509399734,21219540,1388489,8831665,6328773562,3469068,3486914593,1935,127757,10199432781,8302,45.1,37.7,1857454667,1844609000,11997000,1878578255
2675933.exe,3494022084,21042242,1507330868,21577376,1505814958,21437331,1417988,9074903,6351672865,3578561,3490192112,1867,129941,10206170238,8300,45.51,38.06,1868032382,1854466000,13003000,1888758227
2844052.exe,380759927,1409204,181011899,360452,180001869,361374,726243,2180471,840229266,185343,370019941,1300,46593,1104062924,8517,5.95,4.95,250648003,231263000,19021000,271914620
2942024.exe,1890453801,4416357,821588740,9734776,825021912,9689321,791721,5442711,3800032451,265640,1905531587,6194,130089,5474654163,7145,26.82,22.38,1115998448,1104592000,10995000,1135882062
2942175.exe,5616957616,51323931,2430237516,15119055,2429250838,15211640,2104478,14071820,10209447728,622019,5614634212,15831,238532,16280242232,10350,73.25,61.31,2996463875,2979961000,15999000,3017556332
3010849.exe,2344823700,18543061,981632492,23792786,978104270,24044056,1095148,7967466,4822241954,2624963,2334971161,2882,109346,6685854914,8296,34.19,28.55,1414766017,1398504000,16005000,1435113409
