file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1172589.exe,330076807,792441,167247507,1743116,161471437,1686323,172974,942665,494996045,69767,327443419,141,11271,916954043,910,3.56,2.98,146591233,142042000,4001000,190869374
126726.exe,465604285,718215,238115233,1644602,237724057,1673497,166270,1201738,738626142,54612,470489751,86,16685,1349509726,1002,5.31,4.44,217527380,213208000,4003000,237278895
1342186.exe,786508128,6888856,413798668,3329569,413212644,3382706,693365,3771273,1623894335,623153,785232464,1180,56143,2372585244,2868,11.31,9.4,481644400,474422000,6991000,502243898
1374738.exe,215189660,1552131,107179552,2161434,107857151,2032792,371239,2517379,449326951,215945,216097543,20494,66520,619575963,2081,2.75,2.36,97597670,95427000,2009000,117090052
1409011.exe,320755475,810499,165459760,1560825,166062318,1442043,171456,893652,491140819,64124,322515745,90,14131,889261805,909,3.45,2.87,146945127,144615000,2008000,167448748
1690595.exe,207336556,524598,112066257,1483219,111643563,1537206,116853,663267,364902441,33984,208463619,13,9576,640641677,521,2.56,2.12,109726132,106019000,2972000,130172595
1825983.exe,449725991,599250,233341332,1566260,232548524,1514105,162438,1107165,719208412,52392,452910447,183,12788,1306059513,520,5.07,4.23,214476914,212278000,2002000,234840042
1883504.exe,476719281,1011140,243791878,1613716,240269736,1723989,221598,1351026,740157413,83133,470915274,165,17944,1374240603,1906,5.32,4.44,221270976,214925000,5970000,241493877
201747.exe,470238356,703858,239861143,1642354,238947525,1670333,171235,1189865,743999154,61091,475763697,99,16824,1364141668,1000,5.39,4.51,220268695,216898000,2998000,240769386
2024997.exe,338467019,871607,168333519,1484397,165239138,1533639,184155,1007053,560331148,59461,330244029,0,11465,988245221,918,3.97,3.3,167952987,163723000,4017000,188456518
2094555.exe,281107286,985026,134965035,1560042,137282593,1434325,143315,943571,480068667,55331,277460951,1515,14207,805273164,1431,3.41,2.86,141039029,134811000,5991000,160805989
2131253.exe,570172424,1541168,257672112,2638224,262739329,2583090,224527,1535485,907286627,112452,570522053,7449,29587,1620686997,2332,6.44,5.37,270868617,265646000,5012000,291676831
229437.exe,496380908,634336,253121484,1493162,254854088,1447227,176181,1203386,781037694,53040,492958900,1923,15162,1436673055,521,5.56,4.64,232065318,231676000,0,252591629
230403.exe,325057899,889650,165249411,1571202,165282674,1577197,180099,909275,499129505,70241,321597526,322,9967,892420844,956,3.53,2.94,149339554,146989000,1999000,169749513
2616722.exe,317753222,504039,165172424,1561497,166307587,1454804,135904,870800,490646365,52388,318500551,130,10073,880512369,518,3.46,2.88,146779643,142627000,3961000,167784206
2631785.exe,339187948,868483,168807845,1477475,165988015,1530059,200930,1005966,566135295,64480,329604305,121,10168,987844516,916,4.02,3.35,169523727,166138000,3002000,189051068
2642820.exe,332557197,919537,166267952,1483731,162479368,1550376,193641,1033673,565193136,58416,328181476,133,9495,984798178,917,3.99,3.32,168661790,164393000,4009000,189356840
2657371.exe,603058920,858640,271237619,1710618,275267380,1708388,210171,1611851,1065743485,68746,603983251,19933,19906,1703636256,784,7.52,6.26,316438932,314140000,2000000,336435273
2781088.exe,459593080,622847,233509284,1666626,231892211,1686429,167544,1131691,739047323,49301,460423159,344,14707,1327437960,520,5.22,4.34,219798416,217564000,2005000,240932264
2923923.exe,199127410,758956,98012545,1483915,93859979,1509603,179816,751944,338353950,58792,195940889,183,7070,555484250,915,2.39,1.98,102572397,97922000,3956000,124029198
2946862.exe,194404179,525164,92739545,1542779,92534265,1446101,103898,638298,325050824,29573,194552874,124,7613,554114856,525,2.32,1.92,98303348,95117000,3003000,118184841
