file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1135633.exe,384386659,2354143,222468815,1571968,221537520,1583644,624487,2771165,775547815,503783,376376125,2930,35634,1198104141,2238,5.48,4.54,235059371,227344000,6979000,282490233
1247568.exe,774857615,2175281,424429701,1850100,421535648,1840402,565111,3093300,1238586900,388200,770551831,6613,39233,2269863819,1823,8.94,7.48,367501636,361110000,6001000,387943968
1265407.exe,399842374,2258336,216346933,1643472,214755691,1650590,575770,2559402,786923051,463357,392762478,3281,35439,1233847537,2242,5.68,4.74,235848832,233395000,2003000,257738721
1290299.exe,394091296,2170312,228394274,1549182,225686978,1552721,593358,2638763,781985939,524425,383569212,3064,45760,1231241737,2239,5.68,4.74,233799258,227383000,6010000,254124017
1291495.exe,306215351,1958871,146567868,1150212,145156634,1168260,428760,2148461,643854927,389365,304067239,4355,28503,970786310,1867,4.6,3.83,192785471,184435000,8018000,213800415
1316604.exe,529963423,2414599,283403259,2024150,279764396,2039930,714734,3052789,1118979457,1016407,520808020,3859,43184,1655906589,2437,8.01,6.68,332318300,326883000,5013000,353472561
1376560.exe,390662835,2335456,207942988,1220962,208612359,1205029,623558,2570284,752421943,415130,390870989,4940,36585,1208758398,2287,5.45,4.54,226202512,219743000,5993000,247004800
1407254.exe,282633190,2096409,204942799,1439927,201983629,1466476,668616,2381742,545156866,474591,277263207,523,27402,979197290,2244,3.85,3.21,159231812,152964000,5998000,178665449
1442933.exe,399668281,2241095,212377459,1455088,209373577,1433455,678798,2799092,777140765,443139,394407126,4326,129592,1253199147,2437,5.59,4.66,231470394,221095000,10004000,250962431
1477356.exe,423949349,2347386,219765649,1218734,219200626,1208399,674732,2670106,820782083,413356,422472470,3660,37608,1304829231,2245,5.93,4.97,241363220,232085000,9003000,261604180
1510302.exe,411907354,2425989,219606948,1468908,220356224,1481423,637633,2615904,814780919,408371,415391789,5609,33899,1277304148,2339,5.9,4.93,238698266,231423000,7012000,259686767
1545872.exe,404728212,2190721,212309277,1256258,210435739,1230203,674947,2688830,781992483,437495,401977298,4954,37970,1254806908,2240,5.71,4.78,230935267,224572000,5988000,250901826
1655898.exe,397754366,2358109,211576446,1242574,210398283,1217387,712681,2729647,772115825,420334,397356429,2529,39397,1233884835,2438,5.59,4.67,228697953,221328000,7010000,248957780
1832846.exe,396177719,1878347,211673007,1158699,208633671,1165841,483990,2452398,733688985,395755,386584294,3922,32795,1227243543,1826,5.32,4.44,218255598,212813000,5019000,238684170
1867433.exe,419267747,2205685,221962151,1278916,217480304,1297038,666148,2744579,791088148,453405,410049102,6192,36841,1293288019,2264,5.79,4.85,232615025,225267000,7008000,253282297
2004531.exe,771920037,2481977,431867845,1891712,430675586,1897861,673287,3233812,1288714051,471646,767637801,5012,41552,2270824688,2237,9.25,7.75,377534360,372184000,5002000,397943884
2059675.exe,1125011960,11189958,627349594,3658131,626920171,3769714,1798463,5840724,2131424449,1397883,1113485256,7180,82962,3297728762,5097,15.15,12.64,628026483,614703000,12993000,648268130
2126568.exe,408700497,2435469,216638077,1335025,218790638,1317147,641792,2633055,802367344,423492,406697025,8230,37521,1269216977,2437,5.74,4.78,240070908,233728000,5993000,261086306
