file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
2267323.exe,533471859,1074713286,1260680,209093,210576759,720443,4498,205883096,724657,321142386,1944692,173307194,1135549,630783,<not supported>,533407,<not supported>,329057196,134746,180273734,24497,45,15506,152976000,7998000
3323785.exe,575809158,1055726328,1448806,364579,211409408,1517097,4518,211943335,1475422,330614820,1497653,185117205,999367,524419,<not supported>,265814,<not supported>,349858412,84115,182944367,26043,30,21584,155785000,13980000
3587345.exe,210893406,455114116,833203,228494,86894936,158854,3597,85644415,207787,110898071,1425070,62090074,415644,367146,<not supported>,245056,<not supported>,122048668,75591,64122122,10350,15,11032,51038000,10796000
3827594.exe,489577960,1005663211,953240,226251,203526264,701232,3595,201390173,607627,314517859,1336244,171785091,821928,527814,<not supported>,242013,<not supported>,327346144,75426,171769081,10793,31,12817,135208000,11017000
4646477.exe,208440854,449923945,801871,262313,81376105,160513,3693,76944645,166018,106388876,1586954,55059797,410980,425125,<not supported>,185404,<not supported>,114361220,63593,61659057,11765,15,9691,56232000,4016000
4656918.exe,233435890,503090674,850094,231934,104799918,688329,2743,106498879,510251,114787536,505236,79313471,431396,284589,<not supported>,177164,<not supported>,113089241,97151,70391619,28550,135,20416,67896000,2995000
4870731.exe,206711876,436911589,666802,197879,84559181,160523,3725,81995377,160825,118338216,1466695,57297982,496760,325387,<not supported>,276573,<not supported>,106156725,64449,52132870,20164,26,10505,55264000,8038000
4990217.exe,530146355,995728963,1572353,504920,209953205,763914,4252,211590116,757009,325810129,5294342,177659667,850615,416043,<not supported>,220572,<not supported>,352870626,319707,181732731,126388,106,21254,149050000,6002000
5120159.exe,489028955,991086242,922222,233893,201108893,622249,3788,196491679,620431,311113770,1710502,166081952,876837,613379,<not supported>,189892,<not supported>,322171828,53170,167429898,10160,275,13876,140150000,4004000
5768294.exe,211340319,459682661,643663,160859,87929594,324162,3599,87348674,166303,122717562,1032167,64548837,505477,403724,<not supported>,323532,<not supported>,115868721,104955,60000978,21410,215,16566,54453000,9075000
6207480.exe,198049218,437765137,918505,342698,76729336,161742,3601,71417947,171080,99194257,1455462,54803261,371118,242919,<not supported>,183822,<not supported>,121789733,60802,67631461,11311,17,11962,54587000,4043000
6345129.exe,504835405,958489530,970885,190222,195968114,672772,3594,197650755,662006,322226552,1347344,174815518,903052,639048,<not supported>,260973,<not supported>,321707697,106752,166760178,12431,466,12757,137455000,10033000
6761058.exe,479915214,986089079,1287343,393817,194562197,614651,3594,190789655,619947,302774220,1741751,166161605,725950,283821,<not supported>,129033,<not supported>,324467309,49756,173172332,10289,68,12921,134708000,7036000
6947711.exe,206744025,454967813,639251,188746,87028888,247367,3594,86860521,160538,119687012,1054061,63088226,522518,395599,<not supported>,304153,<not supported>,117429179,99803,60148606,19976,90,11855,57532000,5951000
6963176.exe,207493435,445285165,618742,182853,84958949,156103,3601,81090985,160522,116404147,1312726,56645931,450516,459609,<not supported>,263867,<not supported>,110951621,66275,55655881,19328,29,15392,55492000,7062000
7254933.exe,486903122,985253534,892069,158508,202325963,624907,3590,198632872,611917,313316899,1714834,167424564,978563,653558,<not supported>,303828,<not supported>,320065777,55851,166567449,10522,214,13043,136850000,7991000
7256574.exe,516965742,1052629639,1142389,285976,207961014,2005981,4495,201688991,1809262,310708652,2218079,173615641,881683,575972,<not supported>,271844,<not supported>,345761076,84525,182787968,12172,511,16569,142919000,10993000
7857074.exe,203517893,455613270,670042,169561,84702693,156682,2702,79728047,157696,110158759,1233158,55335601,415106,272720,<not supported>,127405,<not supported>,112041591,43716,58265671,9626,239,9221,55362000,6039000
7954781.exe,201547821,390849185,803769,227078,80271512,791422,3596,84120883,548755,126343287,742638,70540713,498638,334211,<not supported>,298926,<not supported>,121090554,117647,57967302,41829,0,25943,60624000,7072000
8388087.exe,211812910,437651206,664368,162894,85924167,423424,3792,83976550,282457,121362721,1286492,63671548,567906,501718,<not supported>,384316,<not supported>,117615972,95081,59332351,21364,37136,20082,59351000,5029000
