file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1054386.exe,214925270,333625952,2166898,798207,51600947,647132,3018,46888789,677058,64095716,2949934,44813058,513684,1361175,<not supported>,186013,<not supported>,115385073,278876,65686180,33030,13,27181,61561000,3027000
2082270.exe,352031498,619422877,2047933,529256,114264025,820352,2306,111258830,816157,172930392,2417574,103157501,652984,1286127,<not supported>,134420,<not supported>,210956098,335321,121238694,25386,0,11537,103171000,3005000
2136822.exe,276792925,314773577,3127769,1099847,74083893,486017,3315,79539577,509148,118651766,2737156,72462220,603100,1826607,<not supported>,216869,<not supported>,113303947,1074001,56609060,98527,18,11796,74777000,7976000
2395206.exe,734406227,809086631,2916614,674622,154414557,1370253,2304,147527146,1375484,235198751,2712837,148491621,982145,1383468,<not supported>,184029,<not supported>,261146703,3017732,156512867,237323,148,358168,160846000,55946000
2666073.exe,402894951,431203015,3931620,1245188,89350553,748978,4797,87581399,774647,125962384,4436086,71515418,929331,2677841,<not supported>,658495,<not supported>,101878175,1288300,60599395,166875,235,101819,105455000,13056000
301392.exe,177665635,190577920,2261382,536905,46202030,542379,2310,53344269,525381,84251232,1669524,49148938,372549,1313314,<not supported>,175786,<not supported>,66241379,879309,31651156,139092,66,23752,49652000,5958000
3960987.exe,220832298,368278931,1769803,485515,68007959,545861,2629,62427851,553651,84193633,2599205,45181031,471090,1936469,<not supported>,210868,<not supported>,77074988,783195,47713776,133097,148,15403,65474000,4960000
3989839.exe,217354923,312158741,2201801,678180,50866947,653449,2308,47282661,671713,71048237,2692943,51201624,678715,1073248,<not supported>,169394,<not supported>,124522880,321995,62210457,47991,13038,10473,55605000,7943000
4443808.exe,439712977,659201646,3186635,1161007,136114830,709785,3114,136696801,708435,206432384,3383160,121942768,796051,2102851,<not supported>,281029,<not supported>,218007281,917991,125498897,141892,2,16624,122431000,7024000
4870928.exe,897834751,1193420500,10465512,5150956,236545811,1235810,60687,235063791,1241472,304724425,12706743,224067715,3230923,10373733,<not supported>,4315291,<not supported>,304883510,2495417,231003476,542852,608,197037,162395000,101246000
5060739.exe,372304829,662436728,1997133,572773,122302275,829348,3015,116584054,872597,177832478,2930582,99713635,639608,1979533,<not supported>,154339,<not supported>,199000500,724239,116612964,35134,488,34187,105016000,6000000
5237654.exe,964799738,580248214,13058360,4458332,118933059,5086038,6692,117752319,5014433,169621446,16327850,88681009,1813623,10592479,<not supported>,718186,<not supported>,198500848,4705421,92279106,309938,25512,49626,268994000,14999000
5454536.exe,409790012,378849192,4846775,1909327,85205950,632655,5711,89965520,627005,131350209,4974510,80151301,888151,2349537,<not supported>,1501452,<not supported>,114438568,1421982,56631737,1247438,32,27080,105947000,14992000
5962406.exe,299646919,391263535,2971528,1239009,67809713,524762,3566,63355897,513057,91171593,3586537,59301922,668737,1997240,<not supported>,328258,<not supported>,125533531,893589,70028695,224781,21,15264,82525000,8051000
6021928.exe,353956302,635461286,2076944,630113,115229477,869811,2318,108673702,926304,171802318,2848584,102812753,670751,1484174,<not supported>,136780,<not supported>,222234823,241222,125242163,21875,169,12159,102422000,4971000
670905.exe,221586393,379529054,1749276,545074,62257845,615053,2629,55170803,633776,75595561,2771309,39106431,450759,1848349,<not supported>,199804,<not supported>,92150539,568050,56613721,84429,11,14208,61899000,5990000
704949.exe,210539710,268604283,2617784,760664,46690087,649572,2405,49960586,610364,83079469,2392147,58035644,444144,1025557,<not supported>,138878,<not supported>,118300154,457835,59023084,27198,54,10369,56953000,4995000
718631.exe,377818327,652886438,2174483,596973,126801887,836560,2625,122290149,857012,187761239,2434578,112829961,661372,1715709,<not supported>,150555,<not supported>,195640815,955279,109124402,48155,236,15880,109343000,5964000
7209909.exe,359289553,639787998,2144276,581164,115817792,937997,2302,109054098,904677,173773018,3017404,103335231,971088,1447604,<not supported>,406677,<not supported>,225647363,245717,127264872,23214,310,11184,102630000,3985000
820436.exe,302314720,393986143,3187539,1202580,68758867,495706,3316,66149684,498477,98532486,3768434,62083773,777688,2116482,<not supported>,238513,<not supported>,132336734,895005,73589793,65440,44,13667,82474000,6034000
