file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1578565.exe,641451949,752592734,28846615,937524,162110578,2634679,3260,154953115,2686998,215738596,13209148,73302273,2177079,6431082,30050,551885,232916,231394851,24322,82531233,16821,18807,14755,190719000,9985000
2649544.exe,564769276,755087152,9537758,868525,163609857,2941205,2870,155741201,3025906,209527677,14573172,64892596,1477365,1516225,36301,518780,406916,200886760,25006,75542585,20803,21310,9463,148826000,4994000
2700229.exe,880106883,1475351537,9927189,831340,323759774,4276218,2864,329292849,3789127,529223975,7948250,261024664,2224265,1662932,43184,361240,195748,501893414,32012,239042315,15205,27879,13806,236014000,2000000
2882080.exe,554633785,652414339,9538311,857522,148756417,2535202,2867,152498639,2267962,182474452,8357152,80448828,1640140,1906066,46010,291642,175128,189696475,22315,78270088,20762,23507,8787,144158000,7007000
2892760.exe,541049001,614851515,9393747,565533,152164559,4694336,2868,159853062,4331209,189082324,6936119,87885817,1658015,1786530,113941,345587,238492,174065215,22780,70533704,22139,19977,10307,139379000,7019000
2952391.exe,659617760,1293943911,12907245,554285,287978860,2535019,1383,293887995,2002705,473011294,5410231,249077546,1700181,2240364,60196,183802,53069,437053754,19500,224670468,5004,16334,7614,175506000,3008000
3052100.exe,875341321,1475791511,10230230,844747,326189888,4086107,2864,332349776,3612424,535783797,8147480,259362545,2272612,1678432,44182,361527,191055,501709609,32401,238711744,14083,23826,12584,230911000,7996000
3432659.exe,356914253,436625916,9118667,293796,91137118,4378233,1876,96051852,3929160,151449585,3548544,64942105,1289389,1561502,55463,350659,178007,178065759,15444,59207709,13315,13265,7117,91543000,6965000
3513191.exe,1096782952,1589888640,21132053,3023770,334177317,3457034,4818,333121247,3493222,531425691,13815217,258017741,3434464,4533066,611559,562344,284431,563747530,261943,264904236,43179,49581,22694,286718000,9990000
3686555.exe,543231088,551709203,9224556,506058,120637916,4835545,2871,128340529,4279252,202300062,11399472,77620827,1468548,1780572,57957,311376,195363,203639106,27798,68407891,19134,15287,8774,141117000,7005000
3754416.exe,555961259,596526368,9390643,854813,129047252,4935454,2868,132950516,4732875,196423990,11259305,77064376,1575572,1708513,48579,358189,201536,221476850,23047,74468066,20585,24227,9300,141143000,10010000
4878682.exe,371031408,546971262,9227307,361949,123716489,3743132,1871,128957658,3527343,144632410,3163151,77334203,1150481,1569706,44684,359194,117656,159428141,15176,68953331,10928,13335,6625,94622000,5976000
5266960.exe,737694921,1329442669,12733890,567071,301241951,5060716,2771,308210850,4847039,502715627,3536511,261874751,2083114,1406122,39395,315457,65941,474039600,28425,223492471,30222,33198,14147,192262000,6973000
5400133.exe,379578025,484879852,10037809,422641,106598442,3719244,1389,110270257,3537812,161012673,3302408,71130439,989141,1635875,41161,188193,69983,172637749,16173,63311249,7652,11501,6218,100646000,2989000
5755609.exe,374470361,489358775,9383963,310971,104438974,3746329,1876,108266549,3563884,157130699,3301015,67999251,1137617,1471021,46720,315788,136602,183998171,21540,65878496,14764,14827,7165,97088000,5004000
5794115.exe,410641690,570409163,10568540,599286,137880951,3915768,1778,142534407,3768145,157464007,3350139,68905218,1073974,1384231,51823,547652,86528,161109470,13040,55605802,6520,8006,4782,106338000,5015000
596008.exe,548547216,574623236,9866332,852400,127953357,4597033,3262,134971681,3891462,204708471,11970336,82694913,1500123,1765791,59068,321105,192904,205075638,27090,73046949,17212,17022,8322,144166000,6006000
5976780.exe,570420840,646027741,10977770,1098034,145928575,3902705,3260,148547445,3891912,220197962,11509908,90367546,1501607,1606388,65224,370220,208971,193240709,19503,69795065,21637,17592,8485,148919000,5996000
6521284.exe,562857313,625125610,10136045,1107512,136593069,4134053,3261,139902615,4064078,213020746,11414811,86009292,1377288,1750625,54447,373181,208851,212464235,23123,75069166,21360,19635,9322,144816000,7989000
8519892.exe,562370535,645929874,9807166,954355,136074338,4125413,2869,138983437,4210851,202145895,11055155,75074411,1418689,1644801,50456,363889,210642,211663009,20314,71501479,21001,18513,18812,146000000,6000000
