file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1943931.exe,74768925,165556083,1003549,81900,28351165,92479,215,24969905,101364,51291258,3122490,4791922,620451,50321,2737,19187,2933,76896803,4077,213922,517,599,1082,41119000,3008000
2520984.exe,60286843,99939978,1418088,228893,21851303,102290,218,27048977,77897,65532119,4922349,200253,164015,14097,640,7317,1191,64888476,2934,613758,496,1627,1635,14570000,2914000
2636614.exe,8704864,13601975,465472,72017,4137963,58955,257,4137251,58887,5278270,208308,2530312,184035,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,2399000,1199000
2695910.exe,24700796,36962564,1545232,225886,20342603,73865,195,23913005,58053,60772604,3175907,247283,125618,9125,1717,23809,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,11600000,1054000
3048609.exe,6162380,7467303,328109,63825,2466186,32860,177,2465474,32791,3615082,108187,1699554,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,2265000,0
3457019.exe,23384149,42491259,1486783,213228,21708538,70290,182,25057599,54204,62740754,2415253,58194,110580,9771,810,64197,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,11088000,1008000
363509.exe,52588109,129235002,1477842,252870,23400407,88026,187,25170821,70546,61038228,3200164,44303147,153048,11851,1428,7012,1113,73221138,3941,38895395,517,2510,1807,14888000,1985000
3666543.exe,15903569,25320336,880582,130154,13290924,58293,190,15931340,48212,4888610,1790732,18579945,117463,15462,2469,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,6105000,1017000
4046853.exe,52814490,93808065,1596965,295099,21133327,92881,235,23976768,72722,58936944,4484141,426572,138768,10632,1389,7959,1280,74668922,4562,724253,533,2551,1731,15435000,964000
5075663.exe,99975129,221935046,7170878,135033,55227411,297960,213,54626023,300233,84674862,7961956,706528,293614,189689,3770,13144,2106,98035543,2766,155526,299,373,623,26803000,992000
5104802.exe,44782013,47469013,1444142,215184,22354719,71638,188,25032692,55448,62109970,2422716,57532,110668,8444,1507,23434,462,224094,1774,159829,196,673,1083,11943000,995000
5409465.exe,60342007,142939982,1810521,212730,28750624,307786,160,34616434,372136,66645000,3909600,3865235,160329,58234,1464,7344,1166,87076611,1765,529581,459,1591,1517,15798000,1974000
5878214.exe,1088925726,1101684329,27706308,18156306,216636614,588018,117339,221546810,651510,271059638,21910761,167603683,5437146,6034260,2536319,8242651,8039323,279865110,234694,172107234,743978,494084,128684,111891000,182822000
5920970.exe,24734525,43058134,1620335,236973,21008115,78925,175,23965385,60617,59965804,4595785,65346,124886,8919,473,13223,2097,55005449,9123,1718869,1160,5797,4012,13901000,0
6123694.exe,8496135,14810161,612220,144860,5135637,42545,184,5134925,42478,8240971,112996,5876288,347307,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,3548000,0
6227368.exe,61419487,119316835,1356034,250151,25024629,115375,217,27304324,90210,62360058,4272020,2505405,159199,20739,751,7614,1195,80773986,3025,605211,498,2467,1648,16543000,1033000
786190.exe,54402995,107111418,1580083,269219,22945922,114626,169,25899708,86693,60476798,3967440,4797234,150227,10368,1054,6714,1174,81561733,4806,670476,560,1790,1896,16134000,0
787752.exe,6635275,6109264,361926,66614,2370993,30903,176,2370280,30834,3517076,86941,2121468,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,2216000,0
8000029.exe,850374923,2671367175,20315216,205933,622743169,202030,246,623322708,200550,773113528,13295984,370717677,1797316,346120,9223,1046448,15099,784211538,22000,372259832,2243,3564,5477,229328000,0
8557275.exe,31801694,42994862,1622409,237573,27989337,77802,213,33492888,61316,60050467,4708628,104696,130135,9495,846,14037,2420,53996416,10891,1964239,1316,7773,4922,13094000,1007000
