file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1097798.exe,959719,95280540,49123538,1057183,77049,474016,209695,347366,66911583,280115,65252049,244383,810935,4708366,164127091,19700,103135981,11617,53751270,2025,3731,11694,352358615,73321285,60762000,11953000,133834662
2710332.exe,1047834,248369346,130015161,1445512,107403,526747,68673,108839,173122659,889462,175486590,890653,624807,4655043,353213317,17959,289738987,20355,147072947,2215,14510,31216,784139946,95718489,92357000,3011000,110025947
282754.exe,1250460,72955836,41193668,801102,75844,700771,100721,127376,80190822,142939,79988022,147320,389434,2579910,178523074,13602,94857094,6019,45939106,2071,2661,7486,294066849,48057151,42742000,4970000,62310471
2877258.exe,2893709,266819502,140105563,1883435,451149,1300946,590988,195002,193244041,762883,182704902,795368,1657126,5487602,415674299,116829,261868051,11382,143200503,3278,11666,21114,823221620,112407981,106051000,6002000,126677328
3551732.exe,3426974,123946097,66359258,1594289,447416,977519,252096,426772,91651558,900120,90143656,845736,3724871,9368282,318283924,263647,123236856,37636,66761799,5752,8357,35643,464133923,85807509,72557000,12921000,100208367
3639330.exe,2373127,107842631,54346283,1216572,298758,776089,131927,164811,70697360,418548,70428198,415219,1862094,5908919,238977470,127635,102052964,10890,51928778,3261,7044,10432,376524164,64222180,56874000,6984000,78441463
3726166.exe,2254640,106592738,53676081,1361616,429368,1078530,460911,251734,75785414,1039128,75351564,1066478,1431231,4266489,254178669,118907,108426368,11363,59976864,3518,7867,16848,386293730,69032896,62632000,6061000,83116964
4232119.exe,2460115,99098029,53018716,1591431,538916,1592702,475158,462859,87616066,161673,83263720,177710,2857688,7160220,280575983,163420,106602101,47471,57723327,5991,18258,28077,371191553,75477250,65110000,10016000,89812484
4736614.exe,2264121,262260811,141263073,2077634,501194,1606828,492907,209630,186194874,894928,186119953,905167,2651787,7573812,449654449,168661,284234100,23494,151568167,4300,14210,35425,839538581,121383462,113066000,8004000,135648529
5365488.exe,4362940,139982401,76017768,1633746,1068739,1769285,765940,525286,113861974,335220,117249435,304319,5783716,11262904,442352722,593334,153378210,39658,80615423,6255,11313,33927,527465865,119740286,104494000,14927000,134054078
5605071.exe,939920,246766709,130913379,1279999,84038,727741,71173,129009,172055033,809023,174542874,814798,423910,3182481,347224210,14162,286934255,6197,147152450,2018,8850,15181,782687846,94171614,91802000,2017000,108492042
5747101.exe,885892,255342177,135090206,1336529,92379,519802,69648,113554,171611565,954079,174269084,976099,649277,4609570,353824638,16238,288914198,6401,151237087,2019,6515,20091,804186674,95409737,93083000,2001000,109742757
5996947.exe,2358452,100309426,53269353,1655586,506576,1581087,552094,505059,86462940,161534,84840108,179893,2920346,7511760,281864727,173466,109246270,76874,57608446,5801,16503,28659,380908553,76133034,64965000,10827000,90607333
6811790.exe,2494038,99846965,53567430,1566742,554162,1628377,542047,467987,87924497,166910,83145141,175193,2841947,7085689,278940920,161462,106834957,48366,57856820,5990,16627,24577,369969606,75277587,63892000,10981000,89742099
6965093.exe,2259021,265781771,143368867,1931107,475960,1601423,376098,541013,182610478,791021,183697636,799003,3391963,8666726,456575470,184133,283795425,58523,151686418,5788,23350,45856,854901180,122885304,109613000,12954000,137356966
7259642.exe,2548089,277339878,150129537,1963196,471262,1025003,519549,426166,179459172,787641,179647663,782231,3484747,9537884,463642624,200468,285301083,55892,155347179,5797,21733,39489,870904137,124547532,116124000,8008000,138785160
7663838.exe,5122516,300432906,158199635,2266539,717076,1340320,584984,324941,200301244,607500,204681403,621452,3734311,8350553,519823260,211224,334899010,35252,179987262,7035,190155,45878,1020224994,140341673,123007000,17000000,154640362
7731830.exe,1292625,81953671,43842810,834684,78283,669525,99226,129711,79238277,146090,76615124,196462,534584,2355993,170378205,12630,85501098,15007,45844823,2218,3618,6562,292663843,45802631,38554000,6920000,60079134
8513722.exe,1141789,250774856,135093675,1486000,109100,532538,66323,113295,188791084,625890,185267683,636762,1076226,5171106,360883993,17054,290188828,14409,154428354,2865,19631,34798,832416203,97591787,94126000,3004000,111958863
943025.exe,2217332,126314817,67089801,1447621,389090,1450828,478089,520468,86705876,167455,86879041,164237,3719738,8418137,293270981,193950,120748619,58880,65115498,5894,13766,22664,446321915,79235553,70835000,7981000,93638950
