file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1417709.exe,23620724,248743962,68343121,3150050,119157,5212360,445987,1061183,171869169,2257983,171734974,2215498,1902724,21500986,923183153,52171,251965935,37206,73015053,5697,15088,47826,842339006,275523891,262997000,12045000,346672259
2791527.exe,385241,321699033,167608031,1246822,28019,137216,25114,71329,202397534,604193,200364726,578020,198025,2464719,353202267,14854,319157711,11305,171287712,1035,7587,20876,946862352,97911408,95618000,2013000,112245550
3056990.exe,236609,314272511,161339534,1071948,27394,137692,7405,75771,203016982,603132,201996266,573814,209913,1973413,355402399,10736,326815550,800,170753455,521,2851,20739,939254583,95550088,92059000,3001000,109960089
3713341.exe,19281988,432427022,217989529,3645067,417758,1156401,583836,677109,292076595,1017211,288640098,1003091,3363690,10177688,876774528,73787,476419951,74656,234840063,10649,24195,91152,1424733057,236890357,221600000,14972000,251327831
4111853.exe,239249,315809024,159857173,1053273,26142,137024,21515,71864,196003191,522461,198108164,522368,186150,1689731,349697332,11016,327243116,950,171005605,519,3914,16025,940442427,94063029,91682000,1993000,108192713
4563103.exe,602562,323615936,171178483,1469119,30695,142987,36908,87417,227742190,608057,229645420,633942,203202,3660482,373379472,15094,315987452,18543,167037771,1938,12301,34574,952743099,101230454,96921000,3996000,115432226
4731548.exe,215776,89713510,37201003,971507,27349,98159,2890,22838,70382077,59484,75802437,124868,73384,2371402,130700741,5336,98467435,499,38661870,915,2378,3172,315097109,35232104,33902000,997000,49453414
4839731.exe,181103,84193089,34191711,636362,24861,96069,6818,17978,69515879,84836,74984399,139859,90485,1277579,124833389,5828,93960692,524,35353553,525,2543,2688,304232043,34209958,29873000,3983000,48287321
5091866.exe,9081375,391740389,191167033,2488426,177378,454503,332712,428228,270449530,1220933,271999058,1224463,835163,4172055,675519587,33618,397288995,22121,188187199,4815,19708,50314,1168094551,182489990,176140000,6004000,196818905
5095087.exe,10817407,383585508,186395239,3378408,336965,3285819,437269,534647,322022805,1664753,320527590,1654360,2106927,12780491,786717631,42314,414055930,37565,198917918,6377,31335,59149,1362591128,212442765,202097000,10004000,226815332
5258624.exe,182556,87013579,35605180,784192,26011,99273,6599,18203,71543009,114017,73216474,138472,103995,1408166,128930168,6028,91639460,490,35205649,523,2381,3514,308551886,34479767,32161000,2010000,48475123
5422224.exe,928105,325799981,174144056,1509376,29547,148743,38859,89096,210712575,577993,213190101,578624,183333,2985352,384861463,14300,308339002,21542,160685762,1937,13009,21075,965465130,103963497,96670000,6976000,118371678
5429242.exe,723395,97725641,46848785,834082,23359,115784,8133,108956,73983510,39770,75923592,44606,142069,1222050,149634237,7424,99320342,5949,37430056,1039,3357,3997,354427263,45191424,39907000,4988000,59387114
5489768.exe,15515388,159451541,70693632,1783451,177307,589490,353084,465375,147275967,725474,147380129,712200,849375,4568204,428731541,26268,148453356,31051,62919383,4821,20442,25978,578996437,115772736,109392000,5966000,130065321
5521819.exe,1102129,319275435,170497742,1576133,32822,147700,43386,113592,218601434,551161,213641027,563353,212572,3013977,390015723,13097,299984916,7426,155224033,1940,15660,18283,949807658,105221989,97892000,6992000,119652442
5706628.exe,10267339,146592690,52332326,1658684,72908,435236,200248,238702,102803054,428358,106222707,423508,1035399,3558960,376425618,21100,148701583,16407,54411556,3259,16299,26713,466360201,101226954,91903000,8990000,115553318
6323073.exe,15438517,171970810,71808978,1803019,170151,439640,342455,423077,147892683,428987,147489217,429205,746164,3692144,430240810,28053,164979003,28851,63869839,4822,19378,36632,569061461,116060839,103769000,11973000,130205994
7190968.exe,1325012,79067728,33705581,939189,30773,136836,63215,193826,81388876,41719,82386168,40133,228539,1706904,161581324,8028,93827567,9936,28827105,1944,5048,4033,323750695,43523426,41103000,2005000,57844826
7910691.exe,11146269,176205345,72196888,2185530,290474,647030,448588,530711,125775364,451220,133281530,466891,1419048,4683708,490364387,29931,187460590,32419,75594204,6385,23142,50452,603622231,132835113,120565000,11956000,147150589
8565099.exe,10812291,395088919,193020471,3112509,285800,736061,438245,505037,255734288,993635,268315887,1008766,1603721,5446457,721561759,43703,423643933,39053,205708304,6379,25438,67331,1233023049,194484506,178111000,16010000,208865009
