file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1950459.exe,147000,100809349,48993475,633437,13137,70122,16679,26318,73415164,96502,79998456,110435,60400,1316091,119584625,5760,103360569,596,54263747,520,2390,7868,340433297,34221635,31679000,2043000,79637937
279056.exe,530381,10472972,10369032,657216,16042,67308,41482,48066,26283797,15854,26204265,21512,56590,613364,51099355,2985,49542415,1240,6335019,525,2011,2798,140138820,13902346,13527000,0,28127525
346612.exe,150318,87500779,44201878,625946,12059,73779,10523,50725,55952111,52075,57372056,47083,79750,819836,105613707,4926,95255116,3379,49587161,583,998,7220,282050424,29139446,27804000,993000,43210830
3654061.exe,41149,1620974,724294,154224,3832,21702,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,134,<not counted>,<not counted>,<not counted>,1760353,1455000,0,16132460
4104687.exe,123167,79760377,38844844,469178,11821,65181,2360,13301,55378294,21552,55542956,19474,17566,466437,98960348,2555,91482955,273,47321345,523,1028,6588,261849086,26389960,24034000,2002000,40667979
4227908.exe,108627,67723341,34816428,515424,12046,66881,4088,13588,49944689,24417,49857029,20808,24996,416227,87896421,2281,81771943,193,42485922,326,883,4127,236001504,23397660,22145000,962000,37639373
4459631.exe,1120394,26582985,7399879,732673,18385,73307,4060,18591,37024640,14179,36737847,18492,57973,1072866,68028557,2075,43293365,252,3573642,918,1486,1171,124032773,18098113,13988000,3730000,32561266
4606651.exe,60003,72853114,34791497,545174,12281,68811,3667,10087,50006249,16437,49946175,17289,13410,369542,87648019,2357,81918826,199,42456315,326,883,5013,235858947,23386877,21084000,2008000,37832163
4983117.exe,126639,78006810,40510644,512689,11832,65795,33490,44359,54398442,22546,54310483,20842,49889,462457,97444677,3155,89110327,2546,46350940,522,1892,7036,257544112,26343319,25075000,1003000,40332155
5356631.exe,28021,1112472,778491,157748,4458,22823,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,135,<not counted>,<not counted>,<not counted>,1674596,1431000,0,15621684
5461966.exe,243215,86578886,45973880,641717,11891,65707,35458,28214,83252178,133685,74364084,109397,108727,1150326,115799848,7886,99421758,12531,52501903,1035,6104,12871,289626366,30741827,25544000,4912000,45076629
5595238.exe,141104,90689547,44173901,551363,11881,65811,4040,14244,72414740,124097,69937641,100938,57442,900859,112075213,5688,103269829,284,54038326,522,1116,7242,298143773,30452871,29061000,1002000,44656100
5672584.exe,253734,89543654,47413942,652331,12554,67637,37877,52817,80880277,132112,72997046,117868,106439,1206466,116579010,7131,96154275,13092,52886125,1036,5697,12353,293393810,31472839,27040000,4006000,45801513
5673322.exe,258625,92150447,47127744,669791,13308,68709,35692,64127,80871220,130725,74107121,122612,96814,1188195,115656718,7109,94458963,7157,52675150,1036,5984,14010,292059333,31511492,30132000,1004000,45707739
5811285.exe,1382819,38075799,11123219,687446,19413,117686,168571,107480,34773503,24233,29922839,22181,150378,1087190,72016719,6353,46722997,3472,11297510,1945,1588,1468,149891497,19401207,16075000,3014000,33724908
5914445.exe,60202,73226069,34737969,553420,11904,64776,1580,19300,50570329,23206,50369197,21194,37765,418392,89248284,2343,82249537,199,42659869,323,908,5757,237032228,23445181,22144000,1006000,37730285
7457995.exe,253119,92747145,48003462,668978,14330,71471,36267,63203,80457329,137915,72558412,120509,108420,1232129,114592488,7584,94168009,11151,52829832,1035,2975,12015,293711240,31398912,29105000,2007000,45877361
7590448.exe,295903,20279646,10165497,743651,17670,74984,36187,61984,32612094,15196,33125997,16269,60229,480971,60789879,3148,39225637,5088,26566168,977,2796,2843,144184824,16263953,11884000,3961000,30513407
7957547.exe,254993,92018864,47802443,697515,14331,70161,35691,65231,80728030,131713,72797005,117000,99765,1199401,114492403,7300,93752532,10957,52351499,1036,4602,15229,290922205,31463980,29154000,2010000,45730092
844240.exe,96299,91325553,43726618,535809,11091,64656,2336,14394,73096724,128415,70746659,104463,73481,980424,113582448,5900,104076059,263,54215352,522,1084,7382,298794757,30058422,28739000,1026000,44061629
