file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1149166.exe,135800,35819924,18555873,548846,11268,63934,26742,42832,59707636,134559,50914023,112665,78656,1133989,51945379,5642,33254022,2661,16887651,525,2402,6227,117400198,30432845,24900000,4980000,94098568
1659823.exe,34579,1302550,749139,157407,4158,22645,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,136,<not counted>,<not counted>,<not counted>,1764110,1430000,0,15919604
1716934.exe,55156,1562824,735097,161716,4076,22934,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,136,<not counted>,<not counted>,<not counted>,1793270,1488000,0,15930497
1793587.exe,70880,1588760,762553,166995,4412,24269,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,137,<not counted>,<not counted>,<not counted>,1820767,1519000,0,16062465
1995279.exe,592475,10662503,5451915,695391,17636,65148,3118,15974,29063469,11255,28966976,10888,48983,720456,53103528,3171,33459968,414,16632491,916,2253,2081,116051605,14237526,10910000,2975000,28342296
2012602.exe,246275,90174401,47174919,662626,12807,67505,36144,62222,80950674,127138,71369038,108138,108796,1160545,112488386,6940,95799941,11690,51679862,1037,5565,8608,286610036,30601472,28359000,2025000,44848690
2099466.exe,72168,84017789,39984591,585991,11531,70331,6392,14221,56361202,22164,56350728,20718,19332,427092,99670854,2550,92464719,255,47903590,521,787,7146,266007172,26801153,25593000,984000,41021009
2230190.exe,4299509,68822013,28696783,977863,13999,136800,138515,149711,61122132,363442,56041462,368762,625088,2010143,196160187,11681,71157639,17742,29469401,2480,3889,19314,240940495,52874640,45388000,7060000,67168369
232374.exe,611245,31446766,11723762,754018,20384,82613,79450,54755,30143070,19532,30887182,19576,78859,712474,66012387,3825,47759829,1271,8206498,1042,1903,1263,138269970,17779878,12657000,4868000,32186688
2353585.exe,215449,8108369,5163264,769335,12862,53403,1220,7887,24843635,13689,24801174,11564,52363,416754,42643908,3416,33164220,387,12932631,525,6743,<not counted>,<not counted>,11530874,10235000,1023000,25856383
