file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1252905.exe,4088987,110865895,53482922,1722768,420449,2408873,340056,671833,81458662,832912,96607431,725319,2190455,10874739,285279182,95091,152014658,57247,68443715,4215,10372,44855,413700099,102857888,87506000,14915000,162187574
1384707.exe,3333152,142460158,70327199,1105869,158909,1302538,345356,538545,76179824,521466,76473586,573372,1275163,8320495,256394808,72659,106988588,16923,54472584,3528,3346,10285,476935105,69446582,59054000,10009000,83660491
1415787.exe,2646862,141161940,66131700,1120126,148063,1376702,252677,445106,72744529,620854,72256509,745415,1492785,11033799,242365060,91575,124258039,9313,69056160,2729,2481,9802,490819551,65091390,57799000,6975000,79040575
1455001.exe,2462702,139530615,64861353,1183625,162601,1392269,259391,450226,71765331,615822,71487686,746768,1423377,10655999,240884849,69168,126104822,9264,69086961,2441,3825,8912,494053070,64710479,57463000,6935000,78983229
1459579.exe,2712333,125425151,57053241,1352060,92847,1130659,116450,275939,70760356,879164,70975630,811557,780450,6800266,228874758,22172,140120994,7800,71936276,1786,3599,9596,469848021,61813706,56534000,4959000,76186771
1537646.exe,3589816,138375815,67778598,1277645,164765,1252149,397132,523637,79276799,916300,78260684,944606,1565531,10365458,257292778,75454,103867537,17731,50918165,2861,3697,12673,440670558,68853802,64482000,4030000,82935965
1540819.exe,2484111,139242730,65496024,1179182,178196,1398808,232481,418825,75943045,860728,75650396,899187,1392442,9485412,242678676,56592,129845925,8710,73140912,2170,3628,8615,486981188,65184962,61866000,2993000,79084240
1559825.exe,3403237,140600751,68853042,1140279,155117,1272564,393516,728330,75969027,542418,75730053,590649,1301131,8206382,252267343,75346,103927686,16090,55834975,2841,3718,8556,473164957,68205435,61762000,6074000,82366380
1764918.exe,3305444,140778097,69450268,1078240,168818,1253821,323326,829378,75441795,506625,75741258,563449,1380620,8159522,257014805,76784,104952257,14788,54480688,3328,3437,10199,464076547,69381298,62061000,7006000,83688756
1982367.exe,29667915,253589679,81223034,5092289,2589827,14353198,531697,978780,199320597,17889067,200739594,17878053,14161904,68367100,1777332640,2196309,270676264,95289,84981658,5469,35150,41413,806528849,479196541,467880000,10997000,493366124
2155531.exe,2502725,136293375,63820249,1144547,161384,1319874,256401,732099,71273667,639983,70885851,791446,1526093,11293809,239369227,69773,127950507,8919,69428757,2484,3363,10641,494745340,64491393,61153000,3007000,78898497
2186654.exe,3198650,316535666,163699201,2086160,262221,1835410,139306,417515,204738893,1381097,215165982,1202680,1298066,9520394,466299777,33053,357225842,12718,187533368,2657,8028,32100,1020478894,127558486,120217000,7012000,142044817
2322404.exe,14061414,181597324,81306614,3116969,1296694,7007158,503319,908644,111678343,5562622,111692849,5562804,8477378,34520075,848269360,1154493,151907554,117286,70502333,4853,12332,39197,615333660,233541416,220322000,12960000,248002926
2327051.exe,2987780,134749004,63643505,1199100,262176,1346310,274854,579514,88602246,797858,81441662,919057,2105867,11432999,247520710,180695,117178804,22642,66937713,2518,4534,12530,466397149,67008899,62707000,3981000,81628353
2418910.exe,4117311,105146826,61323594,1165644,143241,1299810,204217,577649,93491640,519038,89244370,551255,1145044,8120792,243495834,70181,88639127,14132,55785575,2608,4824,9865,428785632,65935055,59661000,5966000,80153766
2434389.exe,3861011,135803858,66925848,1118766,275612,1297501,422375,655396,80351154,570840,77375341,602722,1724676,9034756,262583831,184639,101018615,31643,49834181,3035,5311,15590,432678759,70616379,62381000,7921000,84908122
2563628.exe,3201169,349583357,180945122,1973429,345053,1746127,297127,611818,201211035,1283099,200938864,1381698,2496911,13720254,502699960,245707,333190130,35865,184364969,3224,8916,24933,1089828150,135686767,124319000,11028000,149974030
269896.exe,2627004,140176205,66239908,1153461,163316,1442109,289910,760359,73210775,636062,72526310,763809,1532835,11250687,243586045,77526,124015141,10012,69290226,2687,4040,7588,488907238,65361999,59028000,6002000,79540938
