file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1394267.exe,648518,14670851,13423586,805763,24810,116070,177248,236160,20268637,1831603,25153252,1385889,293444,2078557,84568976,9296,20607770,805,15340003,520,1957,2304,114172351,54093222,48156000,5123000,116880129
1702636.exe,1191533,96492345,37936447,871164,30260,140189,49960,78721,84855913,1417701,90140028,1083862,216456,1901536,196132555,11562,142672233,15321,52507408,1946,5226,10140,360626106,53249950,48953000,3996000,67671865
2182933.exe,627972,93052537,37204269,867973,29157,120905,4138,95214,83199230,1422204,87817826,1075788,204427,1736556,198599281,11056,137533975,7627,51493123,1041,3917,5752,352036124,53920403,50632000,2978000,68253311
2283561.exe,563189,114256530,43916609,978227,31157,120732,153710,239124,79704611,2040439,82002836,1904141,185043,2114852,210956012,12155,133436153,8478,58457078,2213,4163,7702,428235757,57330912,49999000,6999000,71380446
2317321.exe,580746,83999515,34684419,694627,28189,111661,3749,34351,90922813,336577,94565747,259814,150247,1343965,186932182,5532,131677507,441,46653643,525,1667,3042,328369159,50903117,50571000,0,64963303
2956436.exe,1148551,83728097,33895141,687356,27583,112741,11046,46778,96965124,293630,99368173,226486,267639,1696903,186209572,6047,133182002,793,46837208,917,4098,3647,328091031,49987572,45717000,3975000,64519363
3686555.exe,565656,88931587,33326128,687228,26376,106956,7285,41879,90811849,554651,94246242,416421,187658,1424301,188597782,5514,135913956,504,48358419,524,2753,2588,336441907,50377413,47977000,1999000,64624838
402806.exe,1146551,86761908,34351153,685754,26840,114348,11610,47492,97258976,105095,99082375,92972,256998,1497364,184883591,5321,129706605,742,45207358,915,2588,3358,315952706,50059850,45805000,3983000,64160091
4327744.exe,6661989,916370032,525142763,3497524,487165,2171458,124021,370127,714221845,2316801,710893596,2323595,2703283,14464528,1153638349,107960,960228910,19447,550678569,4357,14254,33623,3092885583,311736348,299310000,11972000,326106659
4625115.exe,2301494,428870681,223176900,3998446,51986,409894,15766,60349,290661209,744283,290972235,771646,216470,2718762,507472808,15120,434199073,1660,219450424,913,15924,44889,1295179453,136972973,133728000,2993000,151096991
4888119.exe,1172666,82981441,33858610,700195,26557,116212,10582,41703,97798903,94206,99596509,86166,225108,1347835,184838649,5390,127999926,771,44984473,915,1705,3031,317176761,49727267,48440000,1009000,63965571
5470489.exe,655934,83490935,34467526,771979,27599,112058,37387,74517,91228753,101458,93497555,90650,213665,1238930,184700286,5724,125966231,2653,44652601,523,2888,4309,307171103,49906292,48560000,991000,64159020
5473977.exe,590895,82521870,35284349,723768,28493,113216,3914,28197,89490336,902347,93353211,684276,166990,1479518,194262041,7948,131679545,491,46793925,527,2801,3521,326817080,52728473,51390000,1007000,66968516
5980827.exe,1081043,395503041,205019015,1338862,37900,191211,21515,57989,291730376,718996,291250583,727784,249495,2535413,507744095,13412,430798322,1429,215921075,909,3985,13745,1175946863,136919827,132424000,3982000,151208136
6236007.exe,632267,107746450,41395595,856102,31091,145955,28263,51001,86703458,1612335,90908353,1272656,179661,1593215,201167042,10719,140622803,8220,54018185,1041,4093,8049,398449910,54118248,51812000,1992000,68618017
6521284.exe,1106878,101244124,41330022,972870,27506,119234,6432,27563,94685274,847982,97035923,650240,183611,1759896,196292449,7219,139790335,466,52055636,914,1816,2735,371131997,53018281,49625000,2977000,67414962
7103208.exe,618979,97340071,37753311,868364,28975,121952,28244,49857,81882865,1751125,86593462,1297954,149927,1498155,197191871,9732,141936125,7620,53782999,1040,2805,6689,367993576,53733819,52408000,1007000,68009054
798360.exe,5594658,423622863,221637567,2927566,571195,2439164,239409,384673,315197632,3096803,313716877,3085974,2686768,13803178,808701685,418902,449163134,22072,226852877,3254,11883,39279,1322559162,218147524,211783000,5993000,232304973
8028891.exe,1259358,83835309,35653520,872092,32352,127943,337133,615291,88432648,132450,93277770,118971,575022,2049531,194179594,9424,129921784,5119,45810235,1695,4033,7460,317694263,52391542,49023000,3001000,66472818
908301.exe,527127,419260363,219571011,1386702,39049,186795,15666,53783,287275787,1444977,279225898,1852231,120167,2325154,498989761,12594,421465078,1188,219465489,520,4408,15387,1242219507,134805761,130323000,3979000,149211135
