file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1359491.exe,6133851,345015727,66425141,1422641,17786,685379,164641,408178,347798537,637399,353501704,647833,208825,15890913,451697670,15822,339984552,1399,70735294,631,6340,4745,1498882166,149160037,139544000,7027000,211348878
1820307.exe,26155729,287199684,117573106,1535454,25326,616943,11105,6598565,363035309,737185,361175617,756459,74008,24156045,507265717,15769,289047485,1292,114625447,627,3572,2887,1525332005,136627981,134247000,2003000,150798343
2021894.exe,16944028,431457005,29455091,1484482,24724,734945,32752,57656,289561091,578963,290126684,567788,108131,35658464,530212442,15533,434646609,1423,11841592,1123,3903,2182,1067322052,143381151,140059000,3001000,157667281
2799712.exe,8296318,325631853,87366154,1691716,22218,907111,15437,94337,306727376,771981,307572256,764532,92680,27563765,672525944,115791,340937797,1432,84782724,624,113373,57182,1306200174,181665822,152435000,28893000,195731115
3051090.exe,6601123,632454596,77891807,2787659,29324,727536,20603,121825,484052727,825178,485996952,821213,81123,16756597,1118163579,134992,634216121,2397,84319132,621,111685,10006,2527525632,304856665,273579000,30952000,319148324
3371941.exe,16312351,523659541,205610792,1929729,27654,1286944,469076,153405,232529290,660249,230074496,658748,1015222,43041513,743341782,123106,534208372,1562,208708620,2120,113296,226973,1735340786,201051287,170618000,30109000,215278262
3536231.exe,203878046,549290084,273326236,2892431,28710,861606,25339,20117355,166518411,552221,166416971,549093,149988,71480877,1221297634,32164,561549135,2784,281696737,630,8507,5142,1705137588,328853152,327450000,1001000,343065467
3598512.exe,6435770,345613552,26708001,1433917,22295,734324,13290,57158,325921377,526314,326858829,532316,140823,12983083,495295787,31599,352224557,1275,33855587,2114,4477,4459,1930904291,132713277,129423000,3009000,146970549
3823863.exe,16710201,527730841,205070901,1876869,25520,1046875,18131,86243,222067995,672870,221118884,663078,131951,36303850,726965423,124364,524416740,1559,206406400,832,109222,10131,1738991451,195658377,162377000,32873000,209955936
4174493.exe,16799593,421771699,19347973,1504776,20964,780255,12219,64378,286738491,565503,286446603,571645,79184,33383127,554020100,14861,430431830,1269,28302394,625,4575,3548,1181347111,150235553,147930000,1985000,164528202
4573853.exe,6225814,364770266,43481252,2050060,24553,715819,15458,107167,628452331,762298,638510664,761042,101194,16913674,838915412,118920,369713799,1825,41260821,631,114303,329632,1920051351,227017432,192752000,33956000,241414171
5530660.exe,16340530,423444997,146750200,1175716,19182,755837,9752,45743,164027284,391315,163717859,390756,35560,32511027,401001776,10203,428674080,895,153725046,630,2776,2721,1443359636,108303409,105876000,1997000,122547407
5766238.exe,16286266,423412705,146924614,1226651,21526,743014,6961,48056,163750205,393960,163722830,393760,37935,33073173,398995964,10815,428625314,872,153947525,640,3254,3813,1441380272,107987467,105669000,2012000,122377296
6698648.exe,10009654,346091243,79988011,1596272,23515,1018377,9606,72500,221611761,803017,221499968,805418,75958,23553268,550207168,117324,341086688,1274,81533634,623,104675,10766,1001590282,149550941,122138000,27030000,163747417
6966964.exe,14658102,416307589,43405718,1593764,24449,805728,11953,80814,325033655,793581,331959293,788555,90984,39454838,594299853,109240,472893743,1271,39762948,634,111461,5610,1087023569,160871130,135462000,25085000,175076850
709259.exe,7273790,232498268,39875306,1327475,22886,569087,8401,56285,261456096,712323,261641782,700243,46483,14365389,462922997,113518,230711298,1131,37269696,631,99485,5319,1043639519,125021783,95710000,28912000,139311222
7298421.exe,16356806,425667736,149587240,1280084,22898,949632,10892,50521,167733119,405790,167017662,402119,57273,36737437,407946575,10842,434061162,904,155997087,1546,2924,2214,1458320679,110288881,107953000,2017000,124668420
7327846.exe,14839147,425022082,156048293,1655244,21954,752424,17370,72100,186022746,620037,186055183,619778,40935,37526661,669759686,114587,457653300,1490,161296365,625,115951,6850,1445993336,180734488,150465000,29893000,194948441
7914657.exe,7042671,354976199,71373585,1269113,28847,635704,7034,50047,348723277,686622,348674638,690226,54790,13268451,401277786,10840,344969699,901,72852722,631,3000,2517,1418892677,109032432,106642000,1993000,123499964
8319654.exe,139922596,439439806,280704814,2693662,31877,1370870,495131,21268714,136077056,469947,136507842,478465,598898,77791721,1162009749,30351,433050137,2755,283819276,2094,9061,4211,1732539045,313611320,308180000,5002000,327892671
