file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
2267323.exe,1617569,549685607,293996219,2621247,170605,1011781,354018,360585,316577547,2438529,318719087,2461999,1127210,6897312,673785985,41121,517469767,11435,281900622,2239,11391,33171,1650791653,202772428,194266000,8010000,253233338
3323785.exe,1554390,545414234,283243154,2580662,185217,1040433,107697,210208,323436298,2383466,323051106,2395806,889776,6125912,660158057,39281,528436077,11224,287149302,2260,7091,30317,1659196109,178714477,169419000,9022000,193035276
3587345.exe,1702772,134138595,63499386,1423621,143911,676307,106562,167517,134950355,291871,130179288,312882,1105809,6152136,284657422,40927,162141064,14761,70493665,2242,4560,13187,489849141,76843648,73444000,3018000,91170533
3827594.exe,1542200,537694062,285963788,2382064,197215,1017430,111300,203514,318707063,2648866,318889914,2658616,972487,6264275,667011430,40076,515772650,10837,280660200,2240,7212,29908,1624488962,180989568,175598000,4960000,195410687
4646477.exe,1778050,133811130,61277192,1454649,171960,696464,109603,168593,136762221,284733,131332935,303146,1176844,6028377,285111936,40057,163952740,17092,71950856,2340,6868,13680,499914349,77289605,71952000,4996000,91740367
4656918.exe,1506696,122521734,75593329,1195385,88359,563865,81233,133806,156724379,294665,154924288,304039,824698,5708622,274483587,19197,130155856,10303,72307275,1876,4625,8675,556140050,74832292,69545000,4967000,89034314
4870731.exe,1940638,140998515,67142007,1452753,164921,686514,111904,173436,134674399,330171,127922344,515706,1330828,10152606,292631758,55881,161002975,30096,71636738,2497,6519,16696,517299875,78600390,74336000,3964000,92897324
4990217.exe,1644105,546455289,289785822,2296919,146223,828678,99325,245190,326794591,2077416,330880742,2099809,1322868,7478098,682839870,40992,535234151,11334,280933357,2236,7151,33521,1618477120,183516326,180169000,3002000,197869477
5120159.exe,1504730,541487070,288209702,2360654,197660,975451,389306,200420,319848790,2476730,320581097,2493690,1194026,6335508,670844293,39972,516567074,10853,279674618,2432,7286,31917,1620617774,180762718,175423000,4983000,195085623
5768294.exe,1712467,134865286,65630571,1242678,156544,681681,105896,173690,130186010,287754,126412633,310431,1293623,6180617,282901869,37594,159905510,14695,70333038,2243,5130,12870,491770606,76527368,72156000,4008000,90858133
6207480.exe,1707006,132416653,61233192,1186163,191129,707840,107146,177237,139397432,281636,133103685,288793,1280018,5933148,289239345,43336,166542234,15686,72937518,2247,7469,12973,511447402,78043072,73739000,3985000,92353874
6345129.exe,1524894,541592763,283426451,2390543,212937,1059374,107034,194019,319507733,2494035,319629313,2502849,925898,6043949,662486539,37956,525105274,11092,284694742,2238,8327,30928,1648267546,178958010,174657000,3992000,193177143
6761058.exe,1435308,538248465,282956748,2321512,206648,1013394,107834,201002,320038778,2568119,319657115,2579983,992894,6346155,665957160,38972,519058331,10867,281888633,2238,8429,32827,1632647465,179782687,174483000,4985000,194103708
6947711.exe,1753072,134244493,61937636,1244353,177312,720777,106819,165398,137054109,283092,131589796,292293,1283802,5917977,286491292,44235,164848403,15322,72177802,2241,6552,14317,505586743,77579161,70324000,6933000,91898111
6963176.exe,1721221,135664264,62919029,1218307,156486,678303,110082,176003,133413316,286791,129397514,303778,1312079,6055732,285051847,40514,164530777,11480,71263479,2243,5025,12435,503297247,77187152,72886000,3993000,91623844
7254933.exe,1430720,542287475,285064115,2438777,195011,1035479,113383,201658,320074872,2499568,320467708,2494245,1051767,6232563,667065614,39406,520375634,11148,282536317,2235,7333,29195,1636135879,179740160,172455000,6977000,194052993
7256574.exe,1542375,543079910,288390989,2318870,182583,1013403,106958,213773,326401381,2483991,328835540,2508470,975644,6003720,676802720,38648,526264428,11225,284465494,2236,11117,27641,1645701004,182438243,177112000,5003000,196611699
7857074.exe,1504220,130882964,63259102,1192406,106930,607468,77598,137614,134495321,260363,131026532,287145,828594,5687577,280193850,20210,168133143,7383,72498705,1837,3706,10255,506049685,75503146,73190000,2005000,89789349
7954781.exe,1766450,143609805,64171274,1327841,204002,787412,107951,163711,140710132,286664,139872134,292273,1153885,5827530,296581361,41113,178946014,16154,74635607,2242,5317,18096,526854261,79711400,76300000,3011000,94165368
8388087.exe,1777638,141763740,65945216,1503002,195484,766380,115846,177456,145292931,290524,144727936,294390,858696,5513330,297599061,42243,177008775,19647,74484253,2436,7554,19042,512442845,80419705,74058000,6004000,94817225
