file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1147117.exe,5112265,170871705,74240192,1881876,243823,2474744,409703,407224,109735618,2354576,110056202,2385122,1957062,11182189,436479276,225410,159990121,16308,72692946,2873,8215,24292,584934334,147406212,133816000,12982000,196343804
1963979.exe,5259583,332327450,166575552,2151198,427394,2624814,169484,288478,241598271,1051396,243476739,1042901,915439,10102696,594769255,111154,382878236,23186,185432847,2669,7438,31197,1038039371,160370058,151014000,9000000,174582482
2614346.exe,5137063,212383491,96296420,2649864,287648,2383441,192747,337049,143008119,1254920,142629352,1272838,1378413,11708664,893404906,424345,213469317,22897,94669293,2673,203189,104794,692022519,241260255,168955000,71981000,255489998
3121765.exe,4764995,154928595,65373417,1455635,283775,2374771,161358,253284,103941904,844359,103358518,834560,1607893,10121849,372876373,180622,152204461,21179,66865871,2480,6025,22367,524536419,101294917,96963000,3998000,115544897
3509617.exe,5188491,324962516,163943647,2115188,221960,2177736,170860,282088,227505177,1017048,217735436,1039468,1519000,11292033,562189411,237105,318166938,21390,161955329,2669,11654,33236,946050029,151602704,148171000,3003000,165974252
3871862.exe,5060847,400194876,200705151,3078660,404594,2611289,179783,333313,255414779,1573305,255517129,1526474,1531137,12585449,1097558609,360288,410450747,23426,207353332,2474,535879,41052,1232179567,295654009,239274000,56064000,309998712
4981872.exe,4998591,409852133,201898817,3112110,378688,2698891,182751,351742,258035292,1630750,257118762,1610210,1682017,13043640,1096338568,373195,412992698,24548,208927557,2865,222650,31765,1253756208,296641628,220166000,76057000,310845519
5118033.exe,5433402,198596101,90979217,2648908,271787,2301528,184494,342916,137109283,1314729,136294031,1322037,1687285,12166143,886507307,429854,200359395,21737,90298346,2478,203054,25215,662530401,239092319,170830000,67932000,253425640
556438.exe,4877495,413200381,209016771,3280705,293263,2469897,183170,371663,259032180,1571878,257910733,1565552,1896477,13518242,1114569835,415337,411016918,23619,209741739,2863,216536,31580,1268073485,300490317,240086000,60021000,314697579
610376.exe,4375676,137849841,60423426,1568983,210631,2118708,189805,288201,93411056,2718391,85882438,2720749,1853173,11462435,398385230,259358,110172545,14552,51875067,2480,5998,18912,460172347,107441238,99975000,6998000,121686632
6522713.exe,5068302,399701749,201511649,3068357,411020,2725252,176644,318519,253802243,1516426,254434070,1491638,1373426,12362981,1089116706,351085,410584064,23756,206975365,2474,242035,39483,1225683065,295671812,231249000,64069000,310028951
689377.exe,5271894,197819828,92082420,3690588,376277,2509480,186381,352364,136672796,1255585,135672256,1282678,1358779,11680839,899735288,398579,200104845,22462,90607731,2623,530556,124400,655266955,242714543,164146000,78069000,256892595
7875893.exe,4956828,122953892,43509431,1418992,430420,2611539,159762,249643,97144275,798243,98074900,789192,1437920,9732183,361295867,119288,155446948,22848,56958107,2676,5280,20540,443190134,97319381,89879000,7069000,111638746
7974210.exe,4808118,407291261,208794546,3141960,262174,2418166,181525,336962,259143925,1552831,258344748,1548004,1840560,13528021,1111480001,422044,403924457,22853,208479513,2474,970844,191709,1263394153,300260193,235838000,63956000,314576388
8190404.exe,4751988,157348687,67373241,1539702,246392,2296620,163560,255318,105888168,853580,105277995,846012,1630286,10219692,381949013,204831,150091872,20310,65775450,2480,5649,22040,514741276,102986399,97588000,4978000,117254456
8300854.exe,4736938,406062947,208063125,3773026,294444,2499337,176663,335323,259179385,1546982,258248232,1540929,1826881,13677795,1110433319,412166,405183172,23883,208865111,2475,627730,67024,1264475768,299625254,240248000,59061000,313837069
8380396.exe,4787811,136123490,79214026,1689877,214403,2335866,163709,271043,115349844,844234,114506046,838425,1698068,10601977,390966086,213192,131480373,20174,75084866,2475,9215,20044,530246081,105455381,98063000,7004000,119718248
8407108.exe,4962019,199870395,92079126,2625032,242087,2248569,178203,318365,136905032,1328894,137079140,1342331,1856394,12364125,888154615,429981,201731505,22316,91287870,2477,201404,25907,667580417,238531903,174114000,64042000,252971293
850185.exe,5037772,398259734,205634248,3215082,345205,2661678,192949,360762,274055762,3357471,273460964,3358122,2109848,14311393,1185086440,401239,406829695,16699,209118132,2475,1966746,30127,1253523227,319990292,263578000,56123000,334336317
8634018.exe,4226568,140689280,59149595,1444035,195556,2035456,179668,274592,103097088,724235,102697700,717413,707524,8526450,335002162,94760,147794723,21760,62937678,2478,5250,15468,473225855,90151722,83751000,6054000,104640095
