file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1230547.exe,74666,1995950,1157277,586905,6028,50680,3584,28125,5526363,162560,5380011,136039,23554,813028,180029800,5918,533620,514,325864,65,2095,1090,124291330,50539843,49991000,0,92171004
1647016.exe,238223,4442503,2532859,1845881,17000,146932,13536,79563,65089786,142393,65234319,138277,59715,2870083,781573494,22916,2029544,1940,1157263,132,5694,3252,943788599,211111987,209828000,999000,225176068
1983458.exe,462271,6121392,3739148,3221992,25103,238479,25107,152684,210868769,253267,210673113,248744,78470,4889127,1449398141,40002,2780397,3469,2022304,128,11597,6494,1990718723,391441395,390130000,1000000,405416422
2344548.exe,43631,2662625,1799142,491265,9578,52443,3007,14707,3009512,39277,2599394,35054,23814,577410,110515625,4371,236362,248,127215,132,744,368,92843805,29700034,29415000,0,43877156
2492423.exe,66546,2372782,1878339,659208,10425,67022,4337,27607,6021831,89352,5611397,80568,25074,761128,182329566,5176,350397,408,219466,134,1136,622,123000544,49490663,49256000,0,63581775
2708553.exe,466043,6058493,3524508,3360658,25989,251988,25210,149931,209648806,252887,210022247,249535,66744,4954742,1448871774,38415,2710698,3402,1738317,127,11084,5645,1991737629,393809555,391508000,1997000,408168494
3942378.exe,82048,2014454,1079547,548213,6208,53120,4938,18216,4195204,53427,4324130,53893,7122,636177,179329560,5019,724869,483,489391,66,1235,530,121445566,48565549,47313000,985000,62944371
4162716.exe,75065,3322173,1705830,613612,9869,67406,8131,31516,4680450,67959,4647816,64873,36207,708350,182692934,4922,370170,412,221361,134,1147,607,123665883,49323951,47033000,2001000,63290185
5070692.exe,49075,3325239,1714578,490787,9701,50935,1911,12209,2960451,39437,2539722,36455,26148,584559,111039696,5387,251237,247,148580,132,742,359,92736341,29606033,27368000,1954000,43828122
5111284.exe,62138,1562461,1799248,642310,10074,68823,4140,19430,2017648,32847,2025075,34092,19424,627034,180615953,5220,478396,446,312808,129,1125,457,111322511,48613060,47286000,1006000,62666112
5466468.exe,90445,3324581,1689621,637036,10362,69706,3083,17727,2004810,31293,2228024,34660,29654,647143,180467233,5074,529724,439,195555,132,1107,512,142329258,48223421,46979000,999000,62395495
5474729.exe,102136,2235570,1980794,974546,12642,95443,7410,35832,3928223,58818,3948006,57653,21920,1157919,338837136,8756,627308,805,396141,134,2389,1256,237617345,91351536,91056000,0,105620971
5598721.exe,63710,2539157,2618304,614984,14745,78783,2050,9992,2109407,16777,2088152,15658,8621,274541,67372583,1727,144584,152,125297,132,1131,1006,82666829,18148020,16914000,939000,32237371
5722411.exe,76435,3167636,1515462,434421,7659,54820,8698,35058,2366954,56386,2222315,43303,34049,675945,99515152,2680,216014,218,128985,132,618,317,98736542,26489698,25170000,1006000,40646872
5999868.exe,105628,3506663,1762525,648284,10286,63504,4101,31448,2950139,55488,2671285,49040,36381,842780,187181051,5270,454690,615,260105,132,1215,666,134639529,51209707,49971000,999000,65292301
6578108.exe,399566,4712409,3370695,3220302,22329,243031,25539,148321,210501256,245902,210416038,254510,107078,5010425,1456208499,38773,2758707,3348,1587130,134,9018,4294,2005646523,395802200,395426000,0,410014965
7823228.exe,57365,2079395,1796712,749613,11370,78422,5687,23013,2253074,36499,2181368,35055,21102,652457,174223136,4523,340801,392,197447,131,1144,538,133551057,47548001,47171000,0,61575360
8001049.exe,95337,3659903,2225383,657666,13706,66673,4682,33313,2882102,55373,2574456,47453,35362,818520,186992127,4616,361010,420,228932,130,1176,423,127998260,50518928,49108000,1002000,64803180
8588479.exe,70705,3241791,1721162,679721,11224,73574,5230,17634,2052246,34744,2041449,32484,10124,622275,176412404,4715,336448,380,209081,132,1082,580,133896502,47201390,44812000,1991000,61350232
941239.exe,42315,1350356,1667137,465018,8015,51461,6015,18231,3746428,32728,3424034,91218,21877,464253,86833407,2987,266604,259,173043,126,626,333,138576526,26903591,25632000,985000,41208286
