file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1055487.exe,2049552,319530102,168089417,1724036,109674,997069,401623,543564,180393120,811253,183975168,834182,1202054,8781734,405686004,31119,314071447,12549,170190827,2067,7017,30649,962109865,138288086,127875000,9990000,201418300
1085914.exe,2476345,296040515,154197269,1613118,103019,1072968,112095,367907,199333944,868232,198880628,872533,420865,6420904,394946234,26533,314679972,15542,163554980,1867,5784,22625,903962305,107734505,101435000,5966000,121976644
1102079.exe,2452552,295757587,154146532,1629721,143282,1110090,126913,376449,199432831,916158,198946291,916434,606510,6414532,400755615,26550,314725199,13591,164521683,1846,5467,22706,909453884,108258327,102931000,4996000,122483775
1192664.exe,2479556,294400203,153713938,1577814,111005,1037784,118523,371349,199616430,889548,198798614,893269,591151,6470715,398229136,26062,312221214,14647,161581853,1901,6821,26552,897964255,107452615,102085000,5004000,121666643
1300054.exe,1978383,99562468,46976881,917018,95357,908266,124877,234698,78284124,402568,78534989,432468,744450,6598526,189205445,15457,107638826,9640,51734623,1949,2944,9757,352219638,50689764,47349000,3022000,65100348
1580081.exe,2300145,104320933,49654845,1078243,136822,949702,225952,472414,77587310,465290,75552596,452424,1646324,7680559,209582168,54885,103890946,23813,52743326,2903,5641,15922,374584568,56073719,51700000,4054000,70385975
1623988.exe,1905812,98373895,46633943,894103,85203,934326,95651,224064,76392650,418621,76852799,441365,645798,6356137,183452331,14839,106271453,9317,51311484,1897,2965,9821,351622664,51105673,46801000,3983000,65201609
1701757.exe,2465282,293779876,153227879,1662896,110207,1032304,120437,374773,199825677,871757,199365275,876009,533028,6382593,400030486,28089,314270288,16578,162325436,2045,6488,34226,902879912,107427370,102093000,5004000,121684347
1755402.exe,2222007,310389259,160559848,1680383,218161,1319286,174881,412316,198312937,1139950,199250440,1146009,843251,7029350,424645915,56557,317814116,34934,169068723,2448,9280,23895,936648312,115487539,109233000,5958000,129967093
1878441.exe,2340019,102532951,48909747,1118055,144565,984722,256917,382652,72816981,447069,73091244,464927,1594925,7627795,202287105,48232,104538021,27873,52362327,2473,4666,12741,364970048,54857106,49493000,4949000,69308103
2244564.exe,2468924,320182455,165973604,1993410,201508,1395823,195237,376528,186704269,1523827,188784988,1458349,1978574,11953455,448322562,59410,326680897,12899,178376219,3147,6880,31799,1002772477,124249849,117932000,5996000,138610295
2248126.exe,2337227,103103334,48803323,1082453,136753,995855,229147,405506,71780267,458684,72551800,463159,1477293,7707983,198386659,47156,103078754,26675,51723796,2306,4745,13587,360898066,54381853,49948000,3995000,68837499
2307748.exe,1894331,98124585,46710387,1005015,117403,979139,94587,251399,77158404,428504,77634194,452497,674254,6221003,187454786,15004,106768343,10027,51385160,1902,33756,8641,350581038,50618534,47312000,3019000,64903964
2408959.exe,2483117,293034338,152780269,1581116,121053,1038502,125935,368618,199143776,863819,198848709,870383,568988,6396194,398414327,25769,312706011,15903,161340544,2040,5196,27970,898081629,107626019,102291000,4965000,121760729
2545155.exe,2306794,102845613,48929946,1064712,133300,985752,229259,424772,72918595,455244,73159966,465615,1493911,7471173,200707890,49759,103503956,26732,52019761,2471,5512,14585,363286402,54802532,49534000,4953000,69298498
2564649.exe,2481525,296254858,154341725,1617778,139047,1149321,141750,363822,199155274,865423,198671061,871190,550798,6364115,400326059,25284,315310093,12840,165197768,1853,5264,24947,907683003,108138198,102592000,4980000,122566523
2616081.exe,2572850,301271760,156987467,1612676,167163,1286698,164107,373625,200814636,868097,201110089,871317,660149,6436491,405924168,31138,319754628,15218,169600733,2725,6642,28798,924746519,109343985,104022000,5001000,123677284
2710369.exe,2101515,303565490,157993720,1739608,156163,1231028,145362,593372,196897695,992819,198509197,1003588,851062,6736693,415059555,29532,316587194,21261,168669958,2817,6860,24376,933685674,112871935,107553000,5025000,127109273
2759299.exe,1911345,99664744,47530235,941883,100812,931350,100164,240547,76549807,387889,77134002,419630,776395,6400135,188706411,14210,107778181,9510,52183033,1945,2694,6618,355811295,50830235,45460000,5051000,65058105
2797840.exe,2894946,111939192,54571724,1213681,132136,1016115,769176,694423,77670053,453705,79887172,454072,1644505,7521362,226390816,78882,106164461,28986,51590399,4598,5572,15328,383897309,60971409,55636000,5057000,74989340
3307018.exe,2336459,102102529,48686645,1102449,139272,1001726,253228,468219,70357174,439781,71290101,449331,1533749,7472749,201604535,52722,102715775,28120,51807286,2628,4697,15272,361688074,55078840,50775000,3982000,69461774
3675256.exe,1877928,94262575,45857996,924106,95424,830722,108767,304505,75787933,447736,75203254,462606,496946,5430099,183230470,15319,102318574,9439,49618069,2061,2814,8838,337844619,49571225,39200000,10051000,63895631
4074166.exe,2301076,102478714,48355110,1241323,137534,1003236,235638,509229,74121546,465506,74370043,473837,1654553,7661209,206380723,52621,101987134,25603,50908838,2459,5227,14534,360138620,55538910,49322000,5918000,69973507
4166218.exe,2304508,102913697,49201705,1148204,146743,985488,230698,488233,77898072,468179,76551452,470491,1536762,7638892,211369904,57182,101621652,23528,50530951,2647,10223,21347,364722752,56272941,49959000,5995000,70525849
4381451.exe,4063640,118837945,57781774,1466308,465754,2002723,298071,581205,87958436,584474,88645879,587622,2067285,10394895,329770419,210429,122280385,61616,60668361,3035,5909,17481,411314562,88640340,82212000,6015000,102991689
4444001.exe,3738891,104727242,51675129,1307853,157743,1051104,252102,500574,79155732,494438,75376786,484191,1927698,8746936,222316781,76113,99777627,30569,49982406,2457,5612,14220,357789939,60157664,58829000,1014000,74451479
4461484.exe,2272676,102591125,48497473,1082439,137182,942700,233563,473778,75850818,434693,74815380,455375,1552093,7567899,206549210,52445,103840072,25824,52434526,2551,5370,13296,367039423,55339447,52016000,3000000,69657404
4526844.exe,2360697,103997915,49486328,1086606,138908,998984,245805,504072,72699728,418804,71975500,455191,1548425,7432736,201550023,47775,103171051,27507,52675538,2463,5028,11784,366544470,54724969,50357000,4028000,69012176
4725509.exe,1941334,99481266,47308590,924888,99952,894643,117129,220783,76777123,382753,77159852,412868,796041,6624621,189284809,15936,106501980,9743,51821951,1855,2529,8775,352957779,51084507,43952000,6837000,65529295
4743460.exe,1956578,100086194,47524891,949135,98787,973930,94331,233610,75695409,407069,76297358,433043,754742,6367009,185897918,14989,106335495,9884,51504492,2041,4667,9503,352730321,50749127,47404000,3025000,65044729
4860832.exe,2460082,293949472,153068218,1589311,132752,1219091,116995,360979,197315388,861902,198356579,870863,527367,6390397,398453459,27136,316055379,12953,167927680,2033,6674,30126,911593650,110152822,103854000,5991000,124405369
4907394.exe,2472188,294460895,153889488,1557911,149676,1199071,128678,371148,200123904,869540,199464266,872123,642875,6409221,402669236,30404,314688449,14761,165735785,1933,5755,25474,901493928,108520103,105205000,3005000,122752271
4924593.exe,1986447,102811185,48452889,993544,108746,1007907,96798,224325,71616229,675412,72451486,637974,746543,9796682,196980361,20079,108940050,9755,53740201,1950,2878,9479,367922896,53116761,50673000,2026000,67319100
5017192.exe,2502761,293790181,152996010,1622857,109916,942378,129008,367961,198735945,863049,198421186,869795,561237,6343527,397713218,27482,312545879,13063,162005202,1941,4890,24817,904937145,107549846,102224000,5011000,121916408
515165.exe,927675,73680420,33512462,708168,24852,312182,37309,93448,56823335,71684,52786463,67682,221707,1761777,113882666,8410,74249536,23863,36612885,1611,3886,11931,259852088,31016257,27648000,2962000,45143917
5182138.exe,1925808,99034528,46852772,923718,110238,1010598,95182,250341,75114728,425553,76330556,455169,748256,6220985,188763384,16824,106681574,9960,51398812,1897,2817,7902,350895703,50574238,46256000,4022000,64881978
5212184.exe,1948301,100473166,47505448,935624,97769,960346,101583,232021,76073984,402428,76988665,433829,746643,6306144,186358861,15148,107467300,9745,51841304,2060,3016,10094,354261027,50638265,44271000,6037000,64905445
5222600.exe,3711950,328697241,176260960,2116333,364786,1965404,352845,628379,209801847,922743,204695535,909162,3466746,13684834,548710145,243371,306867768,65257,168326974,3116,9672,22918,971907735,145822195,139505000,5978000,160293261
5337658.exe,119538,2798909,2692165,403343,11425,124955,48408,54174,10857043,139989,10166399,140003,152088,1736749,27664240,8218,7215106,<not counted>,<not counted>,1135,<not counted>,<not counted>,<not counted>,8003942,3855000,3855000,22466127
5376598.exe,2273776,100615742,46569650,1079387,136851,955160,231003,427692,75610147,439945,73929700,470483,1526981,7620817,204469803,47947,103452547,27462,51596979,2459,4577,15354,360996802,54770304,47521000,6930000,69012342
5380609.exe,1909951,98506108,46662054,948607,100008,942636,93708,232706,76329419,408592,77003837,435791,773542,6398655,188207784,13927,106940762,9203,51586399,1896,3899,8698,351617064,50888075,47558000,3035000,65029817
5461201.exe,2529041,106379413,50377507,975528,117716,1227237,169314,424887,73856412,649174,75000772,567689,1440744,8491415,206319180,30147,107656135,10909,54524760,2467,3085,11314,378005929,55426729,49125000,6015000,69711069
5528880.exe,1952407,99947489,47115505,950962,105778,952304,142941,226471,75511652,397645,76335326,426505,802922,6501640,186848779,15089,106265029,9911,51235644,1951,3132,9201,351119436,50809072,45551000,4951000,65273978
5557634.exe,2973287,111571499,55563356,1269655,337399,1060172,488758,726144,82465907,272178,84744457,268521,2911502,7931674,262663164,256707,116638787,106472,58524288,4042,5934,26538,408742588,72321947,64144000,7894000,86635902
566182.exe,2268437,314376418,163446565,1781863,227239,1299976,168334,402305,195616400,1150699,198880550,1162687,1263914,7712219,432498102,59043,323885000,35456,172333143,3393,11496,28270,957382263,117249029,110921000,5995000,131320834
5726811.exe,3447699,114508744,56419060,1487447,303852,1402376,336047,666295,84615858,915056,80021828,983230,2262721,10505596,260984217,222716,103279948,52582,51501466,3894,23367,33573,390239752,69936264,61658000,7955000,84105969
5762254.exe,3914330,323318170,165784571,1796171,87152,937307,213900,458591,206048484,941974,205613220,948958,724444,7092657,466542110,39105,335249975,18278,176827796,3008,6970,28877,1002559133,126177285,119820000,5991000,140557344
586115.exe,1911524,98757435,46900601,916771,101884,926957,117200,232437,76068195,398286,76745335,426174,823987,6526555,189322335,16018,107197172,9783,51879268,1854,3141,8810,352600093,50912889,46546000,4047000,65141185
601807.exe,3042974,325902571,170093160,2048094,220837,1387882,290706,831198,189575734,1395000,189297425,1394393,2211362,11051579,471960660,184525,318690040,35301,172811227,3203,10509,25585,999530676,127297421,123029000,4000000,141574987
6204632.exe,1917829,98612251,46833776,933608,105044,1012487,90518,256228,74608998,404504,75853771,432317,698358,6087247,188824659,12434,107056692,8725,51484570,1945,2460,9540,352344099,50930433,44648000,5953000,65420304
6303952.exe,2319962,103203263,49200358,1114620,135426,1001383,225692,466472,73217883,472528,71991894,459289,1592086,7425988,203662886,55917,100238219,24967,50644770,2797,7585,16763,359856750,56547739,48182000,8030000,70961468
6436202.exe,3814218,325143126,175167583,2105427,357491,1897544,283350,629632,208934888,946004,204513394,926861,3022476,13483259,544820525,253454,305935950,64195,167574744,3026,10336,33445,970163944,146355554,143960000,2013000,160829596
6648820.exe,2221015,312003544,163470834,1857072,138719,1050545,198906,352604,191309230,1032574,194007263,1061556,1590329,8715115,433163875,58008,320145129,33920,171002824,2656,9378,24126,948381209,118190650,112811000,4991000,132625389
6685278.exe,2549073,295827950,154794665,1772570,140660,1150166,130082,373978,200683404,866054,200142103,877405,610500,6398526,400136487,27267,314789287,16281,164205939,1948,6048,23561,903919434,107846523,105544000,2010000,122212989
6708561.exe,1920041,98940463,46975880,918070,98585,919603,113510,236115,77136766,396062,77459307,424792,800733,6544648,190128042,16366,107371952,10024,52067477,1918,2371,8225,354514386,51317145,45989000,4998000,65408226
6734581.exe,2323073,103912002,49167287,1111725,136732,976822,236693,486892,76112326,427396,74793816,450264,1526679,7592261,205061245,51844,103546841,26296,52451295,2645,5935,13001,368071183,55284918,50914000,3993000,69510179
6853868.exe,2479505,296462794,154432565,1543679,161104,1129549,133710,369871,200143886,861506,199381028,865392,641001,6282243,399348487,27605,314842406,14569,164328893,1850,6644,21654,903894582,107678818,105332000,2006000,122052396
6968005.exe,3561345,106896662,53253991,1198111,324212,1353836,275193,563547,90174685,550885,81888671,559932,1538177,8074832,252126946,180863,92707358,39606,45821090,3265,6905,16945,358930663,68090213,61636000,6062000,82577728
7039042.exe,1891022,97365648,46691890,951924,99026,855120,141774,362627,75310553,381772,75083252,412482,891008,6923708,188298933,17814,104413714,9456,51649064,1805,3059,10743,350941082,53687362,47443000,5930000,68327215
7054113.exe,2337835,104542914,49449208,1129416,141040,1019992,235940,682438,70301002,425390,71668184,446243,1674125,7464421,205942986,54349,102908829,26183,51614375,2855,6636,16829,370482025,55694027,50333000,5033000,70065781
7117658.exe,2362368,104597797,49113532,1102260,138478,984082,240085,474469,73925068,436914,73426040,445529,1630144,7468750,205680591,53706,101611557,25318,51034485,2650,5811,13603,367574809,55568127,48229000,7033000,70146029
7209009.exe,2470398,293099550,152673878,1644176,160009,1112614,125613,369050,200871672,880094,200292166,890592,684657,6465136,404155905,26702,315495936,16779,163610946,2051,6679,32344,903462362,108252825,102705000,4985000,122545718
724170.exe,1969241,102143795,48454564,970033,101293,867939,164566,305773,77684665,366516,76696123,402663,1158032,7114427,197449472,21880,108682441,11067,53689940,2451,3538,9391,367621865,53220174,45856000,6978000,67494069
7244472.exe,2265512,100465643,47426049,1045640,137344,958107,234335,359738,74697889,440791,72426081,464421,1456634,7515344,202316812,47529,103807758,28525,52605093,2267,4417,14181,359267905,54206523,48890000,4988000,68360316
7346167.exe,2308625,104044562,49571084,1053486,136238,946106,231042,474350,76868583,471398,75118495,457008,1713432,7663138,209599864,53619,103591742,23967,52601059,2913,6517,13457,374731107,56463164,50011000,6001000,70857274
7380878.exe,2216522,307853704,161745940,1680727,183256,1244667,165725,391721,194226853,1250645,197062078,1269467,1080985,7470634,432855271,57032,318567678,35368,169496937,2483,8991,29703,939445862,116956211,112547000,3983000,131259151
7534269.exe,10745307,359054294,184872026,4013106,1495115,4724354,697782,1260381,245719630,6471874,244809003,6552141,8646051,27044004,1050168521,1225810,357434012,130636,183390198,6971,19648,50484,1115189149,283183449,266832000,15989000,297836781
7609540.exe,1918137,99466674,47068074,918871,104361,985789,93495,240096,76061384,417504,76903710,442662,738757,6247119,187976000,16326,107027816,10342,51554774,2063,3106,10508,352175100,50900103,46516000,3958000,65026717
7632862.exe,704231,46270243,22281905,652944,36853,236571,764546,528682,21971313,92501,27783084,101491,498343,1227554,79502411,3671,59578271,2761,32839847,2947,1607,5148,174546022,21316355,15863000,4957000,35697224
