file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1099920.exe,64444,26850736,13175085,493179,10330,58070,20518,23359,19240347,39560,18522258,38022,55168,706107,39791924,5333,29550681,304,15987272,135,830,793,98837246,30240717,25481000,3920000,82860203
1164955.exe,185173,5490951,5764725,610167,14603,57251,32373,37923,23775879,12247,23797661,11902,54447,359664,46520029,3633,37247212,1991,17104965,525,5015,4335,79166315,12324175,10010000,2002000,26462820
1253138.exe,86281,74553125,36255024,545909,12597,67465,16040,25991,50070466,19401,50100317,19434,29753,391420,88476801,2672,81764695,1395,42393068,324,2824,5196,236644388,23975788,21610000,1964000,38372948
1346798.exe,83119,78446514,36844390,533697,13622,71495,2208,16131,53943811,28305,53597885,25182,52387,521005,94643801,2540,87699287,251,45336705,911,1136,2428,252830476,25325943,21019000,4003000,39686824
1399024.exe,46516,73993292,35270782,491775,12243,64583,1491,8293,49026967,17617,48931660,17071,13418,342136,87252748,2339,81254338,194,42114787,128,689,4345,232544700,23149485,22818000,0,37643645
1604797.exe,255994,8327277,4470745,522132,12667,50161,1426,8402,21984170,8891,22023447,19650,56746,525601,41384853,4136,28303215,591,7054385,524,<not counted>,<not counted>,<not counted>,11005626,10693000,0,25045028
182932.exe,812085,16806880,13350185,664611,14008,64701,117870,132654,25240031,14965,25454882,17044,171775,806811,56940711,4555,30302640,3311,15421074,1307,1674,1929,106404841,15284077,11018000,4006000,29666822
1859305.exe,503685,8839805,7397413,480464,11143,46079,2694,10433,21920882,10544,21324602,17037,50723,516471,39669207,3597,25946271,595,2755160,524,3885,<not counted>,<not counted>,11089385,8862000,1969000,25310782
1863270.exe,390903,8000218,6799622,466475,10963,44770,2651,10737,22359738,10625,21012020,19892,52447,541664,39746583,3869,26406809,741,1379048,524,7438,<not counted>,<not counted>,10848615,7683000,2881000,25166200
1923894.exe,204089,7789285,7936484,557493,14052,55391,66258,76914,20766298,13601,20770605,16081,138910,626169,43538065,4887,28974717,3900,11163787,917,3792,<not counted>,<not counted>,11736558,9388000,2086000,25993424
1956910.exe,231692,8399316,8004778,614217,14819,80742,55612,38167,22755908,13836,21081085,13459,63576,569170,46238723,6285,28505841,2592,14248289,1041,4777,5979,25972080,12457005,10131000,2026000,26868691
211894.exe,270370,9906213,5466333,728121,13837,53842,1449,9316,24622501,10073,24098167,11529,119887,640471,43172483,9829,23568725,7445,5770495,915,6044,<not counted>,<not counted>,11877772,8686000,2895000,26043238
2158936.exe,219926,73757612,38953649,545337,11621,73990,62515,62752,50887428,23632,48925589,21651,62179,587984,94961457,4564,82794691,11486,42278023,1036,4657,10424,236470981,25837069,20622000,4910000,40059508
2165152.exe,94360,79727693,36831277,725623,12498,71383,7488,12412,53433040,18925,53519546,17547,16320,460391,93447261,2523,88126115,238,45468354,907,748,1267,252723383,25425661,23125000,2010000,39686481
217838.exe,206918,73310354,37722565,584360,12491,72037,59746,98956,49862540,28246,48371431,25838,87093,640453,94645421,4638,83418149,11085,42032450,1035,3303,10211,234582871,25628058,25290000,0,39857266
2255569.exe,293332,9251841,5669416,668762,12550,50185,1299,8605,21821211,8991,21809148,15739,42227,479454,40445947,2953,27687580,461,7506990,525,10488,<not counted>,10234228,11242045,9973000,997000,25508198
2543436.exe,317897,9848094,9188575,576505,12959,77085,54390,39076,20647242,11859,21119133,11451,77034,549353,43826219,6438,29677185,2402,12834055,1042,6164,<not counted>,<not counted>,12121320,9883000,1976000,26445522
2595975.exe,515725,9095018,8772009,530202,18975,54293,1246,7955,21685892,9342,20358150,18627,46749,439123,39408570,3396,24446141,768,944473,329,12136,<not counted>,<not counted>,10825223,9378000,1042000,25139836
