file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1168229.exe,2991777,757316469,437673385,2730015,62743,361341,285095,513787,444514007,3365045,446288394,3368383,874043,6528284,948056703,39914,767970203,31640,442773591,3254,15716,37517,2314892508,285175261,269717000,14984000,348356292
1239379.exe,1086565,623863110,315182527,2003921,50146,259936,16862,82286,412562439,2908475,412165169,2919248,142716,3296532,744861066,22417,658469859,17854,343387805,1558,14898,36958,1916567003,201202986,192886000,7995000,215619002
1253440.exe,2284036,195697243,94100843,1319351,45872,177445,9173,48940,139474812,1315563,139120723,1433573,468665,4022237,302190726,10735,205677221,6516,90496024,1697,5936,8708,620515872,82689349,78339000,3966000,97054779
1363825.exe,15679276,272946426,110208868,4208127,2277157,7713839,1421587,1563188,206544265,9276230,213962896,9366243,14488287,41253623,1287159512,1567963,296811936,49088,117614233,9845,18622,53480,941815704,347063769,330718000,15986000,361309726
1373378.exe,16630227,310465444,111327282,3974038,2423778,7570440,880805,681365,253151108,11208148,251094310,11324246,11457892,34297580,1332315872,1417160,336036980,54262,120760944,9822,30342,64121,1009457246,360588043,343208000,16960000,374769907
1380046.exe,10376781,685871128,342172692,3001398,106939,1545971,242673,332408,466287787,3131872,466888863,3143066,438579,7958615,983175799,32880,695561942,23683,350932779,3838,15586,54234,2167106587,265321004,255894000,8996000,279657321
1405031.exe,1528193,656089402,346826112,2515606,50470,272425,209427,328807,409466406,4130657,408011291,4547055,791356,7973692,846976639,43703,652021804,14104,347765593,4280,14161,35650,1939765946,229083533,221698000,7022000,243119687
1484788.exe,6146845,233115118,101904949,2689237,692848,2513426,243339,486928,172941298,2448561,172399638,2432180,4551617,15931643,531524945,151350,251460419,55115,114341998,8068,20297,76635,862987617,142729840,127333000,15039000,156965563
1757160.exe,9649789,206944947,76260114,1663780,47333,1684072,285381,331192,212909819,793553,210883472,971250,1165640,7165870,534754417,26322,221264273,17025,77703301,3845,9616,29733,821828623,145006689,140550000,4015000,159225237
1794636.exe,9097096,704561357,355142616,2904953,89964,422417,270607,367231,464632947,3144565,463861805,3153916,479960,5196220,967737555,33569,681343879,20455,347373429,3842,15313,55112,2160418304,261364265,250929000,9997000,275839072
1841293.exe,10874996,171578571,74734211,2238860,758182,5913960,166507,285480,178639616,6509757,177418249,6646159,2782590,25866994,605825080,205438,217085875,64547,88552714,7617,17406,66872,692409628,163407072,151028000,12002000,177849989
208193.exe,10468624,195964075,82259302,1706175,98399,1054689,220377,290646,189438964,702347,190123914,1152253,1083626,6664241,515508716,19838,205691229,17502,76835144,4431,14758,28756,663473826,139877629,131588000,7975000,154182827
208205.exe,2526429,133348958,73603631,1160577,77441,631415,46536,60148,174404102,2683301,174051166,2681265,381971,2955858,316100510,10772,141350782,4642,78624829,1888,9685,12866,605132238,85014612,77709000,6973000,99310936
2116056.exe,2574392,191531460,89326999,1412329,65558,239392,476112,757346,165215293,1557707,165117108,1700040,1430027,4539641,406945732,25084,233469721,25359,116113560,4946,5617,10442,644862282,109705033,99374000,10037000,124047812
