file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1017851.exe,14992135,70035727,13084746,1042236,13035,104025,11801,48849,28360264,4430724,27105718,4588338,17262,1294252,222597723,8488,66328704,891,11990242,175,3613,1469,173239161,90024029,87450000,2033000,140020067
1222596.exe,14300608,67038433,14961028,873105,14823,121943,10732,34139,53968724,5240608,54333235,5229859,11649,5360924,228498377,5979,68970504,537,12120019,170,2416,1635,225761119,61992067,60682000,1011000,76234951
1333078.exe,13743855,69110016,18134004,884137,13405,97488,5326,26522,27391164,5139486,27478095,5112735,30388,1001937,238735232,6311,68662428,564,11959850,207,1422,1644,154615179,64991105,62546000,2017000,79370641
1497005.exe,12751580,165917798,24380340,894062,12950,98228,6694,46779,60753701,5325158,60887250,5160852,47444,2047854,281884567,9129,228631819,840,39570991,180,1676,609,456790745,76642728,74296000,1981000,90766283
1682543.exe,14182552,89604337,14577148,888028,13653,92658,7336,23703,32406649,5570192,32428422,5568721,9231,846088,224314492,5822,94520252,662,11674916,223,2151,1874,196880466,60555359,57294000,2963000,74856349
1738528.exe,24184998,764343232,366504935,2636936,24216,404529,43674,210064,614920666,5831754,614637344,5826733,67996,19470355,1154503372,31055,769522252,2681,367463130,226,7840,3830,2622508690,311513427,309239000,1995000,325876267
1753870.exe,26773919,68596165,16252310,1026345,15394,1228056,14418,444937,39155170,9175635,39772849,9230390,12163,11933367,329940470,9803,67484795,789,10688840,187,2308,1141,227791227,92450859,90188000,1982000,106763667
1769129.exe,23853906,759033951,367658556,2474392,21592,379147,21823,197232,603396704,5777523,604985574,5777228,59439,21580310,1080659667,27365,764740535,2464,370543299,214,6841,3380,2589546381,291355022,290159000,1000000,305690992
1818972.exe,8314820,67265066,14363345,760027,13452,81796,22330,28500,28445458,5606330,28284401,5620308,17861,977633,206780615,7577,68948215,657,12132029,188,2397,2028,150486779,56418814,53166000,2953000,70648083
1968707.exe,26781740,68303084,16210069,1028730,12814,1652183,15772,61855,45546001,10152329,45622375,10147983,21767,15976908,337906984,8663,67362760,772,10997092,221,2270,957,196396372,91237944,88973000,1977000,105717903
2174475.exe,5954146,64168737,14834115,816434,14244,82544,3866,24961,40021900,4948460,40259116,4958778,24402,875622,221551525,6110,66569898,686,11680406,182,2413,1915,183730071,60254145,57959000,1998000,74449490
2399424.exe,13855418,75760587,15321904,767516,12781,125040,3711,193991,26785968,5602775,26789466,5606724,7473,4248889,210577952,7099,76797965,664,11591191,213,2248,2198,155378614,57177153,55860000,997000,71453994
2414239.exe,14604534,86524155,13464745,756675,13742,81619,22377,31743,30355456,4767425,29517453,4818853,18394,994880,208418945,7326,89516341,654,12345634,210,2474,1603,205869100,56034313,55632000,0,70347023
2467389.exe,13051234,61748987,12896790,786116,13515,81762,4161,28108,26973736,4837656,27007936,4831712,32136,1198797,211202009,9537,65923020,853,11663102,213,4085,2039,149108646,57235882,55861000,997000,71492074
2539436.exe,6508870,77568602,21592797,825011,13116,88585,12967,30831,52303853,5468813,52398926,5466053,18695,881877,245944381,6003,79800706,540,17576465,157,1560,725,313626333,66189244,63933000,1997000,80327650
2619764.exe,7821768,65011253,14546481,732676,13520,118736,4308,40047,40264978,5252563,40144554,5197700,57963,2774602,205471262,7655,65984969,675,11698622,194,1933,444,197148916,55522075,53090000,2003000,69660154
2664872.exe,13340924,64308419,13827675,861814,16377,104562,3855,28653,26775580,4678343,26733642,4673609,10546,1828143,220764305,5679,66553002,684,11602358,223,2289,1910,137327980,60366191,57988000,1999000,74624087
2754917.exe,25514806,93896354,15168253,823848,12605,361664,31131,597822,27392672,5619546,27363941,5616238,21460,19512786,257165156,6417,95230039,577,11808984,226,1514,826,182680282,69614901,69349000,0,83834888
2820114.exe,14141446,63874099,14687915,744360,13461,78758,3652,29105,26914160,5525792,26909561,5527822,31636,993158,207684618,6994,66333638,644,11692630,175,2344,600,151071024,56076144,53713000,1989000,70347053
2983368.exe,27563302,80645848,33086317,1033343,11896,99967,513271,352378,48941188,5505370,45990659,5792530,330394,1753961,361550975,11612,82286185,852,32424794,2893,2531,812,264852951,97288541,90868000,5991000,111538843
3008897.exe,14440797,63277556,12327099,789254,15088,85080,3717,25401,26573837,5473933,26584202,5470601,8853,881112,214689300,6981,65741085,757,11575995,175,2358,1694,149649328,58082177,56711000,994000,72366832
3261436.exe,23912769,757870539,367590410,2718048,29900,492775,24302,566394,605489369,5809286,606547619,5812033,76705,23091991,1165531177,135371,766627501,2555,371335134,222,6989,3146,2595482630,314771584,313306000,997000,329081659
3341389.exe,14370781,64639183,14518721,733746,13521,93076,3649,28386,26828770,5528945,26787478,5524658,46538,1940538,207511340,7874,65949196,724,11701362,176,2225,523,151182028,55832982,54449000,989000,70251645
3564194.exe,14453677,64803304,12771895,733084,13284,87257,4043,29016,27190840,5155402,27344341,5100951,31715,1078741,197438086,6892,67101091,503,11634133,243,1224,430,133821350,53011873,47749000,4872000,67336419
