file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1604797.exe,105932,29336573,14302617,480599,10517,58256,173464,91586,16928272,58008,17904956,49413,139023,1084270,42376435,4445,31820096,296,16291702,524,866,1146,101886054,29095133,23356000,4865000,79304529
166404.exe,46567,72177102,36630342,496522,10922,64429,6264,9737,48574475,24959,48522809,22627,37339,408890,85490195,3319,79961652,196,41378821,129,883,1924,229303026,24146913,21900000,1990000,38388039
1923894.exe,239936,7995642,7953769,526237,12838,52936,65529,75467,21283073,13217,21238014,12329,133105,633763,44811698,4323,29957097,3974,11373286,916,6050,<not counted>,<not counted>,11865248,8624000,2874000,26042418
217838.exe,207708,74145296,37973443,594573,12621,72739,60105,97861,49804640,22719,48285008,25884,87067,616921,94275917,4693,83205383,12125,42186527,1035,3261,8900,236586464,25464811,25170000,0,39835852
2767461.exe,101657,73161499,34090759,635379,12565,66141,2020,12586,51277531,17458,51341141,15975,15819,415697,90145252,2388,84608477,215,43694697,518,1001,2891,242195590,24337425,22996000,999000,38327936
3630111.exe,468763,8854376,8416545,470479,11107,48307,2969,6207,21150139,9283,20709972,16907,31829,409406,39474834,3838,25203700,622,3514466,331,2092,<not counted>,<not counted>,11016893,8805000,1956000,25129639
3868191.exe,6884948,48356276,19056553,993087,17826,161817,79656,105547,65087694,181679,63789851,175257,801174,2165167,190225164,12379,62880336,44475,19091343,3261,5042,25089,167946937,52533483,49221000,3013000,66922587
3876123.exe,349590,8758209,7820004,461626,12130,47304,983,6923,21506349,9906,20794550,18487,35687,422884,39122740,4072,24803106,736,2316370,329,<not counted>,<not counted>,<not counted>,10764300,6667000,3810000,25175178
4061439.exe,83456,75845830,35750348,633869,11909,67431,5038,12179,51427208,18172,51570222,25280,44433,517458,91293385,3002,84737654,297,43632642,519,897,1753,242079161,24440226,21133000,3019000,38842675
4246029.exe,619939,10228334,5844408,859628,13676,52576,1773,10763,24651310,10156,24506643,12035,89120,732172,44058677,3271,28288454,922,10381813,915,4894,2117,2783301,12159085,8248000,3666000,26346153
4264435.exe,1431591,51938394,29738732,900014,18829,118635,3446,22356,70662408,234426,70727908,256757,421824,1432474,136655680,12699,74210577,22443,34886101,2869,8114,43647,255378233,36747771,31488000,4920000,50906044
4294775.exe,69900,72347089,35162078,552370,12050,66990,6133,9878,50342771,18711,50514597,16907,14749,392914,88912783,2493,81527007,203,41829900,322,900,4222,234732627,23919484,22694000,986000,37880883
4386985.exe,522918,13642372,10092255,462168,11686,46030,33210,40710,20401054,11584,19288125,19239,85429,497235,39534154,3803,23672155,1590,976663,524,13337,<not counted>,<not counted>,10882905,9521000,1057000,25006513
4806011.exe,207953,7732596,4427864,554098,13679,51219,1400,8710,21864962,9111,21864379,16834,42811,478545,39230441,3426,27488436,598,6487501,524,<not counted>,<not counted>,<not counted>,10823854,9494000,1054000,24941639
4823473.exe,117463,71623240,35519146,539822,12309,67035,31174,43966,49386316,24211,49323379,22344,57605,434752,89193846,2910,80898587,2336,41838855,517,1349,4542,231940701,24048555,20814000,2973000,38349569
5045851.exe,210300,6559578,7126353,442929,12159,46765,742,4870,20557184,8334,20139260,17355,26473,304216,38995286,3227,27802773,699,1988597,133,<not counted>,<not counted>,<not counted>,10257196,9912000,0,24315082
5606913.exe,277026,9115975,5094302,673887,12708,48910,1259,7996,22168486,6869,22006157,16549,51456,485565,39629624,3485,26956769,646,4036643,524,<not counted>,<not counted>,<not counted>,10901241,8719000,1937000,24936975
7148062.exe,522672,16710237,11315175,444525,12659,47109,755,5341,23382705,9239,23306291,16386,24707,305631,41319155,3117,32252503,535,6941149,135,2386,<not counted>,<not counted>,11405572,11114000,0,25627495
7611471.exe,116675,73626324,34441037,629833,13036,68378,3215,16276,51213598,24680,50979458,21219,47450,461458,88895152,2479,83495078,219,43159548,518,916,1551,241008698,24006099,21735000,1975000,38235719
8340073.exe,91534,75985798,34434474,626036,12707,66916,1806,12120,50313198,16709,50335084,16142,15571,414668,88424462,2484,84052314,220,43489755,519,671,1305,240896897,23868722,21617000,1965000,38003423
